"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.159255619E2,2.870673724E1,1.159059659E2,7.601503114E1,0.000000000E0,0.000000000E0,1.159025478E1,5.401204586E0
2.169224162E2,2.870673721E1,1.159059658E2,7.600905000E1,0.000000000E0,0.000000000E0,1.161944103E1,5.629319668E0
2.179250496E2,2.870673717E1,1.159059658E2,7.601045385E1,0.000000000E0,0.000000000E0,1.160868645E1,5.515200615E0
2.189193358E2,2.870673709E1,1.159059657E2,7.600898906E1,0.000000000E0,0.000000000E0,1.172149181E1,6.042685986E0
2.199194783E2,2.870673701E1,1.159059657E2,7.601411582E1,0.000000000E0,0.000000000E0,1.188354778E1,6.630687237E0
2.209237565E2,2.870673692E1,1.159059656E2,7.602443060E1,0.000000000E0,0.000000000E0,1.180763054E1,6.350047588E0
2.219248891E2,2.870673689E1,1.159059656E2,7.602613965E1,0.000000000E0,0.000000000E0,1.171237659E1,5.975332737E0
2.229244829E2,2.870673678E1,1.159059656E2,7.603151050E1,0.000000000E0,0.000000000E0,1.168073082E1,5.847974300E0
2.239251563E2,2.870673670E1,1.159059655E2,7.604249670E1,0.000000000E0,0.000000000E0,1.166530609E1,5.787655354E0
2.249224907E2,2.870673660E1,1.159059655E2,7.605287252E1,0.000000000E0,0.000000000E0,1.169790840E1,5.994494915E0
2.259252448E2,2.870673650E1,1.159059655E2,7.605690065E1,0.000000000E0,0.000000000E0,1.174232292E1,6.184146404E0
2.269234824E2,2.870673640E1,1.159059655E2,7.606184419E1,0.000000000E0,0.000000000E0,1.177547646E1,6.241637230E0
2.279237847E2,2.870673632E1,1.159059655E2,7.606483469E1,0.000000000E0,0.000000000E0,1.199510956E1,6.928997993E0
2.289237086E2,2.870673623E1,1.159059655E2,7.606172165E1,0.000000000E0,0.000000000E0,1.206166172E1,7.107975960E0
2.299268560E2,2.870673610E1,1.159059654E2,7.606440699E1,0.000000000E0,0.000000000E0,1.235698318E1,7.889901161E0
2.309238664E2,2.870673601E1,1.159059653E2,7.607551544E1,0.000000000E0,0.000000000E0,1.215403175E1,7.265576839E0
2.319257964E2,2.870673596E1,1.159059653E2,7.607899443E1,0.000000000E0,0.000000000E0,1.187132835E1,6.321262360E0
2.329231948E2,2.870673535E1,1.159059658E2,7.610590751E1,0.000000000E0,0.000000000E0,1.166549683E1,5.644646168E0
2.339271378E2,2.870673527E1,1.159059657E2,7.612311966E1,0.000000000E0,0.000000000E0,1.157982159E1,5.134458065E0
2.349278103E2,2.870673522E1,1.159059657E2,7.613026072E1,0.000000000E0,0.000000000E0,1.157365704E1,4.992320061E0
2.359227768E2,2.870673520E1,1.159059657E2,7.613428899E1,0.000000000E0,0.000000000E0,1.157533169E1,5.107736588E0
2.369237333E2,2.870673532E1,1.159059656E2,7.613679192E1,0.000000000E0,0.000000000E0,1.155706406E1,4.951245308E0
2.379251732E2,2.870673479E1,1.159059665E2,7.616223956E1,0.000000000E0,0.000000000E0,1.154850960E1,4.911498547E0
2.389239027E2,2.870673472E1,1.159059665E2,7.618042775E1,0.000000000E0,0.000000000E0,1.154687309E1,5.140812397E0
2.399247163E2,2.870673452E1,1.159059665E2,7.616791487E1,0.000000000E0,0.000000000E0,1.154640961E1,4.846000195E0
2.409240124E2,2.870673447E1,1.159059665E2,7.617224829E1,0.000000000E0,0.000000000E0,1.154207325E1,4.894436359E0
2.419260450E2,2.870673445E1,1.159059665E2,7.618231900E1,0.000000000E0,0.000000000E0,1.154049397E1,4.927886486E0
2.429228092E2,2.870673438E1,1.159059667E2,7.619190078E1,0.000000000E0,0.000000000E0,1.152585506E1,4.984132290E0
2.439218655E2,2.870673436E1,1.159059667E2,7.619617310E1,0.000000000E0,0.000000000E0,1.151996708E1,5.130118370E0
2.449231412E2,2.870673438E1,1.159059667E2,7.620319226E1,0.000000000E0,0.000000000E0,1.151857662E1,5.014974594E0
2.459235684E2,2.870673417E1,1.159059677E2,7.620721703E1,0.000000000E0,0.000000000E0,1.153218174E1,4.738382339E0
2.469221149E2,2.870673418E1,1.159059677E2,7.620801057E1,0.000000000E0,0.000000000E0,1.153862000E1,4.676287174E0
2.479251649E2,2.870673421E1,1.159059676E2,7.621478580E1,0.000000000E0,0.000000000E0,1.158349037E1,4.400742054E0
2.489229677E2,2.870673426E1,1.159059675E2,7.621869243E1,0.000000000E0,0.000000000E0,1.161712456E1,4.289772987E0
2.499267436E2,2.870673426E1,1.159059675E2,7.624054299E1,0.000000000E0,0.000000000E0,1.166030788E1,4.132399082E0
2.509244017E2,2.870673426E1,1.159059675E2,7.624530391E1,0.000000000E0,0.000000000E0,1.164564037E1,4.153607368E0
2.519195687E2,2.870673423E1,1.159059674E2,7.625036987E1,0.000000000E0,0.000000000E0,1.163035297E1,4.176077366E0
2.529230687E2,2.870673431E1,1.159059674E2,7.625366614E1,0.000000000E0,0.000000000E0,1.160679245E1,4.232892990E0
2.539245837E2,2.870673434E1,1.159059674E2,7.625195730E1,0.000000000E0,0.000000000E0,1.157700634E1,4.359310150E0
2.549235676E2,2.870673435E1,1.159059673E2,7.625915957E1,0.000000000E0,0.000000000E0,1.157900333E1,4.362536430E0
2.559263124E2,2.870673440E1,1.159059673E2,7.626031946E1,0.000000000E0,0.000000000E0,1.155965805E1,4.488975048E0
2.569232883E2,2.870673443E1,1.159059673E2,7.625635232E1,0.000000000E0,0.000000000E0,1.153494167E1,4.653301239E0
2.579479357E2,2.870673446E1,1.159059672E2,7.625403325E1,0.000000000E0,0.000000000E0,1.152031040E1,4.889224052E0
2.589182853E2,2.870673444E1,1.159059672E2,7.625293465E1,0.000000000E0,0.000000000E0,1.150312805E1,5.193379402E0
2.599191256E2,2.870673446E1,1.159059672E2,7.625372814E1,0.000000000E0,0.000000000E0,1.149774837E1,5.259438038E0
2.609212087E2,2.870673450E1,1.159059666E2,7.627472613E1,0.000000000E0,0.000000000E0,1.157087803E1,4.677227497E0
2.619193072E2,2.870673450E1,1.159059666E2,7.628101272E1,0.000000000E0,0.000000000E0,1.162571144E1,4.530126572E0
2.629200323E2,2.870673455E1,1.159059665E2,7.628296622E1,0.000000000E0,0.000000000E0,1.155112743E1,4.278669834E0
2.639200268E2,2.870673448E1,1.159059664E2,7.629291503E1,0.000000000E0,0.000000000E0,1.148101711E1,4.222506046E0
2.649239530E2,2.870673443E1,1.159059664E2,7.629614973E1,0.000000000E0,0.000000000E0,1.147369003E1,4.288152695E0
2.659211843E2,2.870673442E1,1.159059664E2,7.629578355E1,0.000000000E0,0.000000000E0,1.150532055E1,4.480764389E0
2.669241639E2,2.870673444E1,1.159059664E2,7.629315918E1,0.000000000E0,0.000000000E0,1.161405563E1,4.624620438E0
2.679218089E2,2.870673446E1,1.159059664E2,7.628925287E1,0.000000000E0,0.000000000E0,1.163170338E1,4.687991619E0
2.689292813E2,2.870673441E1,1.159059664E2,7.628797102E1,0.000000000E0,0.000000000E0,1.160518551E1,4.817014217E0
2.699231428E2,2.870673434E1,1.159059664E2,7.628644501E1,0.000000000E0,0.000000000E0,1.157776737E1,4.974299431E0
2.709244278E2,2.870673431E1,1.159059664E2,7.628504118E1,0.000000000E0,0.000000000E0,1.159837914E1,4.996729851E0
2.719210195E2,2.870673430E1,1.159059664E2,7.628559044E1,0.000000000E0,0.000000000E0,1.154165840E1,5.276038170E0
2.729267752E2,2.870673430E1,1.159059664E2,7.628528532E1,0.000000000E0,0.000000000E0,1.152549076E1,5.418134689E0
2.739238189E2,2.870673430E1,1.159059664E2,7.628504127E1,0.000000000E0,0.000000000E0,1.144679642E1,5.824104309E0
2.749253835E2,2.870673429E1,1.159059663E2,7.628473610E1,0.000000000E0,0.000000000E0,1.141011810E1,6.044464588E0
2.759237069E2,2.870673425E1,1.159059663E2,7.628400363E1,0.000000000E0,0.000000000E0,1.129817295E1,6.874638557E0
2.769237739E2,2.870673422E1,1.159059663E2,7.628369840E1,0.000000000E0,0.000000000E0,1.125504017E1,7.811468124E0
2.779247179E2,2.870673420E1,1.159059663E2,7.628394242E1,0.000000000E0,0.000000000E0,1.127631378E1,8.864299774E0
2.789268511E2,2.870673416E1,1.159059663E2,7.628314885E1,0.000000000E0,0.000000000E0,1.123739147E1,8.815098763E0
2.799230173E2,2.870673412E1,1.159059663E2,7.628296564E1,0.000000000E0,0.000000000E0,1.139687443E1,9.386754990E0
2.809280799E2,2.870673404E1,1.159059663E2,7.629621026E1,0.000000000E0,0.000000000E0,1.146154976E1,8.846477509E0
2.819215740E2,2.870673369E1,1.159059669E2,7.633288954E1,0.000000000E0,0.000000000E0,1.142816353E1,8.077411652E0
2.829246292E2,2.870673363E1,1.159059668E2,7.633539199E1,0.000000000E0,0.000000000E0,1.138341808E1,7.284662247E0
2.839202892E2,2.870673296E1,1.159059679E2,7.637585308E1,0.000000000E0,0.000000000E0,1.137294292E1,6.835261822E0
2.849236075E2,2.870673285E1,1.159059681E2,7.639263696E1,0.000000000E0,0.000000000E0,1.138165760E1,6.314136982E0
2.859271907E2,2.870673232E1,1.159059686E2,7.640526823E1,0.000000000E0,0.000000000E0,1.140331745E1,5.899792194E0
2.869254725E2,2.870673226E1,1.159059687E2,7.641832937E1,0.000000000E0,0.000000000E0,1.139271545E1,5.884481430E0
2.879235607E2,2.870673219E1,1.159059687E2,7.642717921E1,0.000000000E0,0.000000000E0,1.136074162E1,5.945689678E0
2.889235879E2,2.870673216E1,1.159059687E2,7.643432015E1,0.000000000E0,0.000000000E0,1.133467865E1,5.939902306E0
2.899247554E2,2.870673214E1,1.159059688E2,7.643865347E1,0.000000000E0,0.000000000E0,1.130299377E1,5.989166737E0
2.909261242E2,2.870673216E1,1.159059688E2,7.644140011E1,0.000000000E0,0.000000000E0,1.128501892E1,5.908467293E0
2.919237429E2,2.870673212E1,1.159059687E2,7.644854123E1,0.000000000E0,0.000000000E0,1.134464073E1,5.500174046E0
2.929238388E2,2.870673159E1,1.159059694E2,7.646220961E1,0.000000000E0,0.000000000E0,1.136812878E1,5.358745575E0
2.939268737E2,2.870672803E1,1.159059695E2,7.902701883E1,0.000000000E0,0.000000000E0,1.116362190E1,4.591478825E0
2.949232799E2,2.870672884E1,1.159059696E2,8.042564117E1,3.000000119E-1,2.889999962E1,1.139506245E1,4.787120819E0
2.959324650E2,2.870672972E1,1.159059606E2,7.979029487E1,0.000000000E0,0.000000000E0,1.134224415E1,5.205383301E0
2.969287603E2,2.870672909E1,1.159059581E2,8.039747867E1,0.000000000E0,0.000000000E0,1.130172443E1,5.207613468E0
2.979193142E2,2.870673205E1,1.159059527E2,8.012479794E1,0.000000000E0,0.000000000E0,1.126767540E1,5.210277557E0
2.989299101E2,2.870673042E1,1.159059529E2,7.996518594E1,0.000000000E0,0.000000000E0,1.131139469E1,5.044890404E0
2.999284573E2,2.870673171E1,1.159059510E2,7.999290523E1,0.000000000E0,0.000000000E0,1.134948063E1,4.932116985E0
