Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
7.147666983E0,7.213762283E0,1.300199986E0,9.133105278E0,1.171078555E1
7.150069952E0,7.292725086E0,1.223629713E0,9.173783302E0,1.178301358E1
7.152473702E0,7.376473904E0,1.170987606E0,9.183354378E0,1.183712705E1
7.154875837E0,7.438986301E0,1.101296663E0,9.238389015E0,1.191214519E1
7.157278858E0,7.517949581E0,1.036690354E0,9.240781784E0,1.195768961E1
7.159682608E0,7.606483936E0,9.936196208E-1,9.291030884E0,1.204861539E1
7.162084743E0,7.697411537E0,9.577272534E-1,9.336494446E0,1.213826653E1
7.164487764E0,7.809874058E0,8.811569214E-1,9.367601395E0,1.222794039E1
7.166890733E0,7.941479206E0,8.380861282E-1,9.413064957E0,1.234403792E1
7.169293702E0,8.104490280E0,7.758727670E-1,9.460921288E0,1.248173757E1
7.171697452E0,8.240880966E0,7.184450030E-1,9.523135185E0,1.261421365E1
7.174099587E0,8.379665375E0,6.394818425E-1,9.559027672E0,1.272802965E1
7.176502608E0,8.528019905E0,5.796613097E-1,9.647860527E0,1.288969912E1
7.178906358E0,8.695816994E0,4.836492836E-1,9.676574707E0,1.301872681E1
7.181308493E0,8.808279037E0,4.094717801E-1,9.724431038E0,1.312699531E1
7.183711514E0,8.954241753E0,3.113660514E-1,9.793823242E0,1.327382266E1
7.186114483E0,9.107681274E0,2.419741899E-1,9.832108498E0,1.340443088E1
7.188517452E0,9.229715347E0,1.630110443E-1,9.882357597E0,1.352313609E1
7.190921202E0,9.375677109E0,7.208377868E-2,9.891928673E0,1.362933491E1
7.193323337E0,9.533603668E0,-9.571290575E-3,9.918250084E0,1.375722993E1
7.195726358E0,9.684650421E0,-1.004985496E-1,9.930213928E0,1.387125454E1
7.198130108E0,9.837791443E0,-1.842473447E-1,9.942177773E0,1.398795862E1
7.200532243E0,9.964611053E0,-2.703889608E-1,9.946963310E0,1.408221086E1
7.202935264E0,1.010578728E1,-3.637090325E-1,9.954142570E0,1.418957981E1
7.205338233E0,1.018475056E1,-4.474578202E-1,9.963713646E0,1.425499744E1
7.207741202E0,1.032383347E1,-4.953143001E-1,9.973284721E0,1.436291342E1
7.210144952E0,1.038604641E1,-5.626124144E-1,9.949356079E0,1.439361592E1
7.212547087E0,1.045304585E1,-6.248258352E-1,9.937392235E0,1.443635478E1
7.214950108E0,1.046979523E1,-6.750751138E-1,9.956535339E0,1.446391837E1
7.217353858E0,1.052004433E1,-7.229315639E-1,9.956535339E0,1.450263971E1
7.219755993E0,1.054636574E1,-7.827520967E-1,9.963713646E0,1.452976671E1
7.222159014E0,1.054875851E1,-8.330013752E-1,9.970891953E0,1.453921881E1
7.224561983E0,1.055593681E1,-9.023932219E-1,9.990034103E0,1.456169279E1
7.226964952E0,1.053200912E1,-9.598209858E-1,9.958928108E0,1.452668997E1
7.229368702E0,1.051525879E1,-1.079462171E0,9.915857315E0,1.449345136E1
7.231770837E0,1.050808048E1,-1.153938770E0,9.908679008E0,1.448907346E1
7.234173858E0,1.049611664E1,-1.225723386E0,9.875179291E0,1.446340307E1
7.236577608E0,1.050568771E1,-1.304686546E0,9.827322960E0,1.444465153E1
7.238979743E0,1.050090218E1,-1.402792215E0,9.781859398E0,1.441948493E1
7.241382764E0,1.046500969E1,-1.474576950E0,9.731609344E0,1.436645487E1
7.243785733E0,1.045065308E1,-1.563111424E0,9.700503349E0,1.434431010E1
7.246188702E0,1.038126087E1,-1.634896040E0,9.676574707E0,1.428564176E1
7.248592452E0,1.031665516E1,-1.704586983E0,9.638289452E0,1.422095686E1
7.250994587E0,1.024965572E1,-1.778764486E0,9.609575272E0,1.416204019E1
7.253397608E0,1.016800117E1,-1.850549221E0,9.568598747E0,1.408441913E1
7.255801358E0,1.010339451E1,-1.910369754E0,9.527920723E0,1.401817986E1
7.258203493E0,1.000528908E1,-1.986940145E0,9.496813774E0,1.393711636E1
7.260606514E0,9.940682411E0,-2.022832394E0,9.436993599E0,1.385517470E1
7.263009483E0,9.866504669E0,-2.087438583E0,9.420243263E0,1.380022816E1
7.265412452E0,9.830613136E0,-2.082653046E0,9.374779701E0,1.374281240E1
7.267816202E0,9.785149574E0,-2.132902384E0,9.312566757E0,1.367561057E1
7.270218337E0,9.739685059E0,-2.168794632E0,9.264710426E0,1.361616666E1
7.272621358E0,9.706186295E0,-2.149652004E0,9.219246864E0,1.355822882E1
7.275025108E0,9.701400757E0,-2.197508574E0,9.159425735E0,1.352188228E1
7.277427243E0,9.694221497E0,-2.216650963E0,9.106783867E0,1.348424949E1
7.279830264E0,9.749257088E0,-2.283949137E0,9.058927536E0,1.350291100E1
7.282233233E0,9.801898956E0,-2.358126640E0,9.003593445E0,1.351675550E1
7.284636202E0,9.873683929E0,-2.425125837E0,8.965308189E0,1.355535395E1
7.287039952E0,9.902397156E0,-2.463410854E0,8.900702477E0,1.354061915E1
7.289442087E0,9.921540260E0,-2.530410051E0,8.843274117E0,1.352935450E1
7.291845108E0,9.943075180E0,-2.556730986E0,8.802596092E0,1.352358367E1
7.294248858E0,9.895218849E0,-2.571087837E0,8.804988861E0,1.349272684E1
7.296650993E0,9.847362518E0,-2.575873613E0,8.754739761E0,1.342576410E1
7.299054014E0,9.787542343E0,-2.628515720E0,8.726025581E0,1.337342897E1
7.301456983E0,9.732506752E0,-2.633301258E0,8.714061737E0,1.332632114E1
7.303859952E0,9.641280174E0,-2.618944407E0,8.692526817E0,1.324285376E1
7.306263702E0,9.579067230E0,-2.623729944E0,8.685347557E0,1.319385274E1
7.308665837E0,9.504889488E0,-2.650051117E0,8.666205406E0,1.313273815E1
7.311068858E0,9.385248184E0,-2.693121910E0,8.649456024E0,1.304411280E1
7.313472608E0,9.260822296E0,-2.731407166E0,8.627920151E0,1.294852968E1
7.315874743E0,9.165108681E0,-2.796312332E0,8.587242126E0,1.286698516E1
7.318277764E0,9.023633003E0,-2.882453918E0,8.587242126E0,1.278574286E1
7.320680733E0,8.894420624E0,-2.939881802E0,8.544171333E0,1.267897815E1
7.323083702E0,8.746066093E0,-3.016452074E0,8.525029182E0,1.258049195E1
7.325487452E0,8.592925072E0,-3.052344322E0,8.520243645E0,1.247997271E1
7.327889587E0,8.422736168E0,-3.097808123E0,8.491529465E0,1.235495740E1
7.330292608E0,8.236095428E0,-3.093022346E0,8.462516785E0,1.220713912E1
7.332696358E0,8.049455643E0,-3.109772205E0,8.481958389E0,1.209991890E1
7.335098441E0,7.872087479E0,-3.140878916E0,8.440980911E0,1.196181593E1
7.337501462E0,7.723732471E0,-3.119343519E0,8.407481194E0,1.183520542E1
7.339904483E0,7.592127323E0,-3.107379198E0,8.378767967E0,1.172603750E1
7.342307347E0,7.441379547E0,-3.083451033E0,8.299804688E0,1.156583580E1
7.344711149E0,7.328617573E0,-3.124129057E0,8.218448639E0,1.144603494E1
7.347113337E0,7.220940590E0,-3.155235767E0,8.098807335E0,1.129991929E1
7.349516306E0,7.120441914E0,-3.205485106E0,8.022236824E0,1.119518251E1
7.351920056E0,7.000801086E0,-3.277269602E0,7.907381535E0,1.105795617E1
7.354322191E0,6.948158741E0,-3.385245800E0,7.801798344E0,1.098202424E1
7.356725212E0,6.842575550E0,-3.437887907E0,7.682157040E0,1.084690971E1
7.359128181E0,6.789933205E0,-3.488137245E0,7.550551891E0,1.073690497E1
7.361531149E0,6.727719784E0,-3.579064369E0,7.411767960E0,1.063043835E1
7.363934899E0,6.713363171E0,-3.631706476E0,7.291827679E0,1.055600719E1
7.366337035E0,6.615257263E0,-3.677170277E0,7.133901596E0,1.040075776E1
7.368740056E0,6.488437653E0,-3.772883177E0,7.028617382E0,1.028279791E1
7.371143806E0,6.297011852E0,-3.861417532E0,6.901797771E0,1.010928861E1
7.373545941E0,6.004788399E0,-3.983750582E0,6.822834492E0,9.923649677E0
7.375948962E0,5.662315845E0,-4.127319813E0,6.753143787E0,9.731471656E0
7.378351931E0,5.234000206E0,-4.275674820E0,6.712465763E0,9.525405500E0
7.380754899E0,4.781457901E0,-4.443172455E0,6.652645111E0,9.319968245E0
7.383158649E0,4.300201416E0,-4.563112736E0,6.616752625E0,9.115653863E0
7.385560785E0,3.768695593E0,-4.646861553E0,6.588038921E0,8.899362089E0
7.387963806E0,3.222832918E0,-4.699503899E0,6.597609997E0,8.717823500E0
7.390367556E0,2.672184706E0,-4.680361271E0,6.602396011E0,8.522792137E0
7.392769691E0,2.064108610E0,-4.642076015E0,6.592824459E0,8.323145345E0
7.395172712E0,1.415354609E0,-4.601397991E0,6.535397053E0,8.117111973E0
7.397575681E0,6.705885530E-1,-4.587040901E0,6.521039963E0,8.000912163E0
7.399978649E0,-1.695913076E-1,-4.591826439E0,6.480361938E0,7.944099830E0
7.402382399E0,-1.065105200E0,-4.610969067E0,6.427719593E0,7.981921071E0
7.404784535E0,-1.986641049E0,-4.630111694E0,6.401398659E0,8.146323204E0
7.407187556E0,-2.910868645E0,-4.608576298E0,6.367899418E0,8.382259526E0
7.409591306E0,-3.743870020E0,-4.560719967E0,6.288936138E0,8.623656248E0
7.411993441E0,-4.512564182E0,-4.416851521E0,6.164210320E0,8.824358431E0
7.414396462E0,-5.192425251E0,-4.208675861E0,5.999105453E0,8.981286029E0
7.416799431E0,-5.752644539E0,-3.938287020E0,5.767001629E0,9.047725218E0
7.419202399E0,-6.250650883E0,-3.576671600E0,5.505885124E0,9.065207510E0
7.421606149E0,-6.650551319E0,-3.171985626E0,5.199603558E0,9.018159614E0
7.424008285E0,-6.937690258E0,-2.767299414E0,4.835595608E0,8.897891719E0
7.426411306E0,-7.237092018E0,-2.413161755E0,4.447659016E0,8.830658031E0
7.428815056E0,-7.483552933E0,-2.056331873E0,4.012165546E0,8.736677723E0
7.431217191E0,-7.710870743E0,-1.738086581E0,3.566801310E0,8.671824731E0
7.433620212E0,-7.960023403E0,-1.450648785E0,3.068794966E0,8.653545922E0
7.436023181E0,-8.213663101E0,-1.225723386E0,2.625823736E0,8.709857040E0
7.438426149E0,-8.546564102E0,-1.033998489E0,2.197209358E0,8.884854517E0
7.440829899E0,-8.908179283E0,-8.377870321E-1,1.804786444E0,9.127694088E0
7.443232035E0,-9.367601395E0,-7.061817646E-1,1.452742457E0,9.505846055E0
7.445635056E0,-9.884750366E0,-6.080760360E-1,1.179960608E0,9.973482506E0
7.448038806E0,-1.048325539E1,-5.096712112E-1,9.738788009E-1,1.054072332E1
7.450440941E0,-1.116341496E1,-4.546363056E-1,8.829515576E-1,1.120750334E1
7.452843962E0,-1.191506004E1,-3.900300860E-1,8.781659007E-1,1.195374229E1
7.455246931E0,-1.282732391E1,-3.158525825E-1,9.451649189E-1,1.286597600E1
7.457649899E0,-1.390708542E1,-2.703889608E-1,1.136590719E0,1.395607300E1
7.460053649E0,-1.512563038E1,-1.603191197E-1,1.376172066E0,1.518895145E1
7.462455785E0,-1.648535156E1,-3.828516230E-2,1.699203134E0,1.657273584E1
7.464858806E0,-1.792194176E1,1.342971772E-1,2.029711723E0,1.803701089E1
7.467262556E0,-1.935823441E1,3.855435550E-1,2.448754787E0,1.951630813E1
7.469664691E0,-2.078764725E1,6.921239495E-1,2.865405083E0,2.099561525E1
7.472067712E0,-2.220718956E1,1.139880896E0,3.298506021E0,2.247974063E1
7.474470681E0,-2.362702942E1,1.659123421E0,3.765405416E0,2.398264972E1
7.476873649E0,-2.499153709E1,2.209771633E0,4.268197536E0,2.544950937E1
7.479277399E0,-2.631327248E1,2.825325251E0,4.814060211E0,2.689880940E1
7.481679535E0,-2.756531715E1,3.428615808E0,5.484349728E0,2.831395783E1
7.484082556E0,-2.870250511E1,4.039084435E0,6.241079807E0,2.964960505E1
7.486486306E0,-2.967219734E1,4.654339314E0,7.078866482E0,3.085794096E1
7.488888441E0,-3.045973587E1,5.228915691E0,8.000701904E0,3.192410217E1
7.491291462E0,-3.135285568E1,5.841777325E0,8.900702477E0,3.311118280E1
7.493694431E0,-3.214039230E1,6.423532486E0,9.774680138E0,3.420249931E1
7.496097399E0,-3.270779037E1,6.988537788E0,1.069143105E1,3.511332951E1
7.498501149E0,-3.310530090E1,7.498507977E0,1.159173012E1,3.586860433E1
7.500903285E0,-3.340440369E1,7.941479206E0,1.245613766E1,3.652501394E1
7.503306306E0,-3.355066299E1,8.264510155E0,1.324367523E1,3.700464902E1
7.505710056E0,-3.358177185E1,8.492127419E0,1.392592907E1,3.733340500E1
7.508112191E0,-3.354557800E1,8.606983185E0,1.452921867E1,3.755641301E1
7.510515212E0,-3.344268799E1,8.618947029E0,1.506790352E1,3.767945520E1
7.512918181E0,-3.325126266E1,8.556734085E0,1.556112385E1,3.769632266E1
7.515321149E0,-3.297578812E1,8.499305725E0,1.596820259E1,3.761149151E1
7.517724899E0,-3.261925888E1,8.391329765E0,1.622902107E1,3.738731857E1
7.520127035E0,-3.217628479E1,8.302795410E0,1.639681625E1,3.705543547E1
7.522530056E0,-3.168306541E1,8.204689980E0,1.643510246E1,3.662302779E1
7.524933806E0,-3.115395355E1,8.130512238E0,1.638724518E1,3.612777125E1
7.527335941E0,-3.062962532E1,8.092226982E0,1.628405571E1,3.562061980E1
7.529738962E0,-3.011487007E1,8.089834213E0,1.613330841E1,3.510889428E1
7.532141931E0,-2.965066147E1,8.053941727E0,1.598016739E1,3.463226029E1
7.534544899E0,-2.922443962E1,8.027621269E0,1.573579979E1,3.414858664E1
7.536948649E0,-2.887718201E1,7.998907089E0,1.546301842E1,3.371912060E1
7.539350785E0,-2.860200691E1,7.943871975E0,1.517558002E1,3.333883817E1
7.541753806E0,-2.833131981E1,7.876873016E0,1.486690617E1,3.295047359E1
7.544157556E0,-2.812792969E1,7.780860901E0,1.458186150E1,3.262442198E1
7.546559691E0,-2.793620491E1,7.718647480E0,1.428515148E1,3.231214348E1
7.548962712E0,-2.781177711E1,7.646862984E0,1.398814201E1,3.205678675E1
7.551365681E0,-2.767060089E1,7.608577728E0,1.372253895E1,3.180975768E1
7.553768649E0,-2.752463913E1,7.555935860E0,1.348295784E1,3.156719940E1
7.556172399E0,-2.735684204E1,7.551149845E0,1.330349541E1,3.134325542E1
7.558574535E0,-2.714388084E1,7.493722439E0,1.313599777E1,3.107250522E1
7.560977556E0,-2.692613411E1,7.462615490E0,1.297089291E1,3.080505463E1
7.563381306E0,-2.662194633E1,7.369295597E0,1.279591846E1,3.044289857E1
7.565783441E0,-2.626062965E1,7.225427151E0,1.259970665E1,3.000966636E1
7.568186462E0,-2.594687080E1,7.062715054E0,1.239631653E1,2.961065200E1
7.570589431E0,-2.562593460E1,6.816254616E0,1.220937729E1,2.919278584E1
7.572992399E0,-2.534118843E1,6.586244106E0,1.205145168E1,2.882346145E1
7.575396149E0,-2.507528496E1,6.339783669E0,1.192941761E1,2.848286814E1
7.577798233E0,-2.484557533E1,6.097809315E0,1.178554916E1,2.816709181E1
7.580201306E0,-2.463022041E1,5.841777325E0,1.169222832E1,2.788337001E1
7.582605004E0,-2.443849564E1,5.595017433E0,1.161087322E1,2.762890997E1
7.585007139E0,-2.422792816E1,5.341378212E0,1.149123192E1,2.734174894E1
7.587410160E0,-2.407478714E1,5.111667156E0,1.136201954E1,2.710756361E1
7.589813129E0,-2.398834610E1,4.850550652E0,1.122054386E1,2.692339493E1
7.592216097E0,-2.405564499E1,4.637589455E0,1.111286640E1,2.690124702E1
7.594619847E0,-2.422314262E1,4.417150497E0,1.101476097E1,2.697400260E1
7.597021983E0,-2.439064026E1,4.201796532E0,1.095972633E1,2.706795204E1
7.599425004E0,-2.443131828E1,3.948157310E0,1.089033413E1,2.703842889E1
7.601828754E0,-2.434278297E1,3.663112402E0,1.082812023E1,2.689307835E1
7.604230889E0,-2.399073982E1,3.351746321E0,1.071565819E1,2.648801863E1
7.606633910E0,-2.341376877E1,2.954537868E0,1.058136082E1,2.586308293E1
7.609036879E0,-2.256162643E1,2.530709028E0,1.037079239E1,2.495966367E1
7.611439847E0,-2.152254295E1,2.066202402E0,1.014796066E1,2.388451702E1
7.613843597E0,-2.030399704E1,1.592124343E0,9.858428955E0,2.262688174E1
7.616245733E0,-1.901605988E1,1.151844978E0,9.566205978E0,2.131782299E1
7.618648754E0,-1.778046608E1,7.328019142E-1,9.322137833E0,2.008940583E1
7.621052504E0,-1.659542084E1,4.118646085E-1,9.109176636E0,1.893554130E1
7.623454639E0,-1.549651718E1,1.151545867E-1,8.960522652E0,1.790101314E1
7.625857660E0,-1.452473259E1,-1.986042857E-1,8.860024452E0,1.701491504E1
7.628260629E0,-1.360289764E1,-5.192425251E-1,8.790632248E0,1.620443311E1
7.630663597E0,-1.265474129E1,-8.353942037E-1,8.651848793E0,1.535235643E1
7.633067347E0,-1.174038410E1,-1.110568762E0,8.522636414E0,1.455009668E1
7.635469483E0,-1.087837029E1,-1.352542996E0,8.388339043E0,1.380335265E1
7.637872504E0,-1.013629627E1,-1.541576028E0,8.287839890E0,1.318367357E1
7.640276254E0,-9.432506561E0,-1.656431437E0,8.196912766E0,1.260576551E1
7.642678389E0,-8.802596092E0,-1.675873160E0,8.105985641E0,1.208309778E1
7.645081410E0,-8.189734459E0,-1.654038668E0,8.036594391E0,1.159286176E1
7.647484379E0,-7.663014412E0,-1.577468276E0,7.976773262E0,1.117314225E1
7.649887347E0,-7.191628456E0,-1.532004714E0,7.955237865E0,1.083292979E1
7.652291097E0,-6.717550278E0,-1.488933921E0,7.928916931E0,1.049810124E1
7.654693233E0,-6.236293793E0,-1.496112347E0,7.943274021E0,1.020908001E1
7.657096254E0,-5.671288967E0,-1.498505235E0,7.919345856E0,9.855205491E0
7.659500004E0,-4.996213913E0,-1.532004714E0,7.797012806E0,9.386298557E0
7.661902139E0,-4.182055950E0,-1.541576028E0,7.622336388E0,8.829839219E0
7.664305160E0,-3.298804998E0,-1.591825247E0,7.371089935E0,8.230977394E0
7.666708129E0,-2.336292267E0,-1.627717614E0,7.040581703E0,7.594571542E0
7.669111097E0,-1.333101273E0,-1.685444474E0,6.686144829E0,7.022991866E0
7.671514847E0,-3.035893738E-1,-1.754836321E0,6.286543369E0,6.533930253E0
7.673916983E0,6.972087026E-1,-1.836192250E0,5.881857395E0,6.201124767E0
7.676320004E0,1.657029629E0,-1.912762642E0,5.489135265E0,6.044420078E0
7.678723754E0,2.514258385E0,-1.965404749E0,5.089234829E0,6.007047711E0
7.681125889E0,3.227618694E0,-1.984547257E0,4.723132610E0,6.055074889E0
7.683528910E0,3.835694790E0,-1.998904228E0,4.411766529E0,6.178337684E0
7.685931879E0,4.345664978E0,-1.994118571E0,4.129413605E0,6.317702881E0
7.688334847E0,4.764708042E0,-1.967797518E0,3.865904093E0,6.443592496E0
7.690738597E0,5.140381336E0,-1.941476464E0,3.645764351E0,6.594273944E0
7.693140733E0,5.499603748E0,-1.898405671E0,3.485445261E0,6.782176210E0
7.695543754E0,5.830112457E0,-1.869691849E0,3.403790236E0,7.005122900E0
7.697947504E0,6.100501537E0,-1.809871197E0,3.343969584E0,7.188455003E0
7.700349639E0,6.354439735E0,-1.817049742E0,3.329612732E0,7.400465868E0
7.702752660E0,6.557829380E0,-1.867298961E0,3.360719442E0,7.601734457E0
7.705155629E0,6.727719784E0,-1.991725802E0,3.451945782E0,7.819534183E0
7.707558597E0,6.873981476E0,-2.106581211E0,3.542873144E0,8.015064307E0
7.709962347E0,7.024729252E0,-2.257628202E0,3.617050648E0,8.217466857E0
7.712364483E0,7.206583500E0,-2.463410854E0,3.696013689E0,8.465444818E0
7.714767504E0,7.383652687E0,-2.690729141E0,3.739084482E0,8.702821559E0
7.717171254E0,7.613662720E0,-2.923131943E0,3.760619879E0,8.980802984E0
7.719573389E0,7.900801182E0,-3.212663412E0,3.798905134E0,9.336784550E0
7.721976410E0,8.207381248E0,-3.473780155E0,3.808476448E0,9.691890857E0
7.724379379E0,8.580961227E0,-3.732205153E0,3.789333820E0,1.009560804E1
7.726782347E0,8.999705315E0,-4.005286217E0,3.798905134E0,1.055787354E1
7.729186097E0,9.480961800E0,-4.275674820E0,3.767798424E0,1.106193187E1
7.731588233E0,9.959825516E0,-4.496113777E0,3.772583961E0,1.156051699E1
7.733991254E0,1.045783138E1,-4.716253281E0,3.794119358E0,1.208323731E1
7.736395004E0,1.099172974E1,-4.948357105E0,3.818047523E0,1.264443939E1
7.738797139E0,1.152562809E1,-5.156831741E0,3.868296862E0,1.320593568E1
7.741200160E0,1.205234814E1,-5.324329376E0,3.971188307E0,1.376146487E1
7.743603129E0,1.261496067E1,-5.525326729E0,4.067200184E0,1.435996468E1
7.746006097E0,1.315843105E1,-5.705087185E0,4.134199142E0,1.492594822E1
7.748409847E0,1.378564930E1,-5.894120216E0,4.203591347E0,1.557096529E1
7.750811983E0,1.443679619E1,-6.061617851E0,4.222733974E0,1.621714455E1
7.753215004E0,1.512383556E1,-6.207879066E0,4.217947960E0,1.688369775E1
7.755618754E0,1.579412460E1,-6.322734833E0,4.246662140E0,1.753469381E1
7.758020889E0,1.650060654E1,-6.466304302E0,4.249054909E0,1.822464197E1
7.760423910E0,1.717328835E1,-6.569195271E0,4.265804768E0,1.887520197E1
7.762826879E0,1.777418518E1,-6.722336292E0,4.282554150E0,1.947952089E1
7.765229847E0,1.833679771E1,-6.856633186E0,4.335196495E0,2.005107223E1
7.767633597E0,1.884437561E1,-7.016952515E0,4.428516388E0,2.059028587E1
7.770035733E0,1.928256035E1,-7.158128738E0,4.548456669E0,2.106524148E1
7.772438754E0,1.969173431E1,-7.239484787E0,4.675276279E0,2.149494705E1
7.774842504E0,2.006770706E1,-7.304390430E0,4.814060211E0,2.189160026E1
7.777244639E0,2.046999931E1,-7.304390430E0,4.960022449E0,2.229297679E1
7.779647660E0,2.083849335E1,-7.299604416E0,5.084448814E0,2.265786065E1
7.782050629E0,2.115943146E1,-7.225128174E0,5.201996326E0,2.295614912E1
7.784453597E0,2.142982101E1,-7.165307522E0,5.357530117E0,2.322244581E1
7.786857347E0,2.165265274E1,-7.112665176E0,5.501099110E0,2.344545730E1
7.789259483E0,2.180579185E1,-7.057630539E0,5.673681736E0,2.361129754E1
7.791662504E0,2.188954163E1,-6.995417118E0,5.877071381E0,2.371977785E1
7.794066254E0,2.196371841E1,-6.937989235E0,6.054140568E0,2.381581910E1
7.796468389E0,2.202144623E1,-6.849454880E0,6.219244957E0,2.388594009E1
7.798871410E0,2.201187515E1,-6.763313293E0,6.387042046E0,2.389684834E1
7.801274379E0,2.201666069E1,-6.686443806E0,6.542575359E0,2.392168830E1
7.803677347E0,2.197328949E1,-6.674479485E0,6.705287457E0,2.392352414E1
7.806081097E0,2.192304039E1,-6.691229343E0,6.830013275E0,2.391738555E1
7.808483233E0,2.183450699E1,-6.712764740E0,6.990332127E0,2.388873477E1
7.810886254E0,2.177947235E1,-6.751348972E0,7.131508827E0,2.389109765E1
7.813290004E0,2.172443771E1,-6.763313293E0,7.270292282E0,2.388620419E1
7.815692139E0,2.167658043E1,-6.758527756E0,7.426125050E0,2.388931078E1
7.818095160E0,2.160000992E1,-6.725028038E0,7.600800991E0,2.386542701E1
7.820498129E0,2.155694008E1,-6.681658268E0,7.751548767E0,2.386278967E1
7.822901097E0,2.154018974E1,-6.624230385E0,7.880761147E0,2.387397325E1
7.825304847E0,2.154258156E1,-6.557231426E0,7.995915890E0,2.389591545E1
7.827706983E0,2.154976082E1,-6.485446453E0,8.084450722E0,2.391258143E1
7.830110004E0,2.157368851E1,-6.428019047E0,8.201698303E0,2.395853334E1
7.832513754E0,2.165025902E1,-6.358626842E0,8.247162819E0,2.402460292E1
7.834915889E0,2.169093704E1,-6.289235115E0,8.306982994E0,2.406360726E1
7.837318910E0,2.170050812E1,-6.193522453E0,8.333304405E0,2.405651129E1
7.839721879E0,2.168136597E1,-6.107081413E0,8.345268250E0,2.402127340E1
7.842124847E0,2.165265274E1,-6.013761520E0,8.292626381E0,2.395350393E1
7.844528597E0,2.153540421E1,-5.903691769E0,8.268697739E0,2.381173184E1
7.846930733E0,2.141785622E1,-5.800800323E0,8.208877563E0,2.365923752E1
