Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s)
3.759172937E0,-4.898995161E-1,7.247702479E-1,1.869192570E-1,8.945570171E-1
3.761575593E0,-4.752391577E-1,6.661289334E-1,1.954711229E-1,8.413019510E-1
3.763977520E0,-4.593571424E-1,6.038225293E-1,2.003578991E-1,7.846998910E-1
3.766380229E0,-4.446968138E-1,5.415160656E-1,2.052446753E-1,7.301508627E-1
3.768783822E0,-4.300364852E-1,4.828747511E-1,2.125748396E-1,6.806522359E-1
3.771186479E0,-4.153761268E-1,4.315635860E-1,2.199050188E-1,6.380773250E-1
3.773588406E0,-4.031592011E-1,3.888042867E-1,2.247917950E-1,6.035208911E-1
3.775991218E0,-3.897205591E-1,3.558185399E-1,2.309002578E-1,5.760241979E-1
3.778394708E0,-3.799470067E-1,3.277195692E-1,2.345653474E-1,5.538779163E-1
3.780797364E0,-3.726168275E-1,3.081724346E-1,2.345653474E-1,5.374332068E-1
3.783199343E0,-3.628432751E-1,2.922904193E-1,2.357870489E-1,5.221919800E-1
3.785602052E0,-3.518480062E-1,2.812951505E-1,2.357870489E-1,5.084481425E-1
3.788005593E0,-3.432961702E-1,2.764083743E-1,2.333436459E-1,4.987014207E-1
3.790408302E0,-3.359659910E-1,2.739650011E-1,2.321219593E-1,4.917423847E-1
3.792810229E0,-3.274141252E-1,2.764083743E-1,2.284568697E-1,4.855863879E-1
3.795212937E0,-3.176405728E-1,2.861819267E-1,2.235700935E-1,4.824719840E-1
3.797616531E0,-3.127537966E-1,2.996205688E-1,2.186833173E-1,4.851904943E-1
3.800019187E0,-3.029802442E-1,3.167243004E-1,2.125748396E-1,4.871338350E-1
3.802421114E0,-2.956500649E-1,3.362714052E-1,2.028012872E-1,4.915442818E-1
3.804823927E0,-2.944283783E-1,3.558185399E-1,1.930277348E-1,5.005543024E-1
3.807227416E0,-2.932066917E-1,3.741439581E-1,1.808107942E-1,5.085729139E-1
3.809630072E0,-2.932066917E-1,3.900259733E-1,1.673721522E-1,5.158525577E-1
3.812032052E0,-3.029802442E-1,4.010212123E-1,1.539335102E-1,5.256525151E-1
3.814434760E0,-3.103103936E-1,4.071297050E-1,1.404948682E-1,5.308351392E-1
3.816838302E0,-3.286358118E-1,4.059080184E-1,1.270562261E-1,5.374998612E-1
3.819241010E0,-3.445178568E-1,4.010212123E-1,1.123958975E-1,5.405029178E-1
3.821642937E0,-3.689517379E-1,3.912476599E-1,1.001789495E-1,5.470246230E-1
3.824045645E0,-3.946073353E-1,3.717005551E-1,8.551861346E-2,5.488075118E-1
3.826449239E0,-4.227063060E-1,3.472666740E-1,7.452336699E-2,5.521127568E-1
3.828851895E0,-4.544703662E-1,3.167243004E-1,6.108472496E-2,5.573050689E-1
3.831253822E0,-4.825693369E-1,2.788517773E-1,4.764608666E-2,5.593761062E-1
3.833656635E0,-5.143333673E-1,2.409792393E-1,3.420744836E-2,5.690166571E-1
3.836060125E0,-5.497625470E-1,2.006633282E-1,2.321219631E-2,5.856990997E-1
3.838462781E0,-5.815265775E-1,1.640124917E-1,1.221694518E-2,6.043364224E-1
3.840864760E0,-6.145123243E-1,1.285833418E-1,3.665083554E-3,6.278315900E-1
3.843267468E0,-6.499415040E-1,9.437590092E-2,-6.108472589E-3,6.567861773E-1
3.845671010E0,-6.829272509E-1,6.261184067E-2,-1.710372418E-2,6.860046720E-1
3.848073718E0,-7.159129977E-1,3.573456407E-2,-2.565558441E-2,7.172632630E-1
3.850475645E0,-7.488987446E-1,1.130067464E-2,-3.665083647E-2,7.498802029E-1
3.852878354E0,-7.757760286E-1,-3.359660041E-3,-5.253286287E-2,7.775599241E-1
3.855281947E0,-7.867712975E-1,5.039490014E-2,-9.162709117E-2,7.936902697E-1
3.857684604E0,-7.794411182E-1,1.847812980E-1,-1.563768983E-1,8.161656200E-1
3.860086531E0,-7.806627750E-1,3.130592108E-1,-2.260134816E-1,8.709319903E-1
3.862489343E0,-7.904363275E-1,3.961344361E-1,-2.919849753E-1,9.311107910E-1
3.864892833E0,-8.209787011E-1,4.107947946E-1,-3.506263196E-1,9.826989401E-1
3.867295489E0,-8.674030900E-1,3.497100472E-1,-3.946073353E-1,1.015086295E0
3.869697468E0,-9.321529269E-1,2.165453583E-1,-4.275930822E-1,1.048158774E0
3.872100177E0,-9.956810474E-1,7.482878864E-2,-4.471401870E-1,1.094035851E0
3.874503718E0,-1.040883780E0,-5.803049076E-3,-4.569137394E-1,1.136768615E0
3.876906427E0,-1.071426034E0,-2.046338283E-2,-4.605788291E-1,1.166407028E0
3.879308354E0,-1.087308168E0,-4.581354558E-3,-4.605788291E-1,1.180844147E0
3.881711062E0,-1.095860004E0,4.062134400E-2,-4.727957845E-1,1.194192236E0
3.884114656E0,-1.094638348E0,1.041494608E-1,-4.935645759E-1,1.205274331E0
3.886517312E0,-1.089751482E0,1.493521482E-1,-5.118899941E-1,1.213217096E0
3.888919239E0,-1.099525094E0,1.517955512E-1,-5.289937258E-1,1.229565648E0
3.891322052E0,-1.115407109E0,1.090362370E-1,-5.375455618E-1,1.242971098E0
3.893725541E0,-1.144727707E0,1.007897966E-2,-5.363239050E-1,1.264178168E0
3.896128197E0,-1.186265349E0,-1.243074164E-1,-5.241069198E-1,1.302829949E0
3.898530177E0,-1.221694469E0,-2.611372173E-1,-5.033381581E-1,1.346877620E0
3.900932885E0,-1.248571754E0,-3.588727713E-1,-4.789042473E-1,1.384583102E0
3.903336427E0,-1.263232112E0,-4.028537571E-1,-4.508052766E-1,1.400454182E0
3.905739135E0,-1.264453769E0,-4.089622498E-1,-4.202629030E-1,1.393812887E0
3.908141062E0,-1.258345366E0,-3.918585181E-1,-3.933856487E-1,1.375404823E0
3.910543770E0,-1.238798261E0,-3.442124426E-1,-3.787252903E-1,1.340349276E0
3.912947312E0,-1.216807723E0,-2.929012477E-1,-3.677300513E-1,1.304468308E0
3.915350020E0,-1.193595529E0,-2.660239935E-1,-3.555130959E-1,1.273510350E0
3.917751947E0,-1.175270081E0,-2.709107697E-1,-3.420744538E-1,1.253661573E0
3.920154656E0,-1.158166409E0,-3.161134422E-1,-3.249707520E-1,1.243737564E0
3.922558250E0,-1.148392797E0,-3.930802047E-1,-3.029802442E-1,1.251045599E0
3.924960906E0,-1.141062737E0,-4.785988331E-1,-2.773246467E-1,1.268065444E0
3.927362885E0,-1.132510781E0,-5.457920432E-1,-2.443388999E-1,1.280691658E0
3.929765593E0,-1.117850542E0,-5.763344169E-1,-2.101314515E-1,1.275110357E0
3.932169135E0,-1.094638348E0,-5.738909841E-1,-1.759240031E-1,1.248412283E0
3.934571843E0,-1.062874198E0,-5.494571328E-1,-1.392731816E-1,1.204575328E0
3.936973770E0,-1.029888511E0,-5.213581324E-1,-1.026223376E-1,1.158885668E0
3.939376479E0,-9.956810474E-1,-4.957025647E-1,-6.841489673E-2,1.114352897E0
3.941780072E0,-9.602518678E-1,-4.785988331E-1,-3.176405653E-2,1.073382247E0
3.944182729E0,-9.272661209E-1,-4.676035643E-1,2.443389036E-3,1.038499650E0
3.946584656E0,-8.979454637E-1,-4.590517282E-1,3.665083647E-2,1.009147080E0
3.948987468E0,-8.686248064E-1,-4.480564594E-1,7.207997888E-2,9.800301875E-1
3.951390958E0,-8.429692388E-1,-4.126273096E-1,1.014006436E-1,9.440023965E-1
3.953793614E0,-8.112051487E-1,-3.466558158E-1,1.258345395E-1,8.910995339E-1
3.956195541E0,-7.843278646E-1,-2.709107697E-1,1.466033459E-1,8.426478419E-1
3.958598354E0,-7.598940134E-1,-2.049392611E-1,1.698155403E-1,8.051560905E-1
3.961001843E0,-7.391251922E-1,-1.572931707E-1,1.979145110E-1,7.811640960E-1
3.963404500E0,-7.281299233E-1,-1.328592747E-1,2.260134816E-1,7.738907326E-1
3.965806479E0,-7.305732965E-1,-1.304158866E-1,2.589992285E-1,7.860192399E-1
3.968209187E0,-7.342383862E-1,-1.414111406E-1,2.919849753E-1,8.027193434E-1
3.970612729E0,-7.403468490E-1,-1.511846930E-1,3.261924386E-1,8.230259869E-1
3.973015437E0,-7.476770282E-1,-1.560714692E-1,3.579564989E-1,8.435117646E-1
3.975417364E0,-7.488987446E-1,-1.475196183E-1,3.884988427E-1,8.564710843E-1
3.977820072E0,-7.501204610E-1,-1.279724985E-1,4.129327536E-1,8.657777575E-1
3.980223666E0,-7.464553714E-1,-1.059819981E-1,4.349232614E-1,8.703941916E-1
3.982626322E0,-7.391251922E-1,-8.399149776E-2,4.495835900E-1,8.691869913E-1
3.985028250E0,-7.330167294E-1,-6.688777357E-2,4.605788291E-1,8.682858732E-1
3.987431062E0,-7.281299233E-1,-5.955760926E-2,4.666872919E-1,8.669009877E-1
3.989834552E0,-7.232431769E-1,-5.711421743E-2,4.679090083E-1,8.632969170E-1
3.992237208E0,-7.244648337E-1,-5.955760926E-2,4.618005157E-1,8.611945892E-1
3.994639187E0,-7.207997441E-1,-6.322269142E-2,4.520269632E-1,8.531575208E-1
3.997041895E0,-7.232431769E-1,-6.566607952E-2,4.361449480E-1,8.471216811E-1
3.999445437E0,-7.244648337E-1,-6.933116168E-2,4.165978432E-1,8.385760957E-1
4.001848145E0,-7.293516397E-1,-7.055285573E-2,3.909422457E-1,8.305223413E-1
4.004250072E0,-7.342383862E-1,-7.421794534E-2,3.652866483E-1,8.234370932E-1
4.006652781E0,-7.403468490E-1,-8.032641560E-2,3.359659910E-1,8.169693611E-1
4.009056375E0,-7.501204610E-1,-9.498675168E-2,3.029802442E-1,8.145552267E-1
4.011459031E0,-7.574505806E-1,-1.145338640E-1,2.675510943E-1,8.114388308E-1
4.013860958E0,-7.721109390E-1,-1.401894391E-1,2.333436459E-1,8.186926396E-1
4.016263770E0,-7.818844914E-1,-1.707318127E-1,1.979145110E-1,8.244166807E-1
4.018667260E0,-7.941014171E-1,-2.061609477E-1,1.637070626E-1,8.365999039E-1
4.021069916E0,-8.075400591E-1,-2.440334857E-1,1.282779276E-1,8.533044684E-1
4.023471895E0,-8.185353279E-1,-2.794626355E-1,9.407047927E-2,8.700279896E-1
4.025874604E0,-8.295305967E-1,-3.173351586E-1,6.108472496E-2,8.902549957E-1
4.028278145E0,-8.405258060E-1,-3.503209054E-1,2.809897438E-2,9.110422162E-1
4.030680854E0,-8.478559852E-1,-3.820849657E-1,0.000000000E0,9.299724150E-1
4.033082781E0,-8.564078808E-1,-4.126273096E-1,-2.809897438E-2,9.510443245E-1
4.035485489E0,-8.625163436E-1,-4.419479966E-1,-5.375456065E-2,9.706400092E-1
4.037889083E0,-8.674030900E-1,-4.663818777E-1,-7.818844914E-2,9.879340109E-1
4.040291739E0,-8.698465228E-1,-4.883723855E-1,-1.001789495E-1,1.002584850E0
4.042693666E0,-8.710681796E-1,-5.091412067E-1,-1.209477559E-1,1.016175625E0
4.045096479E0,-8.686248064E-1,-5.250232220E-1,-1.392731816E-1,1.024478139E0
4.047499968E0,-8.649597168E-1,-5.396835804E-1,-1.539335102E-1,1.031071871E0
4.049902625E0,-8.576295376E-1,-5.519005060E-1,-1.685938388E-1,1.033705217E0
4.052304604E0,-8.478559852E-1,-5.616740584E-1,-1.808107942E-1,1.032971472E0
4.054707312E0,-8.393041492E-1,-5.702258945E-1,-1.918060333E-1,1.032656080E0
4.057110854E0,-8.270871639E-1,-5.726693273E-1,-1.979145110E-1,1.025277274E0
4.059513562E0,-8.185353279E-1,-5.751127005E-1,-2.040229887E-1,1.020970167E0
4.061915489E0,-8.038749695E-1,-5.763344169E-1,-2.076880634E-1,1.010698104E0
4.064318197E0,-7.916580439E-1,-5.751127005E-1,-2.089097649E-1,1.000560026E0
4.066721791E0,-7.769976854E-1,-5.726693273E-1,-2.089097649E-1,9.875823264E-1
4.069124447E0,-7.672241330E-1,-5.677825212E-1,-2.040229887E-1,9.760303487E-1
4.071526375E0,-7.537854910E-1,-5.628957748E-1,-1.991362125E-1,9.616129423E-1
4.073929187E0,-7.403468490E-1,-5.592306852E-1,-1.918060333E-1,9.474396923E-1
4.076332677E0,-7.269082665E-1,-5.531222224E-1,-1.820324808E-1,9.313837260E-1
4.078735333E0,-7.146912813E-1,-5.482354164E-1,-1.710372269E-1,9.168420979E-1
4.081137312E0,-7.024743557E-1,-5.445703268E-1,-1.588202864E-1,9.029124789E-1
4.083540020E0,-6.902574301E-1,-5.396835804E-1,-1.441599578E-1,8.879728488E-1
4.085943562E0,-6.755970716E-1,-5.335750580E-1,-1.282779276E-1,8.703958711E-1
4.088346270E0,-6.597150564E-1,-5.250232220E-1,-1.123958975E-1,8.505916629E-1
4.090748197E0,-6.474980712E-1,-5.140279531E-1,-9.162709117E-2,8.317896445E-1
4.093150906E0,-6.267293096E-1,-4.993676245E-1,-7.085828483E-2,8.044740819E-1
4.095554500E0,-6.120689511E-1,-4.810422063E-1,-5.008947477E-2,7.800890723E-1
4.097957156E0,-5.925218463E-1,-4.602734149E-1,-3.054236248E-2,7.509105078E-1
4.100359083E0,-5.717530251E-1,-4.370612204E-1,-8.551862091E-3,7.197202001E-1
4.102761791E0,-5.522059202E-1,-4.114056230E-1,1.221694518E-2,6.887199857E-1
4.105165385E0,-5.253286362E-1,-3.881934285E-1,3.420744836E-2,6.540905621E-1
4.107568041E0,-5.008947253E-1,-3.637595475E-1,5.497625470E-2,6.214812329E-1
4.109969968E0,-4.776825607E-1,-3.405473530E-1,7.452336699E-2,5.913601785E-1
4.112372781E0,-4.495835900E-1,-3.173351586E-1,9.407047927E-2,5.582797349E-1
4.114776270E0,-4.251496792E-1,-2.953446507E-1,1.136175916E-1,5.299902542E-1
4.117178927E0,-4.007157981E-1,-2.770192325E-1,1.307213157E-1,5.043816694E-1
4.119580906E0,-3.726168275E-1,-2.586938143E-1,1.502684206E-1,4.778560326E-1
4.121983614E0,-3.481829464E-1,-2.415900975E-1,1.673721522E-1,4.556430366E-1
4.124387156E0,-3.213056624E-1,-2.281514555E-1,1.844758689E-1,4.351112060E-1
4.126789864E0,-3.005368412E-1,-2.171562016E-1,1.979145110E-1,4.202967552E-1
4.129191791E0,-2.773246467E-1,-2.061609477E-1,2.113531530E-1,4.050696870E-1
4.131594500E0,-2.528907657E-1,-1.939440072E-1,2.247917950E-1,3.899991902E-1
4.133998093E0,-2.309002578E-1,-1.866138428E-1,2.321219593E-1,3.768557541E-1
4.136400750E0,-2.125748396E-1,-1.805053651E-1,2.418955117E-1,3.691662063E-1
4.138802677E0,-1.905843467E-1,-1.731752008E-1,2.467822880E-1,3.566700731E-1
4.141205489E0,-1.734806150E-1,-1.719534993E-1,2.504473627E-1,3.498391219E-1
4.143608979E0,-1.575985998E-1,-1.670667231E-1,2.504473627E-1,3.398124337E-1
4.146011635E0,-1.429382563E-1,-1.695101112E-1,2.467822880E-1,3.317627474E-1
4.148413614E0,-1.270562261E-1,-1.707318127E-1,2.431172132E-1,3.231077465E-1
4.150816322E0,-1.148392856E-1,-1.731752008E-1,2.357870489E-1,3.142821092E-1
4.153219864E0,-1.026223376E-1,-1.768402755E-1,2.284568697E-1,3.065882720E-1
4.155622572E0,-8.551861346E-2,-1.829487532E-1,2.186833173E-1,2.976677222E-1
4.158024500E0,-7.818844914E-2,-1.878355294E-1,2.076880634E-1,2.907403504E-1
4.160427208E0,-6.841489673E-2,-1.963873953E-1,1.966928244E-1,2.862458284E-1
4.162830802E0,-5.864133686E-2,-2.012741715E-1,1.844758689E-1,2.792515796E-1
4.165233458E0,-5.253286287E-2,-2.098260373E-1,1.722589284E-1,2.765136634E-1
4.167635385E0,-4.275930673E-2,-2.159345001E-1,1.575985998E-1,2.707275112E-1
4.170038197E0,-3.787253052E-2,-2.208212912E-1,1.429382563E-1,2.657587559E-1
4.172441687E0,-2.932066843E-2,-2.244863659E-1,1.307213157E-1,2.614228232E-1
4.174844343E0,-2.565558441E-2,-2.257080674E-1,1.160609797E-1,2.550931040E-1
4.177246322E0,-1.710372418E-2,-2.232646793E-1,1.014006436E-1,2.458083500E-1
4.179649031E0,-9.773556143E-3,-2.183778882E-1,8.551861346E-2,2.347293286E-1
4.182052572E0,-3.665083554E-3,-2.147128135E-1,7.330167294E-2,2.269100270E-1
4.184455281E0,3.665083554E-3,-2.073826492E-1,6.108472496E-2,2.162228934E-1
4.186857208E0,7.330167107E-3,-2.000524700E-1,4.886778072E-2,2.060649948E-1
4.189259916E0,1.343864016E-2,-1.951656938E-1,3.665083647E-2,1.990314771E-1
4.191663510E0,1.588202827E-2,-1.866138428E-1,2.321219631E-2,1.887214117E-1
4.194066166E0,1.954711229E-2,-1.817270666E-1,1.466033421E-2,1.833623237E-1
4.196468093E0,2.565558441E-2,-1.731752008E-1,3.665083554E-3,1.751036608E-1
4.198870906E0,2.809897438E-2,-1.646233350E-1,-7.330167107E-3,1.671649668E-1
4.201274395E0,3.054236248E-2,-1.548497826E-1,-1.710372418E-2,1.587571367E-1
4.203677052E0,3.054236248E-2,-1.462979168E-1,-2.687728032E-2,1.518496116E-1
4.206079031E0,2.809897438E-2,-1.401894391E-1,-3.665083647E-2,1.476005251E-1
4.208481739E0,3.054236248E-2,-1.328592747E-1,-4.520269856E-2,1.436234895E-1
4.210885281E0,2.932066843E-2,-1.267508119E-1,-5.497625470E-2,1.412368879E-1
4.213287989E0,2.809897438E-2,-1.218640283E-1,-6.352811307E-2,1.402719320E-1
4.215689916E0,2.809897438E-2,-1.181989461E-1,-7.452336699E-2,1.425281567E-1
4.218092625E0,2.565558441E-2,-1.157555580E-1,-8.185353130E-2,1.440748375E-1
4.220496218E0,2.565558441E-2,-1.120904684E-1,-8.918370306E-2,1.455204969E-1
4.222898875E0,2.443389036E-2,-1.108687744E-1,-9.407047927E-2,1.474386489E-1
4.225300802E0,2.321219631E-2,-1.072036922E-1,-1.014006436E-1,1.493771341E-1
4.227703614E0,2.443389036E-2,-1.047603041E-1,-1.062874198E-1,1.512241777E-1
4.230107104E0,2.443389036E-2,-1.010952219E-1,-1.111742035E-1,1.522398187E-1
4.232509760E0,2.687728032E-2,-9.865183383E-2,-1.172826737E-1,1.555949809E-1
4.234911739E0,2.932066843E-2,-9.620844573E-2,-1.209477559E-1,1.573026582E-1
4.237314447E0,3.420744836E-2,-9.498675168E-2,-1.233911440E-1,1.594302573E-1
4.239717989E0,3.787253052E-2,-9.865183383E-2,-1.282779276E-1,1.661978929E-1
4.242120645E0,4.398100078E-2,-9.987352788E-2,-1.319430023E-1,1.712250153E-1
4.244522625E0,4.520269856E-2,-1.010952219E-1,-1.331647038E-1,1.731945906E-1
4.246925333E0,5.008947477E-2,-1.023169160E-1,-1.380514801E-1,1.789858037E-1
4.249328927E0,5.375456065E-2,-1.035386100E-1,-1.404948682E-1,1.826160030E-1
4.251731583E0,5.497625470E-2,-1.059819981E-1,-1.417165697E-1,1.853055818E-1
4.254133510E0,5.864133686E-2,-1.059819981E-1,-1.441599578E-1,1.882898928E-1
4.256536322E0,6.108472496E-2,-1.047603041E-1,-1.453816444E-1,1.893195380E-1
4.258939812E0,6.108472496E-2,-1.035386100E-1,-1.453816444E-1,1.886462560E-1
4.261342468E0,6.474980712E-2,-9.865183383E-2,-1.453816444E-1,1.872446110E-1
4.263744395E0,6.352811307E-2,-9.254335612E-2,-1.441599578E-1,1.827079290E-1
4.266147208E0,6.474980712E-2,-8.521319181E-2,-1.441599578E-1,1.795436409E-1
4.268550697E0,6.597150117E-2,-7.666133344E-2,-1.429382563E-1,1.751015252E-1
4.270953354E0,6.963659078E-2,-6.688777357E-2,-1.404948682E-1,1.704759133E-1
4.273355333E0,7.207997888E-2,-5.955760926E-2,-1.392731816E-1,1.677487743E-1
4.275758041E0,7.452336699E-2,-5.467082933E-2,-1.368297935E-1,1.651212409E-1
4.278161583E0,7.696675509E-2,-5.344913527E-2,-1.343863904E-1,1.638303799E-1
4.280564291E0,8.185353130E-2,-5.344913527E-2,-1.331647038E-1,1.651957899E-1
4.282966218E0,8.429691941E-2,-5.711421743E-2,-1.319430023E-1,1.666642143E-1
4.285368927E0,8.796200156E-2,-5.955760926E-2,-1.307213157E-1,1.684413397E-1
4.287772520E0,9.284878522E-2,-6.322269142E-2,-1.294996142E-1,1.714297399E-1
4.290175177E0,9.407047927E-2,-6.810946763E-2,-1.282779276E-1,1.730415597E-1
4.292577499E0,1.001789495E-1,-7.177454978E-2,-1.282779276E-1,1.778837672E-1
4.294980311E0,1.014006436E-1,-7.177454978E-2,-1.270562261E-1,1.776990746E-1
4.297383801E0,1.038440317E-1,-7.299624383E-2,-1.258345395E-1,1.787354634E-1
4.299786457E0,1.026223376E-1,-7.055285573E-2,-1.233911440E-1,1.753123614E-1
4.302188436E0,9.895725548E-2,-6.810946763E-2,-1.209477559E-1,1.704693452E-1
4.304591145E0,9.895725548E-2,-6.566607952E-2,-1.172826737E-1,1.669125459E-1
4.306994686E0,9.895725548E-2,-6.077930331E-2,-1.160609797E-1,1.641853012E-1
4.309397395E0,9.651386738E-2,-5.955760926E-2,-1.136175916E-1,1.605334623E-1
4.311799322E0,9.284878522E-2,-6.200099736E-2,-1.099525094E-1,1.566989946E-1
4.314202030E0,9.162709117E-2,-6.444438547E-2,-1.062874198E-1,1.544202651E-1
4.316605624E0,8.918370306E-2,-6.566607952E-2,-1.001789495E-1,1.493371649E-1
4.319008280E0,8.674030751E-2,-7.055285573E-2,-9.773556143E-2,1.485053075E-1
4.321410207E0,8.674030751E-2,-7.543963939E-2,-9.162709117E-2,1.470052515E-1
4.323813020E0,8.185353130E-2,-8.154810965E-2,-8.674030751E-2,1.444782881E-1
4.326216509E0,8.429691941E-2,-8.887827396E-2,-8.307522535E-2,1.480094972E-1
4.328619165E0,8.307522535E-2,-9.620844573E-2,-7.941014320E-2,1.498783805E-1
4.331021145E0,7.818844914E-2,-1.047603041E-1,-7.452336699E-2,1.504722138E-1
4.333423853E0,8.063183725E-2,-1.096470803E-1,-7.207997888E-2,1.540113592E-1
4.335827395E0,8.307522535E-2,-1.145338640E-1,-6.963659078E-2,1.576983000E-1
4.338230103E0,7.941014320E-2,-1.169772521E-1,-6.719319522E-2,1.565393683E-1
4.340632030E0,8.185353130E-2,-1.169772521E-1,-6.474980712E-2,1.567680312E-1
4.343034738E0,7.941014320E-2,-1.181989461E-1,-6.474980712E-2,1.564272969E-1
4.345438280E0,7.941014320E-2,-1.181989461E-1,-6.352811307E-2,1.559255683E-1
4.347840988E0,7.941014320E-2,-1.157555580E-1,-6.230641901E-2,1.535819322E-1
4.350242915E0,7.696675509E-2,-1.157555580E-1,-6.108472496E-2,1.518373282E-1
4.352645728E0,7.818844914E-2,-1.133121699E-1,-6.108472496E-2,1.506134956E-1
4.355049217E0,7.452336699E-2,-1.120904684E-1,-5.986303091E-2,1.473145879E-1
4.357451874E0,7.452336699E-2,-1.108687744E-1,-5.864133686E-2,1.458918221E-1
4.359853801E0,7.330167294E-2,-1.084253863E-1,-5.741964281E-2,1.429203100E-1
4.362256613E0,6.963659078E-2,-1.072036922E-1,-5.741964281E-2,1.401388660E-1
4.364660103E0,6.597150117E-2,-1.096470803E-1,-5.741964281E-2,1.402559680E-1
4.367062811E0,6.597150117E-2,-1.059819981E-1,-5.497625470E-2,1.364067868E-1
4.369464738E0,5.986303091E-2,-1.059819981E-1,-5.131116882E-2,1.320931582E-1
4.371867447E0,5.619794875E-2,-1.047603041E-1,-5.131116882E-2,1.294826892E-1
4.374270988E0,5.375456065E-2,-1.023169160E-1,-5.008947477E-2,1.259653110E-1
4.376673697E0,5.131116882E-2,-1.010952219E-1,-4.764608666E-2,1.229765405E-1
4.379075624E0,4.398100078E-2,-9.743013978E-2,-4.520269856E-2,1.160613826E-1
4.381478332E0,4.398100078E-2,-9.498675168E-2,-4.398100078E-2,1.135391556E-1
4.383881926E0,4.153761268E-2,-9.254335612E-2,-4.275930673E-2,1.100818075E-1
4.386284582E0,3.542914242E-2,-8.765657991E-2,-4.031591862E-2,1.027826514E-1
4.388686509E0,3.542914242E-2,-8.399149776E-2,-3.909422457E-2,9.918747009E-2
4.391089322E0,3.054236248E-2,-8.154810965E-2,-3.909422457E-2,9.545306956E-2
4.393492811E0,3.054236248E-2,-7.788302749E-2,-3.787253052E-2,9.183098848E-2
4.395895467E0,2.687728032E-2,-7.299624383E-2,-3.787253052E-2,8.651686760E-2
4.398297447E0,2.565558441E-2,-7.055285573E-2,-3.665083647E-2,8.354159609E-2
4.400700155E0,2.321219631E-2,-6.933116168E-2,-3.665083647E-2,8.178569466E-2
4.403103697E0,2.443389036E-2,-6.566607952E-2,-3.665083647E-2,7.907169412E-2
4.405506405E0,2.076880634E-2,-6.566607952E-2,-3.420744836E-2,7.689945930E-2
4.407908332E0,2.199050039E-2,-6.566607952E-2,-3.420744836E-2,7.723836890E-2
4.410311040E0,1.954711229E-2,-6.322269142E-2,-3.298575059E-2,7.394090918E-2
4.412714634E0,1.954711229E-2,-6.322269142E-2,-3.176405653E-2,7.340404346E-2
4.415117290E0,2.076880634E-2,-6.200099736E-2,-3.176405653E-2,7.269403193E-2
4.417519217E0,2.076880634E-2,-5.955760926E-2,-2.932066843E-2,6.955683816E-2
4.419922030E0,2.076880634E-2,-5.833591148E-2,-2.687728032E-2,6.750414863E-2
4.422325520E0,2.199050039E-2,-5.833591148E-2,-2.565558441E-2,6.741564868E-2
4.424728176E0,2.076880634E-2,-5.833591148E-2,-2.565558441E-2,6.702709077E-2
4.427130155E0,1.954711229E-2,-5.955760926E-2,-2.443389036E-2,6.727713889E-2
4.429532863E0,2.076880634E-2,-5.833591148E-2,-2.443389036E-2,6.656903847E-2
4.431936405E0,2.076880634E-2,-5.589252338E-2,-2.443389036E-2,6.443859468E-2
4.434339113E0,1.954711229E-2,-5.589252338E-2,-2.565558441E-2,6.453117680E-2
4.436741040E0,2.076880634E-2,-5.711421743E-2,-2.565558441E-2,6.596655335E-2
4.439143749E0,2.076880634E-2,-6.077930331E-2,-2.687728032E-2,6.962654110E-2
4.441547342E0,1.954711229E-2,-6.444438547E-2,-2.687728032E-2,7.250901058E-2
