,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
2016-02-08 19:34:49.156222,0.0529412,4.09411955,8.90788078
2016-02-08 19:34:49.406222,0.04336991,4.09890509,8.90309525
2016-02-08 19:34:49.656222,0.04815556,4.11326218,8.8791666
2016-02-08 19:34:49.906222,0.04336991,4.13001204,8.86480999
2016-02-08 19:34:50.156222,0.03379862,4.15633297,8.88395214
2016-02-08 19:34:50.406222,0.01944169,4.13001204,8.88634491
2016-02-08 19:34:50.656222,-0.0044865,4.1539402,8.86002445
2016-02-08 19:34:50.906222,-0.0212363,4.15872574,8.87677383
2016-02-08 19:34:51.156222,-0.0332004,4.16590405,8.86002445
2016-02-08 19:34:51.406222,-0.0355932,4.18743944,8.85763168
2016-02-08 19:34:51.656222,-0.0260219,4.19701099,8.86480999
2016-02-08 19:34:51.906222,-0.0427717,4.19940376,8.89591599
2016-02-08 19:34:52.156222,-0.0260219,4.2041893,8.87438107
2016-02-08 19:34:52.406222,-0.0092722,4.2041893,8.90548801
2016-02-08 19:34:52.656222,-0.0140578,4.20658207,8.86959553
2016-02-08 19:34:52.906222,0.01465604,4.17308283,8.88873768
2016-02-08 19:34:53.156222,0.04097709,4.16111851,8.86002445
2016-02-08 19:34:53.406222,0.06729814,4.1539402,8.87677383
2016-02-08 19:34:53.656222,0.11276177,4.13001204,8.85523796
2016-02-08 19:34:53.906222,0.14177474,4.12044048,8.84327412
2016-02-08 19:34:54.156222,0.19202402,4.08454847,8.85045242
2016-02-08 19:34:54.406222,0.21834506,4.06301308,8.85045242
2016-02-08 19:34:54.656222,0.25902304,4.05822706,8.83131027
2016-02-08 19:34:54.906222,0.29252258,4.06540585,8.85763168
2016-02-08 19:34:55.156222,0.29491538,4.04387045,8.85284519
2016-02-08 19:34:55.406222,0.3188436,4.03190613,8.85045242
2016-02-08 19:34:55.656222,0.35234314,4.01754904,8.85523796
2016-02-08 19:34:55.906222,0.35712877,4.00797796,8.85045242
2016-02-08 19:34:56.156222,0.38823548,4.00319243,8.84088135
2016-02-08 19:34:56.406222,0.43848476,4.00797796,8.85523796
2016-02-08 19:34:56.656222,0.41934216,3.99840665,8.84805965
2016-02-08 19:34:56.906222,0.43848476,4.00079966,8.88155937
2016-02-08 19:34:57.156222,0.44566321,4.00558519,8.8791666
2016-02-08 19:34:57.406222,0.46959144,4.00558519,8.89352322
2016-02-08 19:34:57.656222,0.46480581,4.02233505,8.87677383
2016-02-08 19:34:57.906222,0.49591249,4.04147768,8.89591599
2016-02-08 19:34:58.156222,0.49112684,4.04865599,8.90548801
2016-02-08 19:34:58.406222,0.47198427,4.06301308,8.92702293
2016-02-08 19:34:58.656222,0.49112684,4.06540585,8.92702293
2016-02-08 19:34:58.906222,0.48634121,4.07736969,8.91984463
2016-02-08 19:34:59.156222,0.48634121,4.08933401,8.92702293
2016-02-08 19:34:59.406222,0.48155555,4.07736969,8.94855881
2016-02-08 19:34:59.656222,0.45762733,4.07258415,8.95573711
2016-02-08 19:34:59.906222,0.40259242,4.08454847,8.99402237
2016-02-08 19:35:00.156222,0.39541394,4.08215523,9.00120068
2016-02-08 19:35:00.406222,0.38823548,4.07258415,8.98684406
2016-02-08 19:35:00.656222,0.35473597,4.04626322,9.00359345
2016-02-08 19:35:00.906222,0.34516466,4.04147768,9.04457092
2016-02-08 19:35:01.156222,0.32362926,4.06540585,9.054142
2016-02-08 19:35:01.406222,0.28295127,4.05583429,9.09242725
2016-02-08 19:35:01.656222,0.26620153,4.03908444,9.10917664
2016-02-08 19:35:01.906222,0.25663024,4.06540585,9.12592602
2016-02-08 19:35:02.156222,0.23988047,4.07258415,9.1737833
2016-02-08 19:35:02.406222,0.24227329,4.04387045,9.18813992
2016-02-08 19:35:02.656222,0.24227329,4.05104876,9.23599625
2016-02-08 19:35:02.906222,0.25902304,4.04626322,9.23599625
2016-02-08 19:35:03.156222,0.25184459,4.05583429,9.25274563
2016-02-08 19:35:03.406222,0.25902304,4.06301308,9.24556732
2016-02-08 19:35:03.656222,0.28773692,4.05344153,9.24556732
2016-02-08 19:35:03.906222,0.29970104,4.05822706,9.23599625
2016-02-08 19:35:04.156222,0.32123643,4.08215523,9.25992489
2016-02-08 19:35:04.406222,0.36909288,4.06779862,9.2240324
2016-02-08 19:35:04.656222,0.39062831,4.06779862,9.20728207
2016-02-08 19:35:04.906222,0.41934216,4.05583429,9.20010376
2016-02-08 19:35:05.156222,0.41694933,4.07258415,9.19053268
2016-02-08 19:35:05.406222,0.42652065,4.08694124,9.18335438
2016-02-08 19:35:05.656222,0.41216371,4.09651232,9.13071251
2016-02-08 19:35:05.906222,0.4528417,4.11326218,9.10678387
2016-02-08 19:35:06.156222,0.4528417,4.14197588,9.08764172
2016-02-08 19:35:06.406222,0.44087759,4.14197588,9.02752209
2016-02-08 19:35:06.656222,0.44087759,4.14197588,9.00359345
2016-02-08 19:35:06.906222,0.47676992,4.14915466,8.9724865
2016-02-08 19:35:07.156222,0.44327039,4.18743944,8.92702293
2016-02-08 19:35:07.406222,0.4743771,4.18743944,8.8791666
2016-02-08 19:35:07.656222,0.48634121,4.18983269,8.85284519
2016-02-08 19:35:07.906222,0.48873404,4.18743944,8.7786684
2016-02-08 19:35:08.156222,0.4743771,4.2041893,8.75473976
2016-02-08 19:35:08.406222,0.48155555,4.22093916,8.67577648
2016-02-08 19:35:08.656222,0.47916272,4.23051024,8.64945602
2016-02-08 19:35:08.906222,0.46480581,4.23290348,8.60399246
2016-02-08 19:35:09.156222,0.4552345,4.23051024,8.55374241
2016-02-08 19:35:09.406222,0.46719861,4.24726009,8.50588608
2016-02-08 19:35:09.656222,0.4336991,4.26879549,8.46999359
2016-02-08 19:35:09.906222,0.42173499,4.28793812,8.43619537
2016-02-08 19:35:10.156222,0.4552345,4.29990244,8.38833904
2016-02-08 19:35:10.406222,0.46241298,4.31186628,8.36680317
2016-02-08 19:35:10.656222,0.47676992,4.31665182,8.32612515
2016-02-08 19:35:10.906222,0.50069815,4.34297323,8.29023361
2016-02-08 19:35:11.156222,0.53659046,4.32622337,8.26869774
2016-02-08 19:35:11.406222,0.54616177,4.35254431,8.2447691
2016-02-08 19:35:11.656222,0.58205408,4.37647247,8.23759079
2016-02-08 19:35:11.906222,0.62751776,4.35972309,8.2064848
2016-02-08 19:35:12.156222,0.69481587,4.38604403,8.19691277
2016-02-08 19:35:12.406222,0.71156561,4.3956151,8.18734169
2016-02-08 19:35:12.656222,0.73788667,4.36211586,8.16819954
2016-02-08 19:35:12.906222,0.74267232,4.40757942,8.1442709
2016-02-08 19:35:13.156222,0.76660055,4.39082956,8.1514492
2016-02-08 19:35:13.406222,0.81684983,4.35972309,8.12034321
2016-02-08 19:35:13.656222,0.83120674,4.35732985,8.11316395
2016-02-08 19:35:13.906222,0.82642114,4.3740797,8.11316395
2016-02-08 19:35:14.156222,0.84317088,4.37168694,8.13469982
2016-02-08 19:35:14.406222,0.84077805,4.37647247,8.12034321
2016-02-08 19:35:14.656222,0.83359957,4.37168694,8.12512875
2016-02-08 19:35:14.906222,0.82642114,4.39322233,8.11555672
2016-02-08 19:35:15.156222,0.81684983,4.39082956,8.163414
2016-02-08 19:35:15.406222,0.78335029,4.34297323,8.14666367
2016-02-08 19:35:15.656222,0.77138621,4.34297323,8.14187813
2016-02-08 19:35:15.906222,0.75702924,4.33579445,8.16819954
2016-02-08 19:35:16.156222,0.70678002,4.32383061,8.16580677
2016-02-08 19:35:16.406222,0.68763739,4.31186628,8.18494892
2016-02-08 19:35:16.656222,0.6658029,4.29511643,8.18255615
2016-02-08 19:35:16.906222,0.63469619,4.28554535,8.2136631
2016-02-08 19:35:17.156222,0.61076796,4.29272366,8.23759079
2016-02-08 19:35:17.406222,0.60837513,4.26640272,8.23041248
2016-02-08 19:35:17.656222,0.59401822,4.28315258,8.23280525
2016-02-08 19:35:17.906222,0.59401822,4.26879549,8.24237633
2016-02-08 19:35:18.156222,0.60598236,4.26879549,8.26151943
2016-02-08 19:35:18.406222,0.60837513,4.25922442,8.24955559
2016-02-08 19:35:18.656222,0.62751776,4.27118826,8.26151943
2016-02-08 19:35:18.906222,0.60119671,4.25443888,8.26869774
2016-02-08 19:35:19.156222,0.63230336,4.24965286,8.29741192
2016-02-08 19:35:19.406222,0.59641105,4.22333193,8.28305435
2016-02-08 19:35:19.656222,0.59401822,4.24008179,8.29741192
2016-02-08 19:35:19.906222,0.56291151,4.23290348,8.29262638
2016-02-08 19:35:20.156222,0.55334026,4.20179653,8.3141613
2016-02-08 19:35:20.406222,0.54137611,4.19940376,8.32133961
2016-02-08 19:35:20.656222,0.55094743,4.19222546,8.31894684
2016-02-08 19:35:20.906222,0.53419763,4.1826539,8.32851791
2016-02-08 19:35:21.156222,0.50548381,4.16829681,8.34526825
2016-02-08 19:35:21.406222,0.52462637,4.17069006,8.34287548
2016-02-08 19:35:21.656222,0.52223355,4.17069006,8.37398148
2016-02-08 19:35:21.906222,0.52941203,4.18026114,8.37398148
2016-02-08 19:35:22.156222,0.55334026,4.1754756,8.39312458
2016-02-08 19:35:22.406222,0.53419763,4.17786837,8.39551735
2016-02-08 19:35:22.656222,0.54376894,4.18026114,8.41705322
2016-02-08 19:35:22.906222,0.58205408,4.19461823,8.41226673
2016-02-08 19:35:23.156222,0.59401822,4.21136808,8.44815922
2016-02-08 19:35:23.406222,0.59880388,4.21854639,8.47477913
2016-02-08 19:35:23.656222,0.62033927,4.2257247,8.50110054
2016-02-08 19:35:23.906222,0.59162539,4.23290348,8.53699303
2016-02-08 19:35:24.156222,0.60598236,4.21376085,8.57049274
2016-02-08 19:35:24.406222,0.57487565,4.21136808,8.59920597
2016-02-08 19:35:24.656222,0.57726848,4.22093916,8.62792015
2016-02-08 19:35:24.906222,0.55573309,4.19222546,8.67816925
2016-02-08 19:35:25.156222,0.56051868,4.19701099,8.73081207
2016-02-08 19:35:25.406222,0.56051868,4.21136808,8.73081207
2016-02-08 19:35:25.656222,0.54376894,4.21376085,8.74756146
2016-02-08 19:35:25.906222,0.53898329,4.18983269,8.80259609
2016-02-08 19:35:26.156222,0.55094743,4.20179653,8.79781056
2016-02-08 19:35:26.406222,0.56530434,4.20897484,8.86241722
2016-02-08 19:35:26.656222,0.57966131,4.1754756,8.8791666
2016-02-08 19:35:26.906222,0.56769717,4.18026114,8.89352322
2016-02-08 19:35:27.156222,0.55334026,4.18504667,8.90548801
2016-02-08 19:35:27.406222,0.55812585,4.16590405,8.93898678
2016-02-08 19:35:27.656222,0.57966131,4.1754756,8.94377327
2016-02-08 19:35:27.906222,0.57726848,4.17308283,8.97727203
2016-02-08 19:35:28.156222,0.57248282,4.16829681,8.96770096
2016-02-08 19:35:28.406222,0.57487565,4.17786837,8.9796648
2016-02-08 19:35:28.656222,0.59641105,4.16351128,8.9916296
2016-02-08 19:35:28.906222,0.57248282,4.16829681,8.99641514
2016-02-08 19:35:29.156222,0.57487565,4.15872574,8.99880791
2016-02-08 19:35:29.406222,0.56530434,4.1754756,9.05174923
2016-02-08 19:35:29.656222,0.59880388,4.1754756,9.04696369
2016-02-08 19:35:29.906222,0.56291151,4.17786837,9.06132031
2016-02-08 19:35:30.156222,0.57487565,4.17308283,9.054142
2016-02-08 19:35:30.406222,0.57726848,4.18743944,9.04696369
2016-02-08 19:35:30.656222,0.57009,4.18026114,9.06610584
2016-02-08 19:35:30.906222,0.56051868,4.18983269,9.054142
2016-02-08 19:35:31.156222,0.55334026,4.19461823,9.06132031
2016-02-08 19:35:31.406222,0.57248282,4.18743944,9.07089138
2016-02-08 19:35:31.656222,0.56530434,4.20658207,9.07089138
2016-02-08 19:35:31.906222,0.55573309,4.19701099,9.08524895
2016-02-08 19:35:32.156222,0.56769717,4.21136808,9.09721279
2016-02-08 19:35:32.406222,0.56291151,4.22093916,9.05653477
2016-02-08 19:35:32.656222,0.55094743,4.19701099,9.03978443
2016-02-08 19:35:32.906222,0.56051868,4.18983269,9.06132031
2016-02-08 19:35:33.156222,0.57966131,4.19461823,9.02512837
2016-02-08 19:35:33.406222,0.59162539,4.18504667,8.98684406
2016-02-08 19:35:33.656222,0.59641105,4.19222546,9.00837898
2016-02-08 19:35:33.906222,0.60119671,4.19940376,8.9796648
2016-02-08 19:35:34.156222,0.64187467,4.18504667,8.96052265
2016-02-08 19:35:34.406222,0.61794645,4.18983269,8.95334435
2016-02-08 19:35:34.656222,0.61076796,4.20179653,8.95095158
2016-02-08 19:35:34.906222,0.61794645,4.1754756,8.94377327
2016-02-08 19:35:35.156222,0.63469619,4.16111851,8.94137955
2016-02-08 19:35:35.406222,0.59880388,4.16590405,8.93420124
2016-02-08 19:35:35.656222,0.61555362,4.1539402,8.93659401
2016-02-08 19:35:35.906222,0.59880388,4.14915466,8.94377327
2016-02-08 19:35:36.156222,0.61555362,4.12761927,8.95334435
2016-02-08 19:35:36.406222,0.58444691,4.10608387,8.94137955
2016-02-08 19:35:36.656222,0.57726848,4.07258415,8.94137955
2016-02-08 19:35:36.906222,0.56769717,4.07019138,8.94377327
2016-02-08 19:35:37.156222,0.5485546,4.05344153,8.92463017
2016-02-08 19:35:37.406222,0.5485546,4.04387045,8.93898678
2016-02-08 19:35:37.656222,0.5270192,4.03190613,8.91027355
2016-02-08 19:35:37.906222,0.53898329,4.02712059,8.85045242
2016-02-08 19:35:38.156222,0.56291151,4.00558519,8.83609581
2016-02-08 19:35:38.406222,0.57009,3.97926402,8.82413197
2016-02-08 19:35:38.656222,0.61794645,3.9840498,8.79541779
2016-02-08 19:35:38.906222,0.62751776,3.96969271,8.78823948
2016-02-08 19:35:39.156222,0.65383881,3.98644257,8.75713253
2016-02-08 19:35:39.406222,0.65383881,3.9912281,8.73320484
2016-02-08 19:35:39.656222,0.67537421,4.0127635,8.69970512
2016-02-08 19:35:39.906222,0.68015981,4.01754904,8.67577648
2016-02-08 19:35:40.156222,0.72113693,4.04865599,8.66620541
2016-02-08 19:35:40.406222,0.72352976,4.05344153,8.62792015
2016-02-08 19:35:40.656222,0.72592259,4.07019138,8.59202766
2016-02-08 19:35:40.906222,0.74985081,4.07976246,8.5968132
2016-02-08 19:35:41.156222,0.74745798,4.08694124,8.608778
2016-02-08 19:35:41.406222,0.75942206,4.05104876,8.58245659
2016-02-08 19:35:41.656222,0.74267232,4.08454847,8.59202766
2016-02-08 19:35:41.906222,0.74985081,4.07497692,8.58245659
2016-02-08 19:35:42.156222,0.72352976,4.10369062,8.59202766
2016-02-08 19:35:42.406222,0.75463647,4.10608387,8.56809998
2016-02-08 19:35:42.656222,0.70917279,4.10847664,8.59202766
2016-02-08 19:35:42.906222,0.69481587,4.09651232,8.59202766
2016-02-08 19:35:43.156222,0.71156561,4.10369062,8.5896349
2016-02-08 19:35:43.406222,0.6972087,4.11565495,8.58724213
2016-02-08 19:35:43.656222,0.70199436,4.09651232,8.60638523
2016-02-08 19:35:43.906222,0.67298138,4.12044048,8.60399246
2016-02-08 19:35:44.156222,0.66341007,4.10847664,8.62552738
2016-02-08 19:35:44.406222,0.63230336,4.11804771,8.61834908
2016-02-08 19:35:44.656222,0.58923256,4.12283325,8.64706326
2016-02-08 19:35:44.906222,0.5485546,4.15154743,8.64706326
2016-02-08 19:35:45.156222,0.54137611,4.14436865,8.66859818
2016-02-08 19:35:45.406222,0.50069815,4.13479757,8.68056202
2016-02-08 19:35:45.656222,0.48155555,4.14915466,8.71166897
2016-02-08 19:35:45.906222,0.44327039,4.15633297,8.71884728
2016-02-08 19:35:46.156222,0.39780676,4.16111851,8.7595253
2016-02-08 19:35:46.406222,0.40259242,4.16351128,8.75234699
2016-02-08 19:35:46.656222,0.38344982,4.13719034,8.73320484
2016-02-08 19:35:46.906222,0.36670008,4.1754756,8.76191807
2016-02-08 19:35:47.156222,0.36909288,4.1826539,8.74038315
2016-02-08 19:35:47.406222,0.37148571,4.18504667,8.74038315
2016-02-08 19:35:47.656222,0.3595216,4.21615362,8.76191807
2016-02-08 19:35:47.906222,0.34995031,4.2041893,8.74516869
2016-02-08 19:35:48.156222,0.38584265,4.20179653,8.77627564
2016-02-08 19:35:48.406222,0.3786642,4.20897484,8.76670361
2016-02-08 19:35:48.656222,0.40498522,4.23051024,8.75234699
2016-02-08 19:35:48.906222,0.40019959,4.23290348,8.74277592
2016-02-08 19:35:49.156222,0.42412782,4.23768902,8.74277592
2016-02-08 19:35:49.406222,0.44327039,4.25204563,8.73320484
2016-02-08 19:35:49.656222,0.4528417,4.24726009,8.74038315
2016-02-08 19:35:49.906222,0.41455653,4.27118826,8.74516869
2016-02-08 19:35:50.156222,0.42652065,4.28554535,8.74516869
2016-02-08 19:35:50.406222,0.45044887,4.28793812,8.74038315
2016-02-08 19:35:50.656222,0.40498522,4.30947352,8.75234699
2016-02-08 19:35:50.906222,0.41694933,4.30947352,8.76431084
2016-02-08 19:35:51.156222,0.42652065,4.32383061,8.75234699
2016-02-08 19:35:51.406222,0.41455653,4.345366,8.77388287
2016-02-08 19:35:51.656222,0.41934216,4.33579445,8.77148914
2016-02-08 19:35:51.906222,0.41934216,4.32622337,8.74516869
2016-02-08 19:35:52.156222,0.41216371,4.33340168,8.75234699
2016-02-08 19:35:52.406222,0.40019959,4.32143784,8.77148914
2016-02-08 19:35:52.656222,0.41216371,4.30229521,8.75473976
2016-02-08 19:35:52.906222,0.39780676,4.32861614,8.76670361
2016-02-08 19:35:53.156222,0.37387854,4.29511643,8.76431084
2016-02-08 19:35:53.406222,0.36909288,4.29990244,8.78345394
2016-02-08 19:35:53.656222,0.36191443,4.28315258,8.78345394
2016-02-08 19:35:53.906222,0.35712877,4.28793812,8.78823948
2016-02-08 19:35:54.156222,0.33559337,4.26879549,8.80020332
2016-02-08 19:35:54.406222,0.34516466,4.26640272,8.78584671
2016-02-08 19:35:54.656222,0.3379862,4.25204563,8.79781056
2016-02-08 19:35:54.906222,0.33080772,4.23768902,8.78345394
2016-02-08 19:35:55.156222,0.32841492,4.22333193,8.80738163
2016-02-08 19:35:55.406222,0.34037903,4.22333193,8.77627564
2016-02-08 19:35:55.656222,0.30448669,4.2257247,8.8097744
2016-02-08 19:35:55.906222,0.33320054,4.20658207,8.80498886
2016-02-08 19:35:56.156222,0.32841492,4.23529625,8.81216717
2016-02-08 19:35:56.406222,0.32123643,4.23768902,8.79541779
2016-02-08 19:35:56.656222,0.3379862,4.22333193,8.80259609
2016-02-08 19:35:56.906222,0.32841492,4.24486733,8.79302502
2016-02-08 19:35:57.156222,0.35234314,4.24486733,8.76670361
2016-02-08 19:35:57.406222,0.35473597,4.24247456,8.79063225
2016-02-08 19:35:57.656222,0.35234314,4.23529625,8.80259609
2016-02-08 19:35:57.906222,0.29730821,4.23290348,8.80259609
2016-02-08 19:35:58.156222,0.27337998,4.25443888,8.83370304
2016-02-08 19:35:58.406222,0.22791636,4.25443888,8.85045242
2016-02-08 19:35:58.656222,0.21834506,4.27836704,8.87438107
2016-02-08 19:35:58.906222,0.19441684,4.29272366,8.90309525
2016-02-08 19:35:59.156222,0.18005991,4.29990244,8.94137955
2016-02-08 19:35:59.406222,0.18005991,4.30708075,8.93898678
2016-02-08 19:35:59.656222,0.14177474,4.31186628,8.9724865
2016-02-08 19:35:59.906222,0.12233306,4.31904507,8.9796648
2016-02-08 19:36:00.156222,0.12981063,4.32622337,9.00120068
2016-02-08 19:36:00.406222,0.09840483,4.30229521,8.9916296
2016-02-08 19:36:00.656222,0.07926225,4.29750967,8.99880791
2016-02-08 19:36:00.906222,0.06490532,4.28793812,9.0227356
2016-02-08 19:36:01.156222,0.06729814,4.30468798,9.02512837
2016-02-08 19:36:01.406222,0.07447661,4.29750967,9.03499889
2016-02-08 19:36:01.656222,0.07686943,4.31186628,9.0227356
2016-02-08 19:36:01.906222,0.09361918,4.30947352,9.01077175
2016-02-08 19:36:02.156222,0.10079765,4.31425905,9.01555729
2016-02-08 19:36:02.406222,0.11515459,4.31186628,9.00598621
2016-02-08 19:36:02.656222,0.1585245,4.32622337,8.97727203
2016-02-08 19:36:02.906222,0.14656039,4.31425905,8.95812988
2016-02-08 19:36:03.156222,0.1680958,4.32383061,8.95095158
2016-02-08 19:36:03.406222,0.18245272,4.31904507,8.94616604
2016-02-08 19:36:03.656222,0.20159531,4.30708075,8.94137955
2016-02-08 19:36:03.906222,0.22313072,4.33579445,8.90070248
2016-02-08 19:36:04.156222,0.21595225,4.32861614,8.88395214
2016-02-08 19:36:04.406222,0.24227329,4.32143784,8.84566689
2016-02-08 19:36:04.656222,0.25423741,4.30708075,8.82652473
2016-02-08 19:36:04.906222,0.25423741,4.28793812,8.81456089
2016-02-08 19:36:05.156222,0.29730821,4.29990244,8.80498886
2016-02-08 19:36:05.406222,0.3188436,4.30708075,8.78106117
2016-02-08 19:36:05.656222,0.28534409,4.29511643,8.78345394
2016-02-08 19:36:05.906222,0.31405798,4.29272366,8.75473976
2016-02-08 19:36:06.156222,0.34037903,4.28793812,8.73559761
2016-02-08 19:36:06.406222,0.32362926,4.28075981,8.73320484
2016-02-08 19:36:06.656222,0.32602209,4.29272366,8.73081207
2016-02-08 19:36:06.906222,0.34516466,4.29272366,8.69970512
2016-02-08 19:36:07.156222,0.34037903,4.28075981,8.72602558
2016-02-08 19:36:07.406222,0.34277186,4.28554535,8.70209789
2016-02-08 19:36:07.656222,0.36909288,4.27597427,8.67099094
2016-02-08 19:36:07.906222,0.38823548,4.26640272,8.66620541
2016-02-08 19:36:08.156222,0.38105699,4.25443888,8.64706326
2016-02-08 19:36:08.406222,0.38823548,4.23529625,8.64466953
2016-02-08 19:36:08.656222,0.41694933,4.2257247,8.60638523
2016-02-08 19:36:08.906222,0.40259242,4.24008179,8.61356354
2016-02-08 19:36:09.156222,0.41455653,4.25443888,8.62074184
2016-02-08 19:36:09.406222,0.43130627,4.25683165,8.58006382
2016-02-08 19:36:09.656222,0.44087759,4.24008179,8.59920597
2016-02-08 19:36:09.906222,0.4336991,4.27118826,8.59442043
2016-02-08 19:36:10.156222,0.42412782,4.24965286,8.5896349
2016-02-08 19:36:10.406222,0.41934216,4.25922442,8.59920597
2016-02-08 19:36:10.656222,0.39780676,4.24965286,8.59202766
2016-02-08 19:36:10.906222,0.38344982,4.25683165,8.58724213
2016-02-08 19:36:11.156222,0.38105699,4.24008179,8.60159874
2016-02-08 19:36:11.406222,0.33080772,4.21615362,8.61595631
2016-02-08 19:36:11.656222,0.30209386,4.24726009,8.60399246
2016-02-08 19:36:11.906222,0.29252258,4.2257247,8.608778
2016-02-08 19:36:12.156222,0.27098715,4.23051024,8.64945602
2016-02-08 19:36:12.406222,0.23748764,4.21854639,8.64945602
2016-02-08 19:36:12.656222,0.20398814,4.21615362,8.67816925
2016-02-08 19:36:12.906222,0.20638095,4.2041893,8.69252682
2016-02-08 19:36:13.156222,0.1680958,4.19222546,8.71645451
2016-02-08 19:36:13.406222,0.18245272,4.18743944,8.74756146
2016-02-08 19:36:13.656222,0.15134603,4.18983269,8.75713253
2016-02-08 19:36:13.906222,0.15373886,4.17308283,8.7786684
2016-02-08 19:36:14.156222,0.16331014,4.15872574,8.76909638
2016-02-08 19:36:14.406222,0.15373886,4.13479757,8.79541779
2016-02-08 19:36:14.656222,0.19202402,4.1324048,8.8097744
2016-02-08 19:36:14.906222,0.19680966,4.12522602,8.79781056
2016-02-08 19:36:15.156222,0.23030917,4.12283325,8.79063225
2016-02-08 19:36:15.406222,0.28295127,4.10847664,8.77388287
2016-02-08 19:36:15.656222,0.30209386,4.10608387,8.77388287
2016-02-08 19:36:15.906222,0.35234314,4.11565495,8.78106117
2016-02-08 19:36:16.156222,0.35712877,4.11804771,8.78345394
2016-02-08 19:36:16.406222,0.38823548,4.12761927,8.76431084
2016-02-08 19:36:16.656222,0.44327039,4.1324048,8.74516869
2016-02-08 19:36:16.906222,0.4743771,4.13479757,8.73799038
2016-02-08 19:36:17.156222,0.47916272,4.12283325,8.75713253
2016-02-08 19:36:17.406222,0.53898329,4.12044048,8.76431084
2016-02-08 19:36:17.656222,0.55334026,4.11326218,8.74516869
2016-02-08 19:36:17.906222,0.56051868,4.07976246,8.74038315
2016-02-08 19:36:18.156222,0.60837513,4.09411955,8.75234699
2016-02-08 19:36:18.406222,0.61316079,4.08454847,8.74038315
2016-02-08 19:36:18.656222,0.63230336,4.06540585,8.73081207
2016-02-08 19:36:18.906222,0.61316079,4.05822706,8.72841835
2016-02-08 19:36:19.156222,0.62512493,4.06061983,8.75473976
2016-02-08 19:36:19.406222,0.60598236,4.06301308,8.77627564
2016-02-08 19:36:19.656222,0.59162539,4.04626322,8.81216717
2016-02-08 19:36:19.906222,0.61555362,4.05104876,8.83609581
2016-02-08 19:36:20.156222,0.59162539,4.04387045,8.8719883
2016-02-08 19:36:20.406222,0.59162539,4.06540585,8.93420124
2016-02-08 19:36:20.656222,0.56530434,4.07736969,8.96530819
2016-02-08 19:36:20.906222,0.55334026,4.09890509,8.99880791
2016-02-08 19:36:21.156222,0.50548381,4.08933401,9.04935646
2016-02-08 19:36:21.406222,0.50787664,4.09411955,9.07567692
2016-02-08 19:36:21.656222,0.50787664,4.07976246,9.12353325
2016-02-08 19:36:21.906222,0.46480581,4.06540585,9.12592602
2016-02-08 19:36:22.156222,0.46719861,4.06540585,9.12831974
2016-02-08 19:36:22.406222,0.44087759,4.06301308,9.16421127
2016-02-08 19:36:22.656222,0.43130627,4.02712059,9.18813992
2016-02-08 19:36:22.906222,0.40737805,4.02712059,9.20249653
2016-02-08 19:36:23.156222,0.41216371,4.00319243,9.21924686
2016-02-08 19:36:23.406222,0.41694933,3.9840498,9.2240324
2016-02-08 19:36:23.656222,0.42412782,3.9625144,9.20967484
2016-02-08 19:36:23.906222,0.43848476,3.9625144,9.22881794
2016-02-08 19:36:24.156222,0.44566321,3.95533586,9.2048893
2016-02-08 19:36:24.406222,0.47676992,3.94337177,9.22881794
2016-02-08 19:36:24.656222,0.47916272,3.94337177,9.21924686
2016-02-08 19:36:24.906222,0.49112684,3.91675162,9.21924686
2016-02-08 19:36:25.156222,0.48634121,3.94576454,9.20249653
2016-02-08 19:36:25.406222,0.5485546,3.93589425,9.19053268
2016-02-08 19:36:25.656222,0.56291151,3.940979,9.15942574
2016-02-08 19:36:25.906222,0.57966131,3.90957308,9.13071251
2016-02-08 19:36:26.156222,0.58205408,3.93589425,9.11874771
2016-02-08 19:36:26.406222,0.60598236,3.91914439,9.09242725
2016-02-08 19:36:26.656222,0.61316079,3.91435885,9.05892754
2016-02-08 19:36:26.906222,0.62512493,3.92153716,9.04696369
2016-02-08 19:36:27.156222,0.62991059,3.91196585,9.03739166
2016-02-08 19:36:27.406222,0.66101724,3.92871571,9.01555729
2016-02-08 19:36:27.656222,0.66819573,3.94337177,8.97487927
2016-02-08 19:36:27.906222,0.66341007,3.92392993,8.96530819
2016-02-08 19:36:28.156222,0.66341007,3.94337177,8.95573711
2016-02-08 19:36:28.406222,0.66101724,3.96729994,8.95573711
2016-02-08 19:36:28.656222,0.65144599,3.9625144,8.95095158
2016-02-08 19:36:28.906222,0.64187467,4.00558519,8.9294157
2016-02-08 19:36:29.156222,0.64187467,3.99840665,8.96770096
2016-02-08 19:36:29.406222,0.61555362,3.99840665,8.96530819
2016-02-08 19:36:29.656222,0.59880388,4.01037073,8.97487927
2016-02-08 19:36:29.906222,0.58205408,4.0127635,8.97009373
2016-02-08 19:36:30.156222,0.57726848,4.02472782,8.99641514
2016-02-08 19:36:30.406222,0.55094743,4.02233505,9.01555729
2016-02-08 19:36:30.656222,0.53659046,4.02712059,9.01795006
2016-02-08 19:36:30.906222,0.51984072,4.01037073,9.01555729
2016-02-08 19:36:31.156222,0.50548381,4.00079966,9.01795006
2016-02-08 19:36:31.406222,0.51505506,3.99601388,9.00359345
