,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
2/8/16 18:56,0.651445985,3.576970816,9.379565239
2/8/16 18:56,0.632303357,3.615255833,9.365208626
2/8/16 18:56,0.62751776,3.615255833,9.360423088
2/8/16 18:56,0.601196706,3.608077526,9.350852013
2/8/16 18:56,0.594018221,3.636791229,9.329316139
2/8/16 18:56,0.586839736,3.658326626,9.338887215
2/8/16 18:56,0.610767961,3.66789794,9.317352295
2/8/16 18:56,0.601196706,3.663112402,9.314959526
2/8/16 18:56,0.594018221,3.677469254,9.305388451
2/8/16 18:56,0.598803878,3.69900465,9.279067039
2/8/16 18:56,0.610767961,3.701397419,9.281459808
2/8/16 18:56,0.62751776,3.715754509,9.269495964
2/8/16 18:56,0.622732103,3.722932816,9.250352859
2/8/16 18:56,0.637089014,3.727718592,9.221639633
2/8/16 18:56,0.615553618,3.727718592,9.209674835
2/8/16 18:56,0.615553618,3.744468451,9.183354378
2/8/16 18:56,0.617946446,3.746861219,9.159425735
2/8/16 18:56,0.622732103,3.754039526,9.123533249
2/8/16 18:56,0.598803878,3.766003847,9.111569405
2/8/16 18:56,0.620339274,3.768396616,9.07089138
2/8/16 18:56,0.656231582,3.756432533,9.044570923
2/8/16 18:56,0.632303357,3.766003847,9.017950058
2/8/16 18:56,0.646660328,3.768396616,8.974879265
2/8/16 18:56,0.668195725,3.761218071,8.955737114
2/8/16 18:56,0.665802896,3.758825302,8.895915985
2/8/16 18:56,0.699601531,3.749253988,8.88634491
2/8/16 18:56,0.709172785,3.766003847,8.850452423
2/8/16 18:56,0.694815874,3.756432533,8.821739197
2/8/16 18:56,0.656231582,3.766003847,8.816953659
2/8/16 18:56,0.680159807,3.780360699,8.812167168
2/8/16 18:56,0.68524456,3.76361084,8.795417786
2/8/16 18:56,0.67537421,3.77796793,8.769096375
2/8/16 18:56,0.68524456,3.780360699,8.764310837
2/8/16 18:56,0.68524456,3.76361084,8.781061172
2/8/16 18:56,0.694815874,3.77796793,8.790632248
2/8/16 18:56,0.713958442,3.773182154,8.754739761
2/8/16 18:56,0.747457981,3.780360699,8.75713253
2/8/16 18:56,0.759422064,3.782753468,8.73559761
2/8/16 18:56,0.783350289,3.799503326,8.747561455
2/8/16 18:56,0.804885745,3.782753468,8.754739761
2/8/16 18:56,0.838385224,3.792324781,8.747561455
2/8/16 18:56,0.862313449,3.801896095,8.749954224
2/8/16 18:56,0.89342016,3.806681633,8.72841835
2/8/16 18:56,0.938883781,3.79471755,8.718847275
2/8/16 18:56,0.922134042,3.823431492,8.699705124
2/8/16 18:56,0.936490953,3.811467409,8.697312355
2/8/16 18:56,0.969990492,3.835395575,8.673383713
2/8/16 18:56,0.969990492,3.82821703,8.673383713
2/8/16 18:56,0.981954575,3.80907464,8.690134048
2/8/16 18:56,0.984347403,3.818645954,8.666205406
2/8/16 18:57,0.993918717,3.823431492,8.685347557
2/8/16 18:57,0.97238332,3.816252947,8.675776482
2/8/16 18:57,0.931705296,3.813860178,8.694919586
2/8/16 18:57,0.912562728,3.818645954,8.70688343
2/8/16 18:57,0.879063189,3.799503326,8.704490662
2/8/16 18:57,0.835992396,3.79471755,8.716454506
2/8/16 18:57,0.819242656,3.775574923,8.723632812
2/8/16 18:57,0.766600549,3.751646757,8.737990379
2/8/16 18:57,0.742672324,3.758825302,8.752346992
2/8/16 18:57,0.694815874,3.725325823,8.809774399
2/8/16 18:57,0.670588553,3.739682674,8.819346428
2/8/16 18:57,0.622732103,3.727718592,8.81456089
2/8/16 18:57,0.605982363,3.710968733,8.826524734
2/8/16 18:57,0.574875653,3.69900465,8.833703041
2/8/16 18:57,0.534197629,3.68225503,8.843274117
2/8/16 18:57,0.524626374,3.675076485,8.86480999
2/8/16 18:57,0.505483806,3.66789794,8.857631683
2/8/16 18:57,0.493519664,3.675076485,8.828917503
2/8/16 18:57,0.469591439,3.684647799,8.821739197
2/8/16 18:57,0.433699101,3.670290947,8.819346428
2/8/16 18:57,0.445663214,3.696611881,8.812167168
2/8/16 18:57,0.416949332,3.708575964,8.781061172
2/8/16 18:57,0.412163705,3.742075443,8.788239479
2/8/16 18:57,0.428913444,3.734897137,8.761918068
2/8/16 18:57,0.412163705,3.773182154,8.730812073
2/8/16 18:57,0.38823548,3.780360699,8.72841835
2/8/16 18:57,0.400199592,3.811467409,8.68774128
2/8/16 18:57,0.376271367,3.818645954,8.663812637
2/8/16 18:57,0.347557485,3.833002806,8.673383713
2/8/16 18:57,0.333200544,3.833002806,8.642276764
2/8/16 18:57,0.326022089,3.847359657,8.611170769
2/8/16 18:57,0.330807716,3.852145433,8.594420433
2/8/16 18:57,0.297308207,3.866502285,8.596813202
2/8/16 18:57,0.247058943,3.868895054,8.584849358
2/8/16 18:57,0.22791636,3.849752426,8.589634895
2/8/16 18:57,0.213559419,3.844966888,8.577671051
2/8/16 18:57,0.199202478,3.854538202,8.534600258
2/8/16 18:57,0.168095797,3.818645954,8.55134964
2/8/16 18:57,0.146560386,3.818645954,8.491529465
2/8/16 18:57,0.153738856,3.775574923,8.481958389
2/8/16 18:57,0.148953214,3.751646757,8.462516785
2/8/16 18:57,0.136989102,3.71336174,8.424231529
2/8/16 18:57,0.132203445,3.689433336,8.438588142
2/8/16 18:57,0.129810631,3.689433336,8.426624298
2/8/16 18:57,0.144167557,3.68225503,8.436195374
2/8/16 18:57,0.170488611,3.677469254,8.419445992
2/8/16 18:57,0.177667081,3.677469254,8.433802605
2/8/16 18:57,0.201595306,3.684647799,8.438588142
2/8/16 18:57,0.213559419,3.69900465,8.42183876
2/8/16 18:57,0.232702002,3.746861219,8.424231529
2/8/16 18:57,0.237487644,3.754039526,8.436195374
2/8/16 18:57,0.239880472,3.782753468,8.42183876
2/8/16 18:57,0.270987153,3.797110319,8.424231529
2/8/16 18:57,0.290129751,3.837788343,8.455337524
2/8/16 18:57,0.280558467,3.856930971,8.486743927
2/8/16 18:57,0.278165638,3.895216227,8.515457153
2/8/16 18:57,0.270987153,3.888037682,8.527421951
2/8/16 18:57,0.251844585,3.926322937,8.52981472
2/8/16 18:57,0.254237413,3.950550079,8.532207489
2/8/16 18:57,0.249451757,3.950550079,8.522636414
2/8/16 18:57,0.244666114,3.952943087,8.505886078
2/8/16 18:57,0.261415869,3.957728624,8.474779129
2/8/16 18:57,0.244666114,3.98165679,8.448159218
2/8/16 18:57,0.244666114,3.98165679,8.448159218
2/8/16 18:57,0.232702002,4.019941807,8.457730293
2/8/16 18:57,0.201595306,4.0127635,8.474779129
2/8/16 18:57,0.177667081,4.031906128,8.467600822
2/8/16 18:57,0.156131685,4.039084435,8.467600822
2/8/16 18:57,0.107976124,4.065405846,8.493922234
2/8/16 18:57,0.074476607,4.096512318,8.491529465
2/8/16 18:57,0.064905316,4.103690624,8.486743927
2/8/16 18:57,0.005084748,4.101297855,8.484351158
2/8/16 18:57,-0.009272188,4.149154663,8.474779129
2/8/16 18:57,-0.009272188,4.161118507,8.496315002
2/8/16 18:57,-0.035593238,4.204189301,8.474779129
2/8/16 18:57,-0.045164529,4.185046673,8.469993591
2/8/16 18:57,-0.059521463,4.204189301,8.503493309
2/8/16 18:57,-0.069092751,4.218546391,8.47238636
2/8/16 18:57,-0.083449692,4.220939159,8.452944756
2/8/16 18:57,-0.081056871,4.235296249,8.462516785
2/8/16 18:57,-0.088235334,4.240081787,8.474779129
2/8/16 18:57,-0.107377917,4.230510235,8.484351158
2/8/16 18:57,-0.088235334,4.240081787,8.467600822
2/8/16 18:57,-0.097806625,4.247260094,8.467600822
2/8/16 18:57,-0.090628155,4.26879549,8.469993591
2/8/16 18:57,-0.083449692,4.26879549,8.491529465
2/8/16 18:57,-0.102592275,4.292723656,8.486743927
2/8/16 18:57,-0.114556387,4.285545349,8.438588142
2/8/16 18:57,-0.093020983,4.278367043,8.455337524
2/8/16 18:57,-0.076271221,4.309473515,8.433802605
2/8/16 18:57,-0.071485579,4.304687977,8.460124016
2/8/16 18:57,-0.069092751,4.319045067,8.460124016
2/8/16 18:57,-0.04755735,4.338187218,8.419445992
2/8/16 18:57,-0.030807592,4.342973232,8.4146595
2/8/16 18:57,-0.0212363,4.342973232,8.400302887
2/8/16 18:57,-0.040378883,4.354937077,8.400302887
2/8/16 18:57,-0.016450657,4.359723091,8.357232094
2/8/16 18:57,-0.037986059,4.388436794,8.335697174
2/8/16 18:57,-0.011665011,4.402793884,8.323732376
2/8/16 18:57,-0.018843478,4.424329281,8.29501915
2/8/16 18:57,-0.004486543,4.441078663,8.256733894
2/8/16 18:57,-0.016450657,4.457828522,8.235198021
2/8/16 18:57,0.026620151,4.469792843,8.235198021
2/8/16 18:57,0.007477571,4.510769844,8.192127228
2/8/16 18:57,0.024227329,4.546662331,8.175377846
2/8/16 18:57,0.019441685,4.572983265,8.146663666
2/8/16 18:57,0.014656039,4.592125893,8.098807335
2/8/16 18:57,0.007477571,4.656732082,8.094021797
2/8/16 18:57,-0.004486543,4.747659206,8.105985641
2/8/16 18:57,0.029012974,4.833800793,8.079665184
2/8/16 18:57,0.024227329,4.934299469,8.053343773
2/8/16 18:57,0.100797653,5.039583683,8.094021797
2/8/16 18:57,0.148953214,5.183452129,8.098807335
2/8/16 18:57,0.194416836,5.312664509,8.113163948
2/8/16 18:57,0.266201526,5.463412285,8.120343208
2/8/16 18:57,0.318843603,5.58066082,8.144270897
2/8/16 18:57,0.354735971,5.731707573,8.184948921
2/8/16 18:57,0.393021107,5.868098259,8.223234177
2/8/16 18:57,0.450448871,5.997310638,8.292626381
2/8/16 18:57,0.476769924,6.128916264,8.405088425
2/8/16 18:57,0.488734037,6.229713917,8.539385796
2/8/16 18:57,0.491126835,6.303891182,8.675776482
2/8/16 18:57,0.479162723,6.339783669,8.840881348
2/8/16 18:57,0.457627326,6.32303381,9.0421772
2/8/16 18:57,0.407378048,6.270391941,9.224032402
2/8/16 18:57,0.357128769,6.116951942,9.429815292
2/8/16 18:57,0.314057976,5.932704449,9.628718376
2/8/16 18:57,0.244666114,5.717350483,9.791430473
2/8/16 18:57,0.211166605,5.482554913,10.04267693
2/8/16 18:57,0.196809664,5.276772022,10.19372368
2/8/16 18:57,0.199202478,5.061418056,10.32054329
2/8/16 18:57,0.184845552,4.860121727,10.45693398
2/8/16 18:57,0.194416836,4.654339314,10.53350449
2/8/16 18:57,0.218345061,4.469792843,10.58614635
2/8/16 18:57,0.256630242,4.321437836,10.63639545
2/8/16 18:57,0.290129751,4.177868366,10.67228794
2/8/16 18:57,0.318843603,4.108476639,10.67946625
2/8/16 18:57,0.357128769,3.998406649,10.67946625
2/8/16 18:57,0.402592421,3.974478483,10.6603241
2/8/16 18:57,0.462412983,3.897608995,10.64596748
2/8/16 18:57,0.543768942,3.900001764,10.610075
2/8/16 18:57,0.603589535,3.883252144,10.56461143
2/8/16 18:57,0.656231582,3.909573078,10.47846985
2/8/16 18:57,0.711565614,3.914358854,10.38036346
2/8/16 18:57,0.754636467,3.943371773,10.29182911
2/8/16 18:57,0.778564692,3.979264021,10.16979504
2/8/16 18:57,0.792921603,4.003192425,10.05464077
2/8/16 18:57,0.814456999,4.036691666,9.932606697
2/8/16 18:57,0.838385224,4.096512318,9.774680138
2/8/16 18:57,0.859920621,4.146761417,9.650253296
2/8/16 18:57,0.871884763,4.194618225,9.499206543
2/8/16 18:57,0.869491935,4.247260094,9.346066475
2/8/16 18:57,0.855134964,4.295116425,9.14985466
2/8/16 18:57,0.835992396,4.309473515,8.970093727
2/8/16 18:57,0.831206739,4.345366001,8.838488579
2/8/16 18:57,0.792921603,4.395615101,8.68774128
2/8/16 18:57,0.785743117,4.436293125,8.582456589
2/8/16 18:57,0.768993378,4.503591537,8.510671616
2/8/16 18:57,0.788135946,4.537090778,8.474779129
2/8/16 18:57,0.761814892,4.580161572,8.438588142
2/8/16 18:57,0.752243638,4.632803917,8.397910118
2/8/16 18:57,0.764207721,4.673481941,8.383553505
2/8/16 18:57,0.74985081,4.680660248,8.407481194
2/8/16 18:57,0.792921603,4.67587471,8.390731812
2/8/16 18:57,0.783350289,4.64716053,8.402695656
2/8/16 18:57,0.807278514,4.604089737,8.429017067
2/8/16 18:57,0.802492917,4.529912472,8.460124016
2/8/16 18:57,0.84556371,4.424329281,8.52981472
2/8/16 18:57,0.82881397,4.340580463,8.587242126
2/8/16 18:57,0.852742195,4.237689018,8.63031292
2/8/16 18:57,0.869491935,4.127619267,8.723632812
2/8/16 18:57,0.869491935,4.04147768,8.809774399
2/8/16 18:57,0.857527793,3.960121393,8.860024452
2/8/16 18:57,0.886241674,3.916751623,8.91505909
2/8/16 18:57,0.92452687,3.840181351,8.974879265
2/8/16 18:57,0.931705296,3.816252947,8.967700958
2/8/16 18:57,0.981954575,3.770789385,8.998807907
2/8/16 18:57,1.005882859,3.787539244,9.025128365
2/8/16 18:57,1.046560764,3.780360699,9.030213356
2/8/16 18:57,1.03698957,3.768396616,9.066105843
2/8/16 18:57,1.032203913,3.756432533,9.056534767
2/8/16 18:57,1.051346421,3.754039526,9.080462456
2/8/16 18:57,1.034596682,3.744468451,9.082855225
2/8/16 18:57,1.051346421,3.737289906,9.085248947
2/8/16 18:57,1.065703392,3.751646757,9.07089138
2/8/16 18:57,1.087238789,3.756432533,9.056534767
2/8/16 18:57,1.111167073,3.758825302,9.01316452
2/8/16 18:57,1.123131156,3.780360699,8.962915421
2/8/16 18:57,1.139880896,3.792324781,8.934201241
2/8/16 18:57,1.137488008,3.792324781,8.874381065
2/8/16 18:57,1.151844978,3.84257412,8.843274117
2/8/16 18:57,1.147059321,3.847359657,8.800203323
2/8/16 18:57,1.147059321,3.856930971,8.759525299
2/8/16 18:57,1.163809061,3.868895054,8.697312355
2/8/16 18:57,1.149452209,3.907180309,8.666205406
2/8/16 18:57,1.137488008,3.911965847,8.639883995
2/8/16 18:57,1.120738268,3.919144392,8.603992462
2/8/16 18:57,1.101595759,3.935894251,8.553742409
2/8/16 18:57,1.099202871,3.926322937,8.556135178
2/8/16 18:57,1.082453132,3.986442566,8.558527946
2/8/16 18:57,1.039382339,3.967299938,8.520243645
2/8/16 18:57,0.986740232,3.986442566,8.536993027
2/8/16 18:57,0.950847924,4.003192425,8.55134964
2/8/16 18:57,0.905384243,4.015156269,8.55134964
2/8/16 18:57,0.857527793,4.0127635,8.548956871
2/8/16 18:57,0.795314431,4.031906128,8.577671051
2/8/16 18:57,0.730708242,4.055834293,8.60159874
2/8/16 18:57,0.682552636,4.058227062,8.661419868
2/8/16 18:57,0.661017239,4.074976921,8.685347557
2/8/16 18:57,0.615553618,4.067798615,8.709276199
2/8/16 18:57,0.57966131,4.094119549,8.776275635
2/8/16 18:57,0.591625392,4.070191383,8.828917503
2/8/16 18:57,0.570089996,4.072584152,8.86480999
2/8/16 18:57,0.550947428,4.060619831,8.898308754
2/8/16 18:57,0.558125854,4.065405846,8.955737114
2/8/16 18:57,0.582054079,4.079762459,8.991629601
2/8/16 18:57,0.610767961,4.086941242,9.020342827
2/8/16 18:57,0.629910588,4.060619831,9.046963692
2/8/16 18:57,0.653838813,4.072584152,9.075676918
2/8/16 18:57,0.646660328,4.048655987,9.097212791
2/8/16 18:57,0.692423046,4.031906128,9.106783867
2/8/16 18:57,0.677767038,4.022335052,9.116354942
2/8/16 18:57,0.690030217,4.031906128,9.161818504
2/8/16 18:57,0.713958442,4.029513359,9.192925453
2/8/16 18:57,0.704387188,4.031906128,9.209674835
2/8/16 18:57,0.735493839,4.029513359,9.233603477
2/8/16 18:57,0.745065153,4.036691666,9.240781784
2/8/16 18:57,0.747457981,4.02712059,9.25753212
2/8/16 18:57,0.766600549,4.04147768,9.262317657
2/8/16 18:57,0.773779035,4.04147768,9.295816422
2/8/16 18:57,0.792921603,4.063013077,9.262317657
2/8/16 18:57,0.82881397,4.09172678,9.276674271
2/8/16 18:57,0.862313449,4.122833252,9.240781784
2/8/16 18:57,0.902991474,4.139583111,9.22881794
2/8/16 18:57,0.931705296,4.185046673,9.231210709
2/8/16 18:57,0.97238332,4.211368084,9.235996246
2/8/16 18:57,0.981954575,4.235296249,9.197710991
2/8/16 18:57,1.008275628,4.261617184,9.164211273
2/8/16 18:57,1.013061285,4.285545349,9.159425735
2/8/16 18:57,1.039382339,4.321437836,9.130712509
2/8/16 18:58,1.044167995,4.323830605,9.101998329
2/8/16 18:58,1.025025368,4.340580463,9.054141998
2/8/16 18:58,0.98913306,4.33340168,9.034998894
2/8/16 18:58,0.967597663,4.338187218,8.991629601
2/8/16 18:58,0.929312468,4.29750967,8.998807907
2/8/16 18:58,0.907777071,4.29750967,8.972486496
2/8/16 18:58,0.874277592,4.292723656,8.953344345
2/8/16 18:58,0.850349367,4.266402721,8.919844627
2/8/16 18:58,0.833599567,4.249652863,8.903095245
2/8/16 18:58,0.79770726,4.237689018,8.891130447
2/8/16 18:58,0.74985081,4.225724697,8.88634491
2/8/16 18:58,0.740279496,4.213760853,8.888737679
2/8/16 18:58,0.68524456,4.223331928,8.888737679
2/8/16 18:58,0.637089014,4.240081787,8.910273552
2/8/16 18:58,0.601196706,4.242474556,8.938986778
2/8/16 18:58,0.562911511,4.228117466,8.955737114
2/8/16 18:58,0.541376114,4.235296249,8.967700958
2/8/16 18:58,0.507876635,4.240081787,8.941379547
2/8/16 18:58,0.529412031,4.242474556,8.965308189
2/8/16 18:58,0.507876635,4.249652863,8.989236832
2/8/16 18:58,0.507876635,4.235296249,9.001200676
2/8/16 18:58,0.517447889,4.211368084,8.994022369
2/8/16 18:58,0.498305321,4.216153622,8.991629601
2/8/16 18:58,0.524626374,4.211368084,8.989236832
2/8/16 18:58,0.553340256,4.175475597,8.991629601
2/8/16 18:58,0.562911511,4.173082829,8.974879265
2/8/16 18:58,0.582054079,4.149154663,8.970093727
2/8/16 18:58,0.598803878,4.153940201,8.962915421
2/8/16 18:58,0.620339274,4.127619267,8.929415703
2/8/16 18:58,0.646660328,4.118047714,8.905488014
2/8/16 18:58,0.668195725,4.132404804,8.855237961
2/8/16 18:58,0.709172785,4.134797573,8.845666885
2/8/16 18:58,0.730708242,4.115654945,8.802596092
2/8/16 18:58,0.742672324,4.096512318,8.75713253
2/8/16 18:58,0.776171863,4.101297855,8.699705124
2/8/16 18:58,0.764207721,4.09172678,8.644669533
2/8/16 18:58,0.766600549,4.108476639,8.613563538
2/8/16 18:58,0.788135946,4.096512318,8.55134964
2/8/16 18:58,0.809671342,4.120440483,8.517850876
2/8/16 18:58,0.785743117,4.115654945,8.50110054
2/8/16 18:58,0.776171863,4.118047714,8.450551987
2/8/16 18:58,0.783350289,4.134797573,8.424231529
2/8/16 18:58,0.778564692,4.139583111,8.378767967
2/8/16 18:58,0.795314431,4.161118507,8.371588707
2/8/16 18:58,0.768993378,4.134797573,8.323732376
2/8/16 18:58,0.783350289,4.15633297,8.285447121
2/8/16 18:58,0.757029235,4.17069006,8.271090508
2/8/16 18:58,0.757029235,4.192225456,8.273483276
2/8/16 18:58,0.754636467,4.208974838,8.256733894
2/8/16 18:58,0.73310101,4.204189301,8.244769096
2/8/16 18:58,0.70199436,4.204189301,8.251948357
2/8/16 18:58,0.709172785,4.220939159,8.256733894
2/8/16 18:58,0.668195725,4.244867325,8.235198021
2/8/16 18:58,0.668195725,4.228117466,8.251948357
2/8/16 18:58,0.634696186,4.235296249,8.26630497
2/8/16 18:58,0.608375132,4.237689018,8.263912201
2/8/16 18:58,0.605982363,4.259224415,8.297411919
2/8/16 18:58,0.577268481,4.256831646,8.309375763
2/8/16 18:58,0.565304339,4.247260094,8.330910683
2/8/16 18:58,0.555733085,4.249652863,8.34526825
2/8/16 18:58,0.53180486,4.266402721,8.378767967
2/8/16 18:58,0.495912492,4.26879549,8.400302887
2/8/16 18:58,0.491126835,4.285545349,8.426624298
2/8/16 18:58,0.46719861,4.285545349,8.426624298
2/8/16 18:58,0.445663214,4.280759811,8.450551987
2/8/16 18:58,0.471984267,4.275974274,8.489136696
2/8/16 18:58,0.479162723,4.280759811,8.496315002
2/8/16 18:58,0.476769924,4.26879549,8.52981472
2/8/16 18:58,0.474377096,4.292723656,8.520243645
2/8/16 18:58,0.493519664,4.278367043,8.539385796
2/8/16 18:58,0.527019203,4.273581028,8.544171333
2/8/16 18:58,0.553340256,4.302295208,8.534600258
2/8/16 18:58,0.565304339,4.299902439,8.539385796
2/8/16 18:58,0.591625392,4.292723656,8.548956871
2/8/16 18:58,0.622732103,4.287938118,8.560921669
2/8/16 18:58,0.649053156,4.292723656,8.556135178
2/8/16 18:58,0.682552636,4.273581028,8.560921669
2/8/16 18:58,0.692423046,4.275974274,8.572885513
2/8/16 18:58,0.718744099,4.280759811,8.565707207
2/8/16 18:58,0.754636467,4.28315258,8.589634895
2/8/16 18:58,0.759422064,4.275974274,8.572885513
2/8/16 18:58,0.778564692,4.264009953,8.570492744
2/8/16 18:58,0.773779035,4.280759811,8.582456589
2/8/16 18:58,0.776171863,4.273581028,8.58006382
2/8/16 18:58,0.800100088,4.254438877,8.594420433
2/8/16 18:58,0.814456999,4.244867325,8.603992462
2/8/16 18:58,0.812064171,4.264009953,8.606385231
2/8/16 18:58,0.804885745,4.256831646,8.60159874
2/8/16 18:58,0.824028313,4.242474556,8.615956306
2/8/16 18:58,0.816849828,4.242474556,8.625527382
2/8/16 18:58,0.826421142,4.240081787,8.599205971
2/8/16 18:58,0.814456999,4.220939159,8.606385231
2/8/16 18:58,0.804885745,4.216153622,8.58006382
2/8/16 18:58,0.785743117,4.240081787,8.572885513
2/8/16 18:58,0.802492917,4.218546391,8.584849358
2/8/16 18:58,0.790528774,4.213760853,8.584849358
2/8/16 18:58,0.802492917,4.220939159,8.575278282
2/8/16 18:58,0.771386206,4.187439442,8.575278282
2/8/16 18:58,0.802492917,4.192225456,8.553742409
2/8/16 18:58,0.773779035,4.192225456,8.568099976
2/8/16 18:58,0.737886667,4.180261135,8.532207489
2/8/16 18:58,0.747457981,4.168296814,8.568099976
2/8/16 18:58,0.716351271,4.189832687,8.589634895
2/8/16 18:58,0.665802896,4.197010994,8.58006382
2/8/16 18:58,0.651445985,4.173082829,8.611170769
2/8/16 18:58,0.582054079,4.187439442,8.635098457
2/8/16 18:58,0.522233546,4.180261135,8.673383713
2/8/16 18:58,0.476769924,4.189832687,8.723632812
2/8/16 18:58,0.397806764,4.185046673,8.771489143
2/8/16 18:58,0.306879491,4.180261135,8.81456089
2/8/16 18:58,0.287736923,4.177868366,8.83609581
2/8/16 18:58,0.244666114,4.177868366,8.876773834
2/8/16 18:58,0.211166605,4.177868366,8.898308754
2/8/16 18:58,0.203988135,4.15633297,8.967700958
2/8/16 18:58,0.206380948,4.15633297,9.010771751
2/8/16 18:58,0.201595306,4.158725739,9.054141998
2/8/16 18:58,0.203988135,4.146761417,9.097212791
2/8/16 18:58,0.223130718,4.134797573,9.130712509
2/8/16 18:58,0.251844585,4.130012035,9.180961609
2/8/16 18:58,0.297308207,4.149154663,9.221639633
2/8/16 18:58,0.34037903,4.122833252,9.255139351
2/8/16 18:58,0.364307255,4.113262177,9.252745628
2/8/16 18:58,0.412163705,4.065405846,9.259924889
2/8/16 18:58,0.462412983,4.082155228,9.298210144
2/8/16 18:58,0.512662232,4.055834293,9.271888733
2/8/16 18:58,0.589232564,4.046263218,9.291030884
2/8/16 18:58,0.649053156,4.0127635,9.274281502
2/8/16 18:58,0.704387188,3.99601388,9.269495964
2/8/16 18:58,0.764207721,3.98165679,9.279067039
2/8/16 18:58,0.833599567,3.960121393,9.252745628
2/8/16 18:58,0.874277592,3.957728624,9.264710426
2/8/16 18:58,0.922134042,3.950550079,9.267103195
2/8/16 18:58,0.98913306,3.909573078,9.247960091
2/8/16 18:58,1.029811025,3.926322937,9.238389015
2/8/16 18:58,1.053739309,3.916751623,9.22881794
2/8/16 18:58,1.070489049,3.89043045,9.219246864
2/8/16 18:58,1.103988528,3.914358854,9.221639633
2/8/16 18:58,1.101595759,3.885644913,9.195318222
2/8/16 18:58,1.127916813,3.880859137,9.185747147
2/8/16 18:58,1.111167073,3.916751623,9.176176071
2/8/16 18:58,1.111167073,3.883252144,9.140283585
2/8/16 18:58,1.120738268,3.907180309,9.14985466
2/8/16 18:58,1.118345499,3.878466368,9.133105278
2/8/16 18:58,1.080060363,3.885644913,9.116354942
2/8/16 18:58,1.080060363,3.880859137,9.118747711
2/8/16 18:58,1.046560764,3.880859137,9.111569405
2/8/16 18:58,1.022632599,3.89043045,9.058927536
2/8/16 18:58,1.001097202,3.900001764,9.080462456
2/8/16 18:58,0.979561746,3.895216227,9.058927536
2/8/16 18:58,0.960419178,3.900001764,9.049356461
2/8/16 18:58,0.9101699,3.892823458,9.039784431
2/8/16 18:58,0.881456018,3.916751623,9.022735596
2/8/16 18:58,0.819242656,3.914358854,9.003593445
2/8/16 18:58,0.790528774,3.933501244,8.994022369
2/8/16 18:58,0.735493839,3.93828702,8.984451294
2/8/16 18:58,0.690030217,3.952943087,8.986844063
2/8/16 18:58,0.672981381,3.969692707,8.962915421
2/8/16 18:58,0.629910588,3.976871252,8.984451294
2/8/16 18:58,0.620339274,3.976871252,8.994022369
2/8/16 18:58,0.586839736,3.969692707,8.972486496
2/8/16 18:58,0.570089996,3.998406649,8.984451294
2/8/16 18:58,0.572482824,3.99601388,8.986844063
2/8/16 18:58,0.555733085,3.993621111,9.005986214
2/8/16 18:58,0.560518682,4.010370731,8.994022369
2/8/16 18:58,0.565304339,4.046263218,9.005986214
2/8/16 18:58,0.582054079,4.029513359,9.015557289
2/8/16 18:58,0.57966131,4.034298897,9.003593445
2/8/16 18:58,0.601196706,4.036691666,9.017950058
2/8/16 18:58,0.629910588,4.063013077,9.022735596
2/8/16 18:58,0.651445985,4.04147768,9.039784431
2/8/16 18:58,0.70199436,4.046263218,9.054141998
2/8/16 18:58,0.711565614,4.046263218,9.056534767
2/8/16 18:58,0.74985081,4.0127635,9.051749229
2/8/16 18:58,0.776171863,4.005585194,9.0421772
2/8/16 18:58,0.804885745,4.017549038,9.046963692
2/8/16 18:58,0.838385224,3.98165679,9.054141998
2/8/16 18:58,0.87667042,3.993621111,9.034998894
2/8/16 18:58,0.912562728,3.98165679,9.025128365
2/8/16 18:58,0.917348385,3.967299938,9.027522087
2/8/16 18:58,0.953240693,3.950550079,9.01316452
2/8/16 18:58,0.984347403,3.9625144,8.979664803
2/8/16 18:58,0.97238332,3.952943087,8.991629601
2/8/16 18:58,0.993918717,3.957728624,8.946166039
2/8/16 18:58,1.029811025,3.93828702,8.950951576
2/8/16 18:58,1.020239711,3.964907169,8.955737114
2/8/16 18:58,1.003489971,3.976871252,8.936594009
2/8/16 18:58,0.986740232,3.99601388,8.919844627
2/8/16 18:58,0.977168918,3.972085476,8.931808472
2/8/16 18:58,0.965204835,3.99601388,8.898308754
2/8/16 18:58,0.950847924,4.000799656,8.871988297
2/8/16 18:58,0.931705296,3.976871252,8.86480999
2/8/16 18:58,0.922134042,4.007977962,8.876773834
2/8/16 18:58,0.879063189,4.005585194,8.852845192
2/8/16 18:58,0.879063189,3.998406649,8.833703041
2/8/16 18:58,0.840778053,3.99601388,8.816953659
2/8/16 18:58,0.785743117,4.005585194,8.80738163
2/8/16 18:58,0.776171863,4.003192425,8.793025017
2/8/16 18:58,0.706780016,4.015156269,8.804988861
2/8/16 18:58,0.658624411,4.034298897,8.781061172
2/8/16 18:58,0.617946446,4.031906128,8.769096375
2/8/16 18:58,0.598803878,4.019941807,8.788239479
2/8/16 18:58,0.565304339,4.031906128,8.781061172
2/8/16 18:58,0.527019203,4.04147768,8.745168686
2/8/16 18:58,0.510269404,4.053441525,8.72841835
2/8/16 18:58,0.519840717,4.051048756,8.723632812
2/8/16 18:58,0.481555551,4.067798615,8.726025581
2/8/16 18:58,0.462412983,4.089334011,8.72841835
