Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
1.6226221319592003e+18,28.70674667,115.9059247,75.87785306,0.0,0.0,13.48958111,7.064566135
1.6226221329599503e+18,28.70674744,115.9059302,76.07437178,0.0,0.0,13.3683815,7.159556389
1.622622133961403e+18,28.7067469,115.9059277,76.44779081,0.0,0.0,13.43596077,7.030889511
1.622622134960345e+18,28.70674499,115.9059287,76.69369322,0.0,0.0,13.61877346,6.806432247
1.622622135959014e+18,28.70674388,115.9059281,76.88387736,0.0,0.0,13.84076405,6.814980984
1.6226221369587937e+18,28.70674337,115.9059285,76.90267365,0.0,0.0,13.84291363,6.644843578
1.6226221379592443e+18,28.70674247,115.9059296,76.77675245,0.0,0.0,13.89330101,6.588319302
1.622622138961914e+18,28.70674177,115.9059292,76.8542664,0.0,0.0,13.89329147,6.35995388
1.622622139960635e+18,28.70674274,115.90593,76.93049927,0.0,0.0,13.89254951,6.165964603
1.622622140961831e+18,28.70674144,115.905936,76.80486745,0.0,0.0,13.49426079,5.962725639
1.6226221419631444e+18,28.70674122,115.9059396,76.90232894,0.0,0.0,13.56704617,6.146282196
1.6226221429649677e+18,28.70673931,115.905943,76.59243801,0.0,0.0,13.10315895,5.792441368
1.6226221439597015e+18,28.70673744,115.9059464,76.21467574,0.0,0.0,13.24498558,6.011747837
1.622622144968223e+18,28.70673881,115.9059525,76.28167771,0.0,0.0,12.99208832,5.812847137
1.622622145960149e+18,28.70673782,115.9059542,76.2515186,0.0,0.0,13.16171551,6.028924465
1.6226221469615014e+18,28.70673728,115.9059538,76.79857618,0.0,0.0,12.89796829,5.907614231
1.622622147960714e+18,28.70674022,115.9059646,76.46298062,0.0,0.0,12.38695049,5.6286273
1.6226221489620014e+18,28.70673829,115.9059662,76.40700097,0.0,0.0,12.73614693,5.996413231
1.622622149960194e+18,28.70673829,115.9059699,76.25800314,0.0,0.0,13.18192005,6.586778641
1.622622150961954e+18,28.7067404,115.9059707,76.34559184,0.0,0.0,13.59047985,6.992298126
1.6226221519601725e+18,28.70674041,115.9059748,76.07684157,0.0,0.0,14.05227089,7.366288662
1.6226221529643203e+18,28.70674067,115.9059766,75.98156127,0.0,0.0,14.63993073,7.833525658
1.6226221539585574e+18,28.70674188,115.9059816,75.70536532,0.0,0.0,15.20250511,8.19171524
1.6226221549577508e+18,28.70674431,115.9059826,75.80223161,0.0,0.0,16.00525665,8.606332779
1.6226221559596856e+18,28.70674296,115.9059822,75.71598649,0.0,0.0,16.8601532,8.791680336
1.622622156960164e+18,28.70674297,115.9059822,75.71507096,0.0,0.0,18.02805138,8.870536804
1.6226221579611346e+18,28.70674294,115.9059822,75.71427745,0.0,0.0,18.35163689,8.917804718
1.6226221589579267e+18,28.70674294,115.9059822,75.71427739,0.0,0.0,19.13761902,9.043841362
1.6226221599617372e+18,28.70674249,115.9059827,75.68796851,0.0,0.0,18.68973923,9.152196884
1.6226221609611855e+18,28.70674249,115.9059828,75.68796845,0.0,0.0,20.01528549,9.52623558
1.6226221619611633e+18,28.70674213,115.9059832,75.69297109,0.0,0.0,19.84538651,9.783443451
1.622622162960905e+18,28.70674236,115.905983,75.64029896,0.0,0.0,19.34645271,9.625293732
1.6226221639608883e+18,28.70674236,115.905983,75.64109236,0.0,0.0,18.69301224,9.408459663
1.622622164963572e+18,28.70674211,115.9059832,75.64096905,0.0,0.0,18.09431076,9.103014946
1.622622165959758e+18,28.70674239,115.905983,75.58317014,0.0,0.0,17.23771095,8.758992195
1.6226221669634721e+18,28.70674167,115.9059837,75.59445738,0.0,0.0,16.13588524,8.463923454
1.6226221679604547e+18,28.70674166,115.9059837,75.59366389,0.0,0.0,15.5873003,8.109237671
1.6226221689610307e+18,28.7067413,115.905984,75.66708728,0.0,0.0,15.58236408,8.230886459
1.622622169962465e+18,28.70674128,115.905984,75.66690415,0.0,0.0,15.59323406,8.306923866
1.6226221709627694e+18,28.70674129,115.905984,75.66629379,0.0,0.0,15.34418201,8.128093719
1.6226221719599992e+18,28.70674111,115.9059843,75.62393399,0.0,0.0,15.23550987,8.186489105
1.622622172962396e+18,28.70674113,115.9059843,75.62143154,0.0,0.0,15.17172432,8.141573906
1.6226221739592156e+18,28.70674043,115.9059851,75.63693029,0.0,0.0,15.12048912,8.147019386
1.6226221749612526e+18,28.70674041,115.9059851,75.64010409,0.0,0.0,15.76196861,8.818751335
1.6226221759589942e+18,28.70674036,115.9059851,75.6433387,0.0,0.0,16.40116119,9.287117958
1.6226221769616888e+18,28.70674036,115.9059851,75.64443733,0.0,0.0,17.24427414,9.689564705
1.622622177960606e+18,28.70674027,115.9059851,75.64767191,0.0,0.0,17.54219818,9.679493904
1.6226221789650744e+18,28.70674021,115.9059851,75.65090658,0.0,0.0,18.41654778,10.04728985
1.622622179960392e+18,28.70674022,115.9059851,75.65548424,0.0,0.0,18.09006882,9.834023476
1.6226221809624136e+18,28.70674021,115.9059851,75.65743734,0.0,0.0,17.95609856,9.784320831
1.622622181961146e+18,28.70674024,115.9059852,75.65493486,0.0,0.0,18.72513008,10.0574255
1.6226221829612273e+18,28.70674021,115.9059852,75.65755929,0.0,0.0,19.1313858,10.01581764
1.6226221839618954e+18,28.70673957,115.9059859,75.67592686,0.0,0.0,17.89551926,9.426508904
1.6226221849615089e+18,28.70673958,115.9059859,75.68276285,0.0,0.0,18.95155525,9.608421326
1.6226221859594227e+18,28.7067395,115.9059859,75.68831686,0.0,0.0,19.2358036,9.317327499
1.6226221869602278e+18,28.7067395,115.9059859,75.68941549,0.0,0.0,19.85564232,9.219434738
1.622622187961753e+18,28.70673946,115.9059859,75.69649546,0.0,0.0,20.13721848,8.968734741
1.622622188961613e+18,28.70673946,115.9059859,75.70027967,0.0,0.0,20.04627419,8.726540565
1.6226221899600673e+18,28.70673949,115.9059859,75.70235486,0.0,0.0,20.9558506,8.626279831
1.6226221909571333e+18,28.70673952,115.9059859,75.70229381,0.0,0.0,22.71435547,9.240689278
1.6226221919610432e+18,28.70673948,115.905986,75.70449094,0.0,0.0,23.32971001,9.322159767
1.6226221929632684e+18,28.70673944,115.905986,75.7079698,0.0,0.0,21.89444923,8.931194305
1.622622193960536e+18,28.70673938,115.905986,75.71273038,0.0,0.0,21.58681679,8.596323967
1.6226221949605463e+18,28.70673929,115.905986,75.7207257,0.0,0.0,22.69757462,8.649449348
1.6226221959602463e+18,28.70673926,115.905986,75.72743943,0.0,0.0,22.41908073,8.386657715
1.62262219695669e+18,28.70673923,115.905986,75.7304301,0.0,0.0,21.86413383,8.217022896
1.6226221979614072e+18,28.70673918,115.905986,75.73574002,0.0,0.0,22.28981972,8.070885658
1.6226221989583386e+18,28.70673918,115.905986,75.73488543,0.0,0.0,20.56843567,8.065548897
1.622622199960647e+18,28.70673912,115.905986,75.74300306,0.0,0.0,22.90744781,8.650610924
1.6226222009622152e+18,28.706739,115.905986,75.75197493,0.0,0.0,23.82640266,8.962962151
1.6226222019605197e+18,28.70673847,115.9059862,75.79079121,0.0,0.0,20.03431129,8.482095718
1.6226222029594424e+18,28.70673838,115.9059862,75.79738276,0.0,0.0,19.59570694,8.316048622
1.6226222039562806e+18,28.70673839,115.9059862,75.80092286,0.0,0.0,16.18173981,7.925030708
1.6226222049603566e+18,28.70673838,115.9059862,75.80183833,0.0,0.0,16.27801895,8.020655632
1.6226222059591242e+18,28.70673838,115.9059862,75.80305903,0.0,0.0,15.8231163,7.870456696
1.622622206960261e+18,28.70673839,115.9059862,75.8031811,0.0,0.0,16.07169151,8.046417236
1.6226222079603686e+18,28.70673839,115.9059862,75.80293693,0.0,0.0,16.4993248,8.328289986
1.6226222089595863e+18,28.70673842,115.9059862,75.79994623,0.0,0.0,17.67884254,9.079597473
1.6226222099594527e+18,28.70673842,115.9059862,75.79903067,0.0,0.0,17.08908653,8.980568886
1.6226222109591619e+18,28.70673839,115.9059862,75.80159406,0.0,0.0,17.87814713,9.220475197
1.6226222119555822e+18,28.70673839,115.9059862,75.80116682,0.0,0.0,18.56443405,9.437942505
1.6226222129595645e+18,28.70673839,115.9059862,75.80067856,0.0,0.0,18.13506508,9.173116684
1.6226222139589924e+18,28.70673823,115.9059862,75.81673028,0.0,0.0,19.74156189,9.66198349
1.6226222149602094e+18,28.70673807,115.9059863,75.829547,0.0,0.0,19.71135712,9.681919098
1.6226222159596813e+18,28.70673803,115.9059863,75.83027925,0.0,0.0,15.97142696,9.039747238
1.622622216959931e+18,28.70673807,115.9059863,75.82979114,0.0,0.0,14.50047684,9.054234505
1.6226222179565115e+18,28.706738,115.9059863,75.83272061,0.0,0.0,13.11057472,8.554438591
1.622622218963974e+18,28.70673766,115.905985,75.95454968,0.0,0.0,11.62631702,7.720018387
1.6226222199542141e+18,28.70673753,115.905985,75.95973755,0.0,0.0,11.46486378,6.71479845
1.6226222209632563e+18,28.70673722,115.905979,76.1185072,0.0,0.0,11.32266617,5.938810825
1.6226222219594496e+18,28.70673659,115.9059773,76.14359602,0.0,0.0,11.35001469,5.189125538
1.6226222229602903e+18,28.70673576,115.9059753,76.16068958,0.0,0.0,11.39244556,4.867927551
1.6226222239625021e+18,28.70673512,115.905974,76.19902173,0.0,0.0,11.44545746,4.477766991
1.6226222249609405e+18,28.70673326,115.9059726,76.27970926,0.0,0.0,11.4662466,4.387023449
1.6226222259637012e+18,28.70673318,115.905972,76.26494056,0.0,0.0,11.51796818,4.158608913
1.622622226960489e+18,28.70673304,115.9059714,76.29863342,0.0,0.0,11.52323151,4.12754488
1.622622227957595e+18,28.70673286,115.9059713,76.3013188,0.0,0.0,11.58110142,3.938516855
1.6226222289624776e+18,28.70673391,115.905971,76.18706484,0.0,0.0,11.62649727,3.797966719
1.6226222299606282e+18,28.70673393,115.9059709,76.18938426,0.0,0.0,11.67439651,3.673422575
1.62262223096461e+18,28.70673425,115.9059707,76.1911558,0.0,0.0,11.6690588,3.665649414
1.622622231962068e+18,28.706735,115.905971,76.09173095,0.0,0.0,11.65953827,3.568250179
1.6226222329587917e+18,28.70673506,115.9059709,76.10155802,0.0,0.0,11.62419891,3.740782261
1.6226222339616701e+18,28.70673582,115.9059706,76.02941751,0.0,0.0,11.63385487,3.70596385
1.6226222349601262e+18,28.70673627,115.9059701,76.03509654,0.0,0.0,11.6829834,3.585819721
1.622622235955981e+18,28.70673648,115.9059698,76.04504652,0.0,0.0,11.6731739,3.505968332
1.6226222369604137e+18,28.7067366,115.9059695,76.0567666,0.0,0.0,11.68048191,3.48982048
1.6226222379608056e+18,28.70673673,115.9059692,76.06732698,0.0,0.0,11.68013191,3.459007263
1.622622238961115e+18,28.70673701,115.9059688,76.06891594,0.0,0.0,11.62635612,3.851106167
1.6226222399872484e+18,28.70673684,115.9059675,76.08326252,0.0,0.0,11.59458256,4.000486374
1.6226222409568407e+18,28.70673693,115.9059672,76.08814643,0.0,0.0,11.527565,4.310507774
1.6226222419873759e+18,28.70673762,115.905967,76.09065148,0.0,0.0,11.50852299,4.406123161
1.6226222429572314e+18,28.70673738,115.9059673,76.03431443,0.0,0.0,11.48680115,4.647152901
1.6226222439545198e+18,28.70673736,115.9059672,76.02888276,0.0,0.0,11.47361565,4.950606823
1.6226222449579914e+18,28.70673733,115.905967,76.02290177,0.0,0.0,11.48729706,5.226377487
1.6226222459560248e+18,28.70673732,115.9059667,76.01856904,0.0,0.0,11.49647808,5.093889713
1.622622246956282e+18,28.70673725,115.9059665,76.02540541,0.0,0.0,11.51654339,5.088472366
1.622622247957047e+18,28.70673729,115.9059663,76.02955655,0.0,0.0,11.53127384,4.922760963
1.6226222489557588e+18,28.70673727,115.9059661,76.02021863,0.0,0.0,11.55390739,5.140729427
1.6226222499619515e+18,28.70673726,115.905966,76.01454258,0.0,0.0,11.57885265,5.279726028
1.6226222509625618e+18,28.70673724,115.9059659,76.01503114,0.0,0.0,11.59025478,5.401204586
1.622622251959416e+18,28.70673721,115.9059658,76.00905,0.0,0.0,11.61944103,5.629319668
1.6226222529620495e+18,28.70673717,115.9059658,76.01045385,0.0,0.0,11.60868645,5.515200615
1.6226222539563359e+18,28.70673709,115.9059657,76.00898906,0.0,0.0,11.72149181,6.042685986
1.6226222549564785e+18,28.70673701,115.9059657,76.01411582,0.0,0.0,11.88354778,6.630687237
1.6226222559607565e+18,28.70673692,115.9059656,76.0244306,0.0,0.0,11.80763054,6.350047588
1.622622256961889e+18,28.70673689,115.9059656,76.02613965,0.0,0.0,11.71237659,5.975332737
1.6226222579614828e+18,28.70673678,115.9059656,76.0315105,0.0,0.0,11.68073082,5.8479743
1.6226222589621563e+18,28.7067367,115.9059655,76.0424967,0.0,0.0,11.66530609,5.787655354
1.6226222599594906e+18,28.7067366,115.9059655,76.05287252,0.0,0.0,11.6979084,5.994494915
1.6226222609622449e+18,28.7067365,115.9059655,76.05690065,0.0,0.0,11.74232292,6.184146404
1.6226222619604823e+18,28.7067364,115.9059655,76.06184419,0.0,0.0,11.77547646,6.24163723
1.6226222629607846e+18,28.70673632,115.9059655,76.06483469,0.0,0.0,11.99510956,6.928997993
1.6226222639607086e+18,28.70673623,115.9059655,76.06172165,0.0,0.0,12.06166172,7.10797596
1.622622264963856e+18,28.7067361,115.9059654,76.06440699,0.0,0.0,12.35698318,7.889901161
1.6226222659608666e+18,28.70673601,115.9059653,76.07551544,0.0,0.0,12.15403175,7.265576839
1.6226222669627965e+18,28.70673596,115.9059653,76.07899443,0.0,0.0,11.87132835,6.32126236
1.6226222679601948e+18,28.70673535,115.9059658,76.10590751,0.0,0.0,11.66549683,5.644646168
1.6226222689641377e+18,28.70673527,115.9059657,76.12311966,0.0,0.0,11.57982159,5.134458065
1.6226222699648102e+18,28.70673522,115.9059657,76.13026072,0.0,0.0,11.57365704,4.992320061
1.6226222709597765e+18,28.7067352,115.9059657,76.13428899,0.0,0.0,11.57533169,5.107736588
1.6226222719607332e+18,28.70673532,115.9059656,76.13679192,0.0,0.0,11.55706406,4.951245308
1.6226222729621732e+18,28.70673479,115.9059665,76.16223956,0.0,0.0,11.5485096,4.911498547
1.6226222739609027e+18,28.70673472,115.9059665,76.18042775,0.0,0.0,11.54687309,5.140812397
1.6226222749617162e+18,28.70673452,115.9059665,76.16791487,0.0,0.0,11.54640961,4.846000195
