"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.656021630E1,-2.140998650E1,3.832618713E1,1.823040771E1
2.657021630E1,-2.140668297E1,3.828217316E1,1.529047394E1
2.658021630E1,-2.401893616E1,3.820310974E1,1.259541321E1
2.659021630E1,-2.447620583E1,3.871857071E1,8.089904785E0
2.660021630E1,-2.554944992E1,3.981201172E1,3.407615662E0
2.661021630E1,-2.446990776E1,3.935832977E1,1.582542419E0
2.662021630E1,-2.369663620E1,3.974969101E1,-2.581390381E0
2.663021630E1,-2.154314995E1,4.094311905E1,-3.779762268E0
2.664021630E1,-2.138646698E1,4.148645020E1,-7.032203674E0
2.665021630E1,-2.261356735E1,4.084107208E1,-9.531486511E0
2.666021630E1,-2.076605034E1,4.128352356E1,-1.134783173E1
2.667021630E1,-2.076142693E1,3.977468872E1,-1.365171051E1
2.668021630E1,-1.922076797E1,4.049106979E1,-1.656221771E1
2.669021630E1,-1.906287766E1,3.740012741E1,-1.636771393E1
2.670021630E1,-1.967502403E1,3.792715073E1,-1.994863129E1
2.671021630E1,-1.890907478E1,3.942913055E1,-1.886362457E1
2.672021630E1,-1.828932953E1,3.909037781E1,-2.240387726E1
2.673021630E1,-1.890511131E1,3.865270615E1,-2.148552704E1
2.674021630E1,-1.644281006E1,3.838829422E1,-2.188552094E1
2.675021630E1,-1.813258171E1,3.746194458E1,-2.300016022E1
2.676021630E1,-1.674922943E1,3.909056091E1,-2.391321564E1
2.677021630E1,-1.675042915E1,3.809343719E1,-2.158022308E1
2.678021630E1,-1.644061470E1,3.778012848E1,-2.311653900E1
2.679021630E1,-1.582604790E1,3.823400879E1,-2.295172882E1
2.680021630E1,-1.936289406E1,3.729354095E1,-2.318358612E1
2.681021630E1,-1.874652481E1,3.555250549E1,-2.190998077E1
2.682021630E1,-1.828604317E1,3.730988312E1,-2.315699005E1
2.683021630E1,-1.644341469E1,3.883052063E1,-2.189066315E1
2.684021630E1,-1.829174614E1,3.810946655E1,-1.898775482E1
2.685021630E1,-1.660139847E1,3.873868561E1,-1.802440643E1
2.686021630E1,-1.875675201E1,3.916212463E1,-1.715433502E1
2.687021630E1,-1.937659836E1,4.094948959E1,-1.533327484E1
2.688021630E1,-1.845769501E1,4.159714508E1,-1.237740326E1
2.689021630E1,-1.923159027E1,4.266134644E1,-9.468437195E0
2.690021630E1,-1.877117920E1,4.297243118E1,-8.841545105E0
2.691021630E1,-1.754619598E1,4.379069519E1,-4.641899109E0
2.692021630E1,-1.770322609E1,4.325199890E1,-1.079986572E0
2.693021630E1,-1.755136871E1,4.270175171E1,1.406394958E0
2.694021630E1,-1.678771782E1,4.351069641E1,5.439895630E0
2.695021630E1,-1.555907154E1,4.239874268E1,8.733383179E0
2.696021630E1,-1.663725090E1,4.022917175E1,1.260079956E1
2.697021630E1,-1.587064362E1,4.099874115E1,1.400383759E1
2.698021630E1,-1.664356804E1,4.060274506E1,1.785830688E1
2.699021630E1,-1.618294716E1,3.888484955E1,2.083018494E1
2.700021630E1,-1.572172356E1,3.947454071E1,2.037052917E1
2.701021630E1,-1.479962349E1,3.790873718E1,2.319736481E1
2.702021630E1,-1.402829170E1,3.572085571E1,2.401570892E1
2.703021630E1,-1.434039402E1,3.620937347E1,2.740710449E1
2.704021630E1,-1.279901218E1,3.402158356E1,2.747077942E1
2.705021630E1,-1.372118759E1,3.414109039E1,2.651786804E1
2.706021630E1,-1.264676952E1,3.418986130E1,2.871073151E1
2.707021630E1,-1.280017567E1,3.374761200E1,2.886680603E1
2.708021630E1,-1.403213692E1,3.403533554E1,2.960665131E1
2.709021630E1,-1.110626602E1,3.389522552E1,2.720481873E1
2.710021630E1,-1.110626602E1,3.389522552E1,2.720481873E1
2.711021630E1,-1.449354362E1,3.532953644E1,2.787777710E1
2.712021630E1,-1.449354362E1,3.532953644E1,2.787777710E1
2.713021630E1,-1.418632889E1,3.591920471E1,2.756905365E1
2.714021630E1,-1.418470955E1,3.560817719E1,2.648934937E1
2.715021630E1,-1.526070976E1,3.659358215E1,2.443923187E1
2.716021630E1,-1.433884716E1,3.720185852E1,2.476465607E1
2.717021630E1,-1.572078991E1,3.729119873E1,2.225301361E1
2.718021630E1,-1.664269829E1,3.784134674E1,2.052130127E1
2.719021630E1,-1.741168594E1,3.956384277E1,1.816075897E1
2.720021630E1,-1.818018913E1,4.055623627E1,1.627297974E1
2.721021630E1,-1.971640778E1,4.021491241E1,1.469107819E1
2.722021630E1,-1.971781731E1,4.124677277E1,1.467909241E1
2.723021630E1,-1.941023636E1,4.081848145E1,1.531076050E1
2.724021630E1,-1.894761086E1,3.950806808E1,1.595649719E1
2.725021630E1,-1.848544502E1,3.878266144E1,1.628592682E1
2.726021630E1,-2.094639015E1,3.830539322E1,1.638500214E1
2.727021630E1,-2.017681503E1,3.715400696E1,1.750083160E1
2.728021630E1,-2.294586563E1,3.711198425E1,1.743244171E1
2.729021630E1,-1.971303749E1,3.799914169E1,1.440728760E1
2.730021630E1,-2.048362732E1,3.626951599E1,1.781297302E1
