"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.601713711E2,5.233411821E1,4.866258070E0,3.272558321E1,0.000000000E0,0.000000000E0,1.918880005E2,9.600000000E1
2.611713711E2,5.233411947E1,4.866264070E0,3.277392826E1,0.000000000E0,0.000000000E0,1.822400055E2,9.600000000E1
2.621713710E2,5.233411947E1,4.866264070E0,3.277392826E1,0.000000000E0,0.000000000E0,1.800960083E2,6.400000000E1
2.631713710E2,5.233411947E1,4.866264070E0,3.277392826E1,0.000000000E0,0.000000000E0,1.790240021E2,6.400000000E1
2.641713710E2,5.233411944E1,4.866263370E0,3.277008260E1,0.000000000E0,0.000000000E0,1.800960083E2,6.400000000E1
2.651713710E2,5.233411944E1,4.866263370E0,3.277008260E1,0.000000000E0,0.000000000E0,2.101119995E2,9.600000000E1
2.661713703E2,5.233411944E1,4.866263370E0,3.277008260E1,0.000000000E0,0.000000000E0,2.412000122E2,9.600000000E1
2.791713701E2,5.233411953E1,4.866260240E0,3.275872840E1,0.000000000E0,0.000000000E0,2.529920044E2,9.600000000E1
2.871713708E2,5.233411967E1,4.866264370E0,3.285846240E1,0.000000000E0,0.000000000E0,2.347680054E2,6.400000000E1
2.881713709E2,5.233411968E1,4.866262730E0,3.288562212E1,0.000000000E0,0.000000000E0,1.822400055E2,4.800000000E1
2.891713708E2,5.233411996E1,4.866263930E0,3.282776187E1,0.000000000E0,0.000000000E0,1.490080109E2,4.800000000E1
2.901713709E2,5.233412006E1,4.866270510E0,3.248609097E1,0.000000000E0,0.000000000E0,9.969599915E1,4.800000000E1
2.911713703E2,5.233412014E1,4.866270710E0,3.248981435E1,0.000000000E0,0.000000000E0,9.219200134E1,4.800000000E1
2.921713710E2,5.233412013E1,4.866270490E0,3.248847143E1,0.000000000E0,0.000000000E0,8.468800354E1,3.200000000E1
2.931713705E2,5.233412014E1,4.866270530E0,3.248877665E1,0.000000000E0,0.000000000E0,7.932800293E1,3.200000000E1
2.941713702E2,5.233412016E1,4.866269310E0,3.254608799E1,0.000000000E0,0.000000000E0,7.932800293E1,3.200000000E1
2.951713709E2,5.233412025E1,4.866269530E0,3.255084898E1,0.000000000E0,0.000000000E0,8.147200012E1,3.200000000E1
2.961713704E2,5.233412025E1,4.866269550E0,3.255103210E1,0.000000000E0,0.000000000E0,8.361600494E1,3.200000000E1
2.971713710E2,5.233412026E1,4.866269690E0,3.255158151E1,0.000000000E0,0.000000000E0,1.061280060E2,4.800000000E1
