"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.147240353E2,5.232803782E1,4.864525740E0,1.755704422E1,1.350000024E0,2.626000061E2,1.286400032E1,1.200000000E1
2.157240350E2,5.232803466E1,4.864448600E0,1.817998157E1,1.309999943E0,2.613999939E2,1.179199982E1,1.200000000E1
2.167240343E2,5.232803119E1,4.864379170E0,1.750507133E1,1.259999990E0,2.672999878E2,1.286400032E1,1.200000000E1
2.177240348E2,5.232802976E1,4.864310210E0,1.734127263E1,1.210000038E0,2.731000061E2,1.286400032E1,1.200000000E1
2.187240344E2,5.232802891E1,4.864251970E0,1.688078896E1,1.230000019E0,2.771000061E2,1.286400032E1,1.200000000E1
2.197240347E2,5.232802100E1,4.864187990E0,1.712787266E1,1.720000029E0,2.431999969E2,1.179199982E1,1.200000000E1
2.207240350E2,5.232801286E1,4.864110050E0,1.758655695E1,1.730000019E0,2.656000061E2,1.179199982E1,1.200000000E1
2.217240353E2,5.232801254E1,4.864023630E0,1.820546468E1,1.710000038E0,2.667000122E2,1.179199982E1,1.200000000E1
2.227240351E2,5.232801835E1,4.863939010E0,1.711954807E1,1.639999986E0,2.647999878E2,1.179199982E1,1.200000000E1
2.237240351E2,5.232802212E1,4.863874500E0,1.726081293E1,1.629999995E0,2.706000061E2,1.286400032E1,1.200000000E1
2.247240347E2,5.232802819E1,4.863815240E0,1.566105619E1,1.580000043E0,2.811000061E2,1.179199982E1,1.200000000E1
2.257240346E2,5.232803579E1,4.863756260E0,1.447597461E1,1.600000024E0,2.772999878E2,1.179199982E1,1.200000000E1
2.267240352E2,5.232805088E1,4.863689910E0,1.166205414E1,1.629999995E0,4.270000076E1,1.179199982E1,1.200000000E1
2.277240351E2,5.232805781E1,4.863657440E0,1.000451361E1,1.639999986E0,8.369999695E1,1.179199982E1,1.200000000E1
2.287240347E2,5.232805644E1,4.863631170E0,8.917399517E0,1.639999986E0,9.519999695E1,1.179199982E1,1.200000000E1
2.297240350E2,5.232804879E1,4.863605730E0,7.936783415E0,1.539999962E0,1.001999969E2,1.179199982E1,1.200000000E1
2.307240346E2,5.232804412E1,4.863583450E0,8.067196257E0,1.490000010E0,9.630000305E1,1.179199982E1,1.200000000E1
2.317240351E2,5.232804218E1,4.863553970E0,7.421546816E0,1.399999976E0,1.031999969E2,1.286400032E1,1.200000000E1
2.327240354E2,5.232803566E1,4.863523400E0,8.281017265E0,1.350000024E0,1.025999985E2,1.286400032E1,1.200000000E1
2.337240351E2,5.232803431E1,4.863488180E0,7.224781880E0,1.389999986E0,1.004000015E2,1.179199982E1,1.200000000E1
2.347240351E2,5.232803504E1,4.863449690E0,7.072539252E0,1.399999976E0,8.059999847E1,1.286400032E1,1.200000000E1
2.357240340E2,5.232804571E1,4.863410270E0,6.280661633E0,1.379999995E0,2.379999924E1,1.179199982E1,1.200000000E1
2.367240347E2,5.232805702E1,4.863357670E0,7.346687545E0,1.340000033E0,3.516000061E2,1.179199982E1,1.200000000E1
2.377240346E2,5.232806942E1,4.863289720E0,6.319749682E0,1.330000043E0,3.282999878E2,1.179199982E1,1.200000000E1
2.387240353E2,5.232808400E1,4.863229500E0,5.831088341E0,1.330000043E0,3.523999939E2,1.179199982E1,1.200000000E1
2.397240350E2,5.232810448E1,4.863170730E0,-9.396683689E-1,1.330000043E0,7.099999905E0,1.286400032E1,1.200000000E1
2.407240345E2,5.232812132E1,4.863117840E0,-1.974342856E0,1.299999952E0,2.489999962E1,1.286400032E1,1.200000000E1
2.417240352E2,5.232813619E1,4.863077580E0,-2.324381555E0,1.289999962E0,2.439999962E1,1.286400032E1,1.200000000E1
2.427240352E2,5.232815179E1,4.863035830E0,-3.063946445E0,1.269999981E0,1.299999952E0,1.286400032E1,1.200000000E1
2.437240352E2,5.232817011E1,4.862980890E0,-2.606737699E0,1.220000029E0,1.019999981E1,1.286400032E1,1.200000000E1
2.447240352E2,5.232818517E1,4.862923130E0,-2.110411611E0,1.190000057E0,3.375000000E2,1.179199982E1,1.200000000E1
2.457240352E2,5.232819753E1,4.862865800E0,-1.400160852E0,1.190000057E0,3.511000061E2,1.179199982E1,1.200000000E1
2.467240354E2,5.232820960E1,4.862818660E0,-2.787108349E-1,1.149999976E0,3.515000000E2,1.179199982E1,1.200000000E1
2.477240344E2,5.232821738E1,4.862788540E0,3.620299770E-1,1.080000043E0,2.729999924E1,1.179199982E1,1.200000000E1
2.487240349E2,5.232822574E1,4.862760130E0,1.983912717E0,1.100000024E0,8.999999762E-1,1.179199982E1,1.200000000E1
2.497240349E2,5.232822176E1,4.862724040E0,3.103698527E0,1.100000024E0,2.210000000E2,1.179199982E1,1.200000000E1
2.507240352E2,5.232820948E1,4.862695120E0,3.576076859E0,1.080000043E0,1.986999969E2,1.179199982E1,1.200000000E1
2.517240347E2,5.232819877E1,4.862666950E0,4.121577944E0,1.049999952E0,2.016000061E2,1.286400032E1,1.200000000E1
2.527240352E2,5.232820001E1,4.862624960E0,6.376011279E0,1.029999971E0,1.000000015E-1,1.179199982E1,1.200000000E1
2.537240353E2,5.232820758E1,4.862581590E0,8.926351164E0,1.029999971E0,3.520000000E2,1.179199982E1,1.200000000E1
2.547240351E2,5.232821570E1,4.862534580E0,1.141840117E1,1.049999952E0,3.558999939E2,1.179199982E1,1.200000000E1
2.557240345E2,5.232822864E1,4.862486730E0,1.218291841E1,1.070000052E0,3.000000119E-1,1.179199982E1,1.200000000E1
2.567240347E2,5.232824443E1,4.862447950E0,1.302154151E1,1.049999952E0,3.556000061E2,1.072000027E1,1.200000000E1
2.577240346E2,5.232826733E1,4.862420680E0,1.202894339E1,1.049999952E0,3.552000122E2,1.072000027E1,1.200000000E1
2.587240345E2,5.232829435E1,4.862381500E0,7.582547879E0,1.049999952E0,3.596000061E2,1.072000027E1,8.000000000E0
2.597240350E2,5.232831672E1,4.862338130E0,6.077488648E0,1.070000052E0,3.593999939E2,1.072000027E1,8.000000000E0
2.607240348E2,5.232833596E1,4.862290790E0,1.422947652E0,1.090000033E0,1.821999969E2,1.072000027E1,8.000000000E0
2.617240345E2,5.232837328E1,4.862240770E0,-6.795290159E0,1.070000052E0,3.411000061E2,1.072000027E1,8.000000000E0
2.627240350E2,5.232842113E1,4.862199350E0,-1.136397212E1,1.059999943E0,3.517000122E2,1.072000027E1,8.000000000E0
2.637240346E2,5.232844880E1,4.862163220E0,-1.290625122E1,1.049999952E0,1.730000000E2,1.072000027E1,8.000000000E0
2.647240354E2,5.232846826E1,4.862134700E0,-1.620378653E1,1.059999943E0,1.773000031E2,1.072000027E1,8.000000000E0
2.657240354E2,5.232848478E1,4.862107550E0,-1.749204785E1,1.070000052E0,1.933999939E2,1.072000027E1,8.000000000E0
2.667240351E2,5.232850969E1,4.862081770E0,-1.596132687E1,1.070000052E0,7.400000095E0,1.072000027E1,8.000000000E0
2.677240344E2,5.232853913E1,4.862059280E0,-1.501171336E1,1.039999962E0,3.531000061E2,1.072000027E1,8.000000000E0
2.687240349E2,5.232856277E1,4.862038540E0,-1.421591560E1,1.049999952E0,3.596000061E2,1.072000027E1,8.000000000E0
2.697240352E2,5.232858741E1,4.862019830E0,-1.229981498E1,1.090000033E0,3.493999939E2,1.072000027E1,8.000000000E0
2.707240344E2,5.232860691E1,4.862008210E0,-1.251329518E1,1.149999976E0,3.523999939E2,1.072000027E1,8.000000000E0
2.717240344E2,5.232863188E1,4.861990490E0,-1.113729364E1,1.159999967E0,3.572000122E2,1.072000027E1,8.000000000E0
2.727240349E2,5.232864495E1,4.861959860E0,-1.112838162E1,1.159999967E0,2.328999939E2,1.072000027E1,8.000000000E0
2.737240349E2,5.232868200E1,4.861928650E0,-1.777928730E1,1.179999948E0,2.390000000E2,1.179199982E1,8.000000000E0
2.747240353E2,5.232870134E1,4.861898780E0,-1.793717511E1,1.639999986E0,2.411000061E2,1.179199982E1,8.000000000E0
2.757240351E2,5.232872600E1,4.861865220E0,-1.944979389E1,1.639999986E0,2.468999939E2,1.179199982E1,8.000000000E0
2.767240350E2,5.232875179E1,4.861834920E0,-1.732727738E1,1.629999995E0,2.577000122E2,1.179199982E1,8.000000000E0
2.777240352E2,5.232879700E1,4.861812160E0,-2.050062770E1,1.620000005E0,2.221999969E2,1.179199982E1,8.000000000E0
2.787240352E2,5.232902677E1,4.861778120E0,-2.471889102E1,1.559999943E0,2.251999969E2,1.179199982E1,8.000000000E0
2.797240349E2,5.232905488E1,4.861760300E0,-2.561784850E1,1.529999971E0,2.450000000E2,1.179199982E1,8.000000000E0
2.807240354E2,5.232907055E1,4.861740570E0,-2.616324789E1,1.509999990E0,2.488000031E2,1.179199982E1,8.000000000E0
2.817240352E2,5.232908798E1,4.861726250E0,-2.418160315E1,1.480000019E0,3.142000122E2,1.179199982E1,8.000000000E0
2.827240353E2,5.232912629E1,4.861723680E0,-2.582357957E1,1.490000010E0,3.580000000E2,1.179199982E1,8.000000000E0
2.837240349E2,5.232916265E1,4.861723270E0,-2.579459803E1,1.460000038E0,3.412999878E2,1.179199982E1,8.000000000E0
2.847240351E2,5.232921272E1,4.861726930E0,-2.407858316E1,1.419999957E0,3.442999878E2,1.179199982E1,8.000000000E0
2.857240350E2,5.232926260E1,4.861739240E0,-2.248396256E1,1.360000014E0,3.487000122E2,1.179199982E1,8.000000000E0
2.867240344E2,5.232929868E1,4.861750180E0,-2.032442072E1,8.600000143E-1,3.516000061E2,1.179199982E1,8.000000000E0
2.877240354E2,5.232932326E1,4.861756670E0,-2.039042250E1,1.019999981E0,3.521000061E2,1.179199982E1,8.000000000E0
2.887240351E2,5.232933145E1,4.861756600E0,-1.912704433E1,1.000000000E0,2.248999939E2,1.179199982E1,8.000000000E0
2.897240345E2,5.232933219E1,4.861751060E0,-1.903982721E1,1.179999948E0,2.181000061E2,1.072000027E1,6.000000000E0
2.907240350E2,5.232933965E1,4.861738370E0,-1.828341528E1,1.169999957E0,2.730000000E2,1.072000027E1,6.000000000E0
2.917240352E2,5.232934907E1,4.861730530E0,-1.732484939E1,1.159999967E0,2.235000000E2,1.072000027E1,6.000000000E0
2.927240341E2,5.232935556E1,4.861735670E0,-1.666333831E1,1.190000057E0,1.696000061E2,1.072000027E1,6.000000000E0
2.937240345E2,5.232937336E1,4.861742530E0,-1.467460087E1,1.080000043E0,3.537999878E2,1.072000027E1,6.000000000E0
2.947240350E2,5.232938856E1,4.861749390E0,-1.137886025E1,1.039999962E0,1.800000000E2,1.072000027E1,6.000000000E0
2.957240351E2,5.232939540E1,4.861756890E0,-1.059600944E1,1.120000005E0,1.926999969E2,1.072000027E1,6.000000000E0
2.967240353E2,5.232941417E1,4.861758750E0,-9.567600640E0,9.599999785E-1,3.501000061E2,1.072000027E1,6.000000000E0
