"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.532082381E2,5.233440166E1,4.867713720E0,8.322083344E1,0.000000000E0,0.000000000E0,5.252799988E1,4.800000000E1
1.542082378E2,5.233440164E1,4.867713400E0,8.320374339E1,0.000000000E0,0.000000000E0,5.145600128E1,4.800000000E1
1.552082371E2,5.233440161E1,4.867713000E0,8.314899458E1,0.000000000E0,0.000000000E0,5.574400330E1,4.800000000E1
1.562082378E2,5.233440161E1,4.867712680E0,8.311408229E1,0.000000000E0,0.000000000E0,5.574400330E1,4.800000000E1
1.572082371E2,5.233440156E1,4.867712010E0,8.301605938E1,0.000000000E0,0.000000000E0,6.431999969E1,4.800000000E1
1.582082376E2,5.233440150E1,4.867711130E0,8.292407881E1,0.000000000E0,0.000000000E0,6.324800110E1,4.800000000E1
1.592082370E2,5.233440149E1,4.867710510E0,8.286609504E1,0.000000000E0,0.000000000E0,6.003200150E1,4.800000000E1
1.602082378E2,5.233440149E1,4.867710050E0,8.281189556E1,0.000000000E0,0.000000000E0,5.896000290E1,4.800000000E1
1.612082377E2,5.233440161E1,4.867710390E0,8.282587297E1,0.000000000E0,0.000000000E0,5.896000290E1,4.800000000E1
1.622082376E2,5.233440166E1,4.867710140E0,8.279193735E1,0.000000000E0,0.000000000E0,6.110400009E1,4.800000000E1
1.632082377E2,5.233440162E1,4.867709770E0,8.277435896E1,0.000000000E0,0.000000000E0,5.896000290E1,4.800000000E1
1.642082376E2,5.233440159E1,4.867709520E0,8.277692225E1,0.000000000E0,0.000000000E0,5.788800049E1,4.800000000E1
1.652082380E2,5.233440147E1,4.867708680E0,8.273346457E1,0.000000000E0,0.000000000E0,6.003200150E1,4.800000000E1
1.662082380E2,5.233440141E1,4.867708260E0,8.273785878E1,0.000000000E0,0.000000000E0,5.896000290E1,4.800000000E1
1.672082377E2,5.233440128E1,4.867707620E0,8.270593684E1,0.000000000E0,0.000000000E0,6.110400009E1,4.800000000E1
1.682082381E2,5.233440123E1,4.867707530E0,8.272339277E1,0.000000000E0,0.000000000E0,6.217600250E1,4.800000000E1
1.692082371E2,5.233440117E1,4.867707220E0,8.271643450E1,0.000000000E0,0.000000000E0,5.788800049E1,4.800000000E1
1.702082380E2,5.233440115E1,4.867707010E0,8.270972049E1,0.000000000E0,0.000000000E0,5.467200089E1,4.800000000E1
1.712082377E2,5.233440114E1,4.867706570E0,8.267920265E1,0.000000000E0,0.000000000E0,5.467200089E1,4.800000000E1
1.722082378E2,5.233440116E1,4.867706440E0,8.267578463E1,0.000000000E0,0.000000000E0,5.252799988E1,4.800000000E1
1.732082374E2,5.233440110E1,4.867705870E0,8.261822807E1,0.000000000E0,0.000000000E0,5.145600128E1,4.800000000E1
1.742082377E2,5.233440105E1,4.867705310E0,8.259607191E1,0.000000000E0,0.000000000E0,5.038400269E1,4.800000000E1
1.752082378E2,5.233440099E1,4.867704900E0,8.257464826E1,0.000000000E0,0.000000000E0,5.145600128E1,4.800000000E1
1.762082379E2,5.233440102E1,4.867704640E0,8.253656221E1,0.000000000E0,0.000000000E0,5.360000229E1,4.800000000E1
1.772082377E2,5.233440104E1,4.867704540E0,8.251483367E1,0.000000000E0,0.000000000E0,5.360000229E1,4.800000000E1
1.782082378E2,5.233440109E1,4.867704550E0,8.249304419E1,0.000000000E0,0.000000000E0,5.360000229E1,4.800000000E1
1.792082378E2,5.233440113E1,4.867704520E0,8.248321757E1,0.000000000E0,0.000000000E0,5.038400269E1,4.800000000E1
1.802082380E2,5.233440116E1,4.867704590E0,8.248468250E1,0.000000000E0,0.000000000E0,4.824000168E1,3.200000000E1
1.812082375E2,5.233440119E1,4.867704650E0,8.248492671E1,0.000000000E0,0.000000000E0,4.609600067E1,3.200000000E1
1.822082376E2,5.233440125E1,4.867704700E0,8.248718513E1,0.000000000E0,0.000000000E0,4.395199966E1,3.200000000E1
1.832082377E2,5.233440127E1,4.867704790E0,8.250171158E1,0.000000000E0,0.000000000E0,4.395199966E1,3.200000000E1
1.842082373E2,5.233440134E1,4.867705020E0,8.251446815E1,0.000000000E0,0.000000000E0,4.502400208E1,3.200000000E1
1.852082377E2,5.233440137E1,4.867704770E0,8.250177274E1,0.000000000E0,0.000000000E0,4.609600067E1,3.200000000E1
1.862082375E2,5.233440141E1,4.867704710E0,8.250238311E1,0.000000000E0,0.000000000E0,4.180800247E1,3.200000000E1
1.872082381E2,5.233440146E1,4.867704740E0,8.250885293E1,0.000000000E0,0.000000000E0,4.073600006E1,3.200000000E1
1.882082379E2,5.233440142E1,4.867704450E0,8.248724626E1,0.000000000E0,0.000000000E0,3.966400146E1,3.200000000E1
1.892082377E2,5.233440141E1,4.867704420E0,8.248816176E1,0.000000000E0,0.000000000E0,4.180800247E1,3.200000000E1
1.902082372E2,5.233440148E1,4.867704400E0,8.248486594E1,0.000000000E0,0.000000000E0,4.180800247E1,3.200000000E1
1.912082373E2,5.233440146E1,4.867704460E0,8.249444847E1,0.000000000E0,0.000000000E0,4.502400208E1,3.200000000E1
1.922082381E2,5.233440134E1,4.867704030E0,8.246673809E1,0.000000000E0,0.000000000E0,4.824000168E1,3.200000000E1
1.932082370E2,5.233440128E1,4.867703620E0,8.243133738E1,0.000000000E0,0.000000000E0,5.038400269E1,3.200000000E1
1.942082371E2,5.233440132E1,4.867703520E0,8.245215037E1,0.000000000E0,0.000000000E0,5.252799988E1,3.200000000E1
1.952082376E2,5.233440134E1,4.867703420E0,8.243377876E1,0.000000000E0,0.000000000E0,5.467200089E1,3.200000000E1
1.962082369E2,5.233440138E1,4.867703550E0,8.244903768E1,0.000000000E0,0.000000000E0,5.574400330E1,4.800000000E1
1.972082376E2,5.233440141E1,4.867703580E0,8.246362514E1,0.000000000E0,0.000000000E0,5.788800049E1,4.800000000E1
1.982082381E2,5.233440145E1,4.867703610E0,8.246423557E1,0.000000000E0,0.000000000E0,5.574400330E1,4.800000000E1
1.992082380E2,5.233440139E1,4.867703220E0,8.241113467E1,0.000000000E0,0.000000000E0,6.217600250E1,4.800000000E1
2.002082380E2,5.233440137E1,4.867703010E0,8.238958912E1,0.000000000E0,0.000000000E0,6.324800110E1,4.800000000E1
2.012082377E2,5.233440136E1,4.867702950E0,8.238391280E1,0.000000000E0,0.000000000E0,6.217600250E1,4.800000000E1
2.022082379E2,5.233440134E1,4.867702840E0,8.236609044E1,0.000000000E0,0.000000000E0,6.217600250E1,4.800000000E1
2.032082379E2,5.233440131E1,4.867702970E0,8.239135903E1,0.000000000E0,0.000000000E0,6.431999969E1,4.800000000E1
2.042082380E2,5.233440132E1,4.867702940E0,8.238446205E1,0.000000000E0,0.000000000E0,6.539199829E1,4.800000000E1
2.052082380E2,5.233440131E1,4.867702910E0,8.238360753E1,0.000000000E0,0.000000000E0,6.646400452E1,4.800000000E1
2.062082379E2,5.233440130E1,4.867702740E0,8.236499169E1,0.000000000E0,0.000000000E0,6.753600311E1,4.800000000E1
2.072082376E2,5.233440128E1,4.867702660E0,8.236035295E1,0.000000000E0,0.000000000E0,6.753600311E1,4.800000000E1
2.082082376E2,5.233440126E1,4.867702640E0,8.236132947E1,0.000000000E0,0.000000000E0,6.860800171E1,4.800000000E1
2.092082378E2,5.233440119E1,4.867702460E0,8.234625359E1,0.000000000E0,0.000000000E0,7.182400513E1,4.800000000E1
2.102082375E2,5.233440110E1,4.867701800E0,8.228711002E1,0.000000000E0,0.000000000E0,7.611199951E1,4.800000000E1
2.112082379E2,5.233440109E1,4.867701700E0,8.226666317E1,0.000000000E0,0.000000000E0,7.825600433E1,4.800000000E1
2.122082377E2,5.233440106E1,4.867701590E0,8.224951218E1,0.000000000E0,0.000000000E0,7.718400574E1,4.800000000E1
2.132082377E2,5.233440104E1,4.867701320E0,8.222686796E1,0.000000000E0,0.000000000E0,7.396800232E1,4.800000000E1
2.142082379E2,5.233440090E1,4.867700600E0,8.218438688E1,0.000000000E0,0.000000000E0,7.182400513E1,4.800000000E1
2.152082378E2,5.233440088E1,4.867700590E0,8.219641077E1,0.000000000E0,0.000000000E0,7.289600372E1,4.800000000E1
2.162082377E2,5.233440084E1,4.867700580E0,8.219384723E1,0.000000000E0,0.000000000E0,7.182400513E1,4.800000000E1
2.172082377E2,5.233440079E1,4.867700440E0,8.218389835E1,0.000000000E0,0.000000000E0,6.646400452E1,4.800000000E1
2.182082376E2,5.233440070E1,4.867700010E0,8.215344144E1,0.000000000E0,0.000000000E0,6.431999969E1,4.800000000E1
2.192082380E2,5.233440061E1,4.867699750E0,8.213860962E1,0.000000000E0,0.000000000E0,6.324800110E1,4.800000000E1
2.202082376E2,5.233440062E1,4.867699590E0,8.214105095E1,0.000000000E0,0.000000000E0,6.003200150E1,3.200000000E1
2.212082373E2,5.233440049E1,4.867698900E0,8.209387019E1,0.000000000E0,0.000000000E0,6.217600250E1,3.200000000E1
2.222082378E2,5.233440050E1,4.867698830E0,8.210253716E1,0.000000000E0,0.000000000E0,6.110400009E1,3.200000000E1
2.232082380E2,5.233440048E1,4.867698680E0,8.209283246E1,0.000000000E0,0.000000000E0,5.252799988E1,3.200000000E1
2.242082378E2,5.233440052E1,4.867698760E0,8.210449027E1,0.000000000E0,0.000000000E0,4.931200027E1,3.200000000E1
2.252082374E2,5.233440054E1,4.867698810E0,8.211547666E1,0.000000000E0,0.000000000E0,4.824000168E1,3.200000000E1
2.262082376E2,5.233440052E1,4.867698730E0,8.209887502E1,0.000000000E0,0.000000000E0,4.716799927E1,3.200000000E1
2.272082376E2,5.233440045E1,4.867698310E0,8.206579363E1,0.000000000E0,0.000000000E0,4.609600067E1,3.200000000E1
2.282082378E2,5.233440045E1,4.867698190E0,8.206261973E1,0.000000000E0,0.000000000E0,4.395199966E1,2.400000000E1
2.292082379E2,5.233440037E1,4.867697760E0,8.201977269E1,0.000000000E0,0.000000000E0,4.395199966E1,3.200000000E1
2.302082375E2,5.233440029E1,4.867697200E0,8.198412773E1,0.000000000E0,0.000000000E0,4.502400208E1,3.200000000E1
2.312082378E2,5.233440022E1,4.867696640E0,8.194634655E1,0.000000000E0,0.000000000E0,4.395199966E1,3.200000000E1
2.322082376E2,5.233440009E1,4.867695830E0,8.190111885E1,0.000000000E0,0.000000000E0,4.716799927E1,3.200000000E1
