"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.074826260E0,3.880130649E-1,7.193142176E-1,8.628010154E-1
1.079868813E0,2.234298736E-1,6.335604787E-1,8.228536248E-1
1.084886156E0,6.523822993E-2,5.515351892E-1,7.584052086E-1
1.089978135E0,-7.058287412E-2,4.833583236E-1,6.769125462E-1
1.094999021E0,-1.776418537E-1,4.359541237E-1,5.884956717E-1
1.100131729E0,-2.681892812E-1,4.119856656E-1,4.974156320E-1
1.105141521E0,-3.629977107E-1,3.949414492E-1,3.908892870E-1
1.110229854E0,-4.727198482E-1,3.448740542E-1,2.614597678E-1
1.115236781E0,-6.117366552E-1,2.511308789E-1,1.016702577E-1
1.120317094E0,-7.965599298E-1,1.328866333E-1,-7.303296030E-2
1.125374750E0,-1.042635679E0,2.156659216E-2,-2.349530160E-1
1.130444542E0,-1.357421160E0,-5.939343572E-2,-3.830246329E-1
1.135481781E0,-1.737720132E0,-9.827554971E-2,-5.337594748E-1
1.140554125E0,-2.162228107E0,-1.222439855E-1,-6.850268245E-1
1.145598760E0,-2.568093538E0,-1.813661009E-1,-8.400226831E-1
1.150647823E0,-2.938272476E0,-3.448840380E-1,-9.838333130E-1
1.155716781E0,-3.312712669E0,-6.346356869E-1,-1.073848009E0
1.160782146E0,-3.728165150E0,-1.010141015E0,-1.102077484E0
1.165826781E0,-4.127106667E0,-1.365939140E0,-1.083968043E0
1.170881260E0,-4.389161110E0,-1.527326465E0,-1.042955279E0
1.175943969E0,-4.429641247E0,-1.426659107E0,-1.029106975E0
1.181020219E0,-4.277841568E0,-1.152353764E0,-1.074380636E0
1.186064750E0,-4.054135799E0,-8.727221489E-1,-1.152144909E0
1.191127354E0,-3.879965305E0,-7.161283493E-1,-1.229376435E0
1.196178604E0,-3.801136017E0,-7.699242234E-1,-1.236833215E0
1.201218448E0,-3.802733898E0,-1.005347371E0,-1.158003807E0
1.206294177E0,-3.840018034E0,-1.248759985E0,-1.002475381E0
1.211366156E0,-3.887422323E0,-1.384581208E0,-8.022058606E-1
1.216412927E0,-3.907129526E0,-1.441572785E0,-5.896857977E-1
1.221530635E0,-3.877302170E0,-1.490574837E0,-3.713067472E-1
1.226524906E0,-3.797940254E0,-1.598699093E0,-1.529277414E-1
1.231757927E0,-3.746274948E0,-1.759021282E0,4.521128163E-2
1.236640792E0,-3.783559084E0,-1.995509744E0,1.554660499E-1
1.241749750E0,-3.895411491E0,-2.301773071E0,1.304323524E-1
1.246752667E0,-4.118584156E0,-2.470617294E0,1.272074319E-2
1.251811260E0,-4.488230705E0,-2.275141478E0,-9.114244580E-2
1.256869438E0,-4.866931915E0,-1.847970843E0,-1.119150817E-1
1.262043760E0,-5.119931698E0,-1.370732784E0,-2.616137452E-2
1.266986417E0,-5.198228836E0,-7.789789438E-1,1.559986919E-1
1.272033344E0,-5.059744835E0,-7.537239045E-2,3.621271849E-1
1.277107667E0,-4.770525455E0,6.298320889E-1,4.936872125E-1
1.282158031E0,-4.438695908E0,1.224249125E0,4.787735045E-1
1.287216156E0,-4.115388393E0,1.606146097E0,3.200492561E-1
1.292373813E0,-3.832028627E0,1.746228218E0,1.187144667E-1
1.297331677E0,-3.576897860E0,1.634375572E0,-5.918454006E-2
1.302446938E0,-3.355855703E0,1.245021820E0,-2.141803950E-1
1.307447563E0,-3.240807295E0,6.825625896E-1,-3.494688570E-1
1.312548083E0,-3.224828243E0,2.156659216E-2,-4.836920500E-1
1.317561885E0,-3.260514498E0,-6.527451873E-1,-6.173825860E-1
1.322640583E0,-3.315908432E0,-1.190170527E0,-7.042015791E-1
1.327682094E0,-3.373432636E0,-1.496433854E0,-7.153868675E-1
1.332789646E0,-3.394205332E0,-1.574198127E0,-6.408184171E-1
1.337793188E0,-3.335615635E0,-1.466606498E0,-5.177804828E-1
1.342867823E0,-3.196066141E0,-1.227987409E0,-3.872856796E-1
1.347911313E0,-2.998992443E0,-9.962927103E-1,-2.717046142E-1
1.353005010E0,-2.792864084E0,-8.721894622E-1,-1.790266931E-1
1.358025427E0,-2.601649046E0,-8.343726397E-1,-1.071213931E-1
1.363097771E0,-2.445055485E0,-8.620694876E-1,-4.586874694E-2
1.368140531E0,-2.318289042E0,-9.552800655E-1,1.002845820E-3
1.373216625E0,-2.208034277E0,-1.086840034E0,2.390600927E-2
1.378259073E0,-2.100975275E0,-1.254619002E0,2.443864383E-2
1.383346677E0,-1.976339221E0,-1.435713887E0,2.284074761E-2
1.388374594E0,-1.847974896E0,-1.604025364E0,2.337337844E-2
1.393425583E0,-1.720143437E0,-1.748901248E0,2.124285139E-2
1.398469802E0,-1.594442248E0,-1.868743420E0,2.816706523E-2
1.403500740E0,-1.465012789E0,-1.949703455E0,4.680917785E-2
1.408531729E0,-1.327593684E0,-1.998705626E0,7.983235270E-2
1.413562719E0,-1.172597885E0,-2.034391880E0,1.139207855E-1
1.418593708E0,-9.851115346E-1,-2.063686609E0,1.368239373E-1
1.423624646E0,-7.640693784E-1,-2.122808695E0,1.458786726E-1
