,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),lux_Illuminance (lx),loc_Latitude (°),loc_Longitude (°),loc_Height (m),loc_Velocity (m/s),loc_Direction (°),loc_Horizontal Accuracy (m),loc_Vertical Accuracy (m),mag_Magnetic field x (µT),mag_Magnetic field y (µT),mag_Magnetic field z (µT)
2021-06-02 08:21:36.308970112,0.5835294878298077,4.2985246961153845,7.930490085663461,-0.9936135474740383,-0.8877137830576924,-0.6466170641125,53.0,,,,,,,,33.8423115548,-14.70197570752,-25.553143539199997
2021-06-02 08:21:36.558970112,1.6905061969567308,1.3719616741403846,10.513570877374999,-1.2499785073181733,-0.476084958085,-0.1585662571287404,46.40000153,,,,,,,,30.3321274564,-1.7241039544084,-35.5493354804
2021-06-02 08:21:36.808970112,2.1059830335009617,0.9482422533267019,10.862270171798077,-0.02508438425346156,0.19635215124492306,-0.43807146204134617,38.5,28.70673054,115.9059215,74.73676566,0.0,0.0,4.595508575,4.810018539,29.533271484800004,5.1332718658,-37.2134153748
2021-06-02 08:21:37.058970112,2.8511689734168266,-1.402798029091346,11.18831232866346,-0.12725693811059047,0.3212547545805714,-1.0868223547742857,26.5,,,,,,,,29.734815521999998,12.19560773876,-36.272551422
2021-06-02 08:21:37.308970112,-0.32790873163125,1.3573372716249614,7.487633838096154,-0.05862224735058656,-0.4571017039408298,-0.17912067652002886,18.60000038,,,,,,,,28.2586151892,16.345071639199997,-34.4542631532
2021-06-02 08:21:37.558970112,2.3185387207211536,-0.20327775885660576,9.536936878894231,0.3347766010396923,0.33761058176528846,-0.5949960674663461,,,,,,,,,26.200231552400002,17.8886157224,-34.263943176000005
2021-06-02 08:21:37.808970112,-0.20937485973240388,4.2638431386153846,8.084447544375,2.1645020372403847,-0.09607922560075963,-1.2167725001163463,15.5,28.70674004,115.9059115,75.52405376,0.6299999952,327.1000061,4.350335121,4.29230547,25.386735611199995,10.685735712000001,-34.5289273076
2021-06-02 08:21:38.058970112,1.1511403821239423,6.010833749365385,6.314098147221154,0.1996266457105192,-0.5450989505192309,-0.44215944036442306,13.89999962,,,,,,,,22.106399688,0.5231359962188,-35.7674711608
2021-06-02 08:21:38.308970112,0.668739283721923,5.725650714028846,7.678216943365385,-0.3860789619111538,-0.6176135689875,-0.6234048716701922,12.69999981,,,,,,,,15.799975739199999,2.925071940436,-37.665303343999994
2021-06-02 08:21:38.558970112,-2.2093662120990385,4.81482505768173,6.895375705673077,-1.4797070086730768,0.2975178565627115,1.183748571188971,10.400000095,,,,,,,,13.2765276728,6.764655876320001,-37.9268710324
2021-06-02 08:21:38.808970112,-2.4618780016153847,-3.3574321365549036,11.631801357038462,-1.4236793848245575,-0.35398598758954997,2.9770580873653847,10.30000019,28.70673148,115.9059129,76.78678207,0.0,0.0,4.499550819,4.403617859,18.962703552799997,18.0111036684,-32.5788791656
2021-06-02 08:21:39.058970112,-1.284839348517596,-3.7050299002596154,10.589126018125,1.6325597822358655,0.7273942726942307,3.493036077586538,11.39999962,,,,,,,,23.404967422,4.8775599583324,-29.9578312684
2021-06-02 08:21:39.308970112,3.250005769135905,-8.093261132828571,12.32286856457143,1.4298759633322116,1.6757228892406728,-0.9960730876139423,13.89999962,,,,,,,,22.3347836304,-22.023439750799998,-10.507127800120001
2021-06-02 08:21:39.558970112,-9.832971071096155,-12.336990939086538,12.980165527778846,0.5744049363536539,-1.6870455960954809,-6.815943860086539,10.2999997145,,,,,,,,22.956495474800004,6.247863820220001,-13.840167750680001
2021-06-02 08:21:39.808970112,-2.7457726229950956,-0.8292510921465386,6.961719049788461,0.6952117281201924,0.8376184316875288,-2.4158656814807693,8.800000191,28.70672768,115.9059144,76.8183224,0.0,0.0,4.493971348,4.15561533,1.968592008144,21.34023941,-25.545823669999994
2021-06-02 08:21:40.058970112,-1.3845987631615382,-0.822351595350452,8.249034633942308,-0.6717660565658653,-1.379601474860673,-0.9663427325581732,9.300000191,,,,,,,,-9.83954380952,19.572703400400002,-27.240647506400002
2021-06-02 08:21:40.308970112,5.813471890781731,-1.9295641302642308,13.005569132153848,-1.172979446274904,-1.8678416960201152,-1.5676220140495194,8.699999809,,,,,,,,-24.025215454399998,20.2441915128,-18.5766957852
2021-06-02 08:21:40.558970112,17.503546540673078,-2.400930044913269,20.71021938326923,3.530281583880193,-1.2076685218000962,-3.7708232700961535,8.600000381,,,,,,,,-34.377647324,3.584359974384,-11.194719848319998
2021-06-02 08:21:40.808970112,0.32444029621057696,-8.013577442865385,8.387798144384615,3.347818879612693,-5.4473523222499995,-4.621856845375,7.900000095,28.70672975,115.9059165,76.76912739,0.0,0.0,11.25381184,4.218173981,-14.020727720480002,-19.5687997052,19.419959708971998
2021-06-02 08:21:41.058970112,10.58978743820904,-19.69296494846154,21.038947719711544,3.6056350266611426,4.774031665331007,4.495357339936942,7.899999856999999,,,,,,,,13.104751830307999,-11.814967842440002,28.9286394496
2021-06-02 08:21:41.308970112,50.55080841125,-29.076818576057693,7.656224345096153,8.051687850240386,5.088599954683654,1.4808009533681732,7.599999905,,,,,,,,-23.818791579999996,12.073119837792,-1.8192638020000005
2021-06-02 08:21:41.558970112,15.26281766216346,-19.268187119711538,-6.141449587482981,-3.805309683657115,-2.3884215718000963,-1.4326130269625,13.60000038,,,,,,,,-11.936479759440001,-12.760711803941199,-32.0772148896
2021-06-02 08:21:41.808970112,18.575881902548076,-15.376646421870193,21.68167949615385,-4.843532726377884,-3.7627970828173076,-3.9972273524134616,8.600000381,28.70673687,115.9059149,75.81541664,0.0,0.0,11.19483662,4.218176365,-33.764719238,4.6135519004439995,-0.4465199610319999
2021-06-02 08:21:42.058970112,1.4096026061239328,-7.117453838236538,18.506806456249997,1.5170567954756733,-0.733640773105,0.7999000893107693,8.6999998095,,,,,,,,-23.961287460399998,-9.40034381784,31.131471252799997
2021-06-02 08:21:42.308970112,33.734482471634614,-11.891652655460767,1.0579986017171068,3.659437621980769,4.117054717108461,3.435772061833942,8.199999809,,,,,,,,-25.6658714308,16.977519571000002,11.704679889632
2021-06-02 08:21:42.558970112,27.64723649614423,-14.980188449427885,16.770318966326922,4.711407632798077,-2.0737354062433364,-7.176415664634616,7.5,,,,,,,,-28.179071426799997,11.238639650999998,-13.929471664720001
2021-06-02 08:21:42.808970112,-6.290934946454808,-19.61642622951923,0.7309095332028845,3.720491528509615,-3.29278242623625,1.9972620249657693,9.199999809,28.70673889,115.9059147,75.93224413,0.0,0.0,11.20783138,4.142538071,-7.77091175524,-27.3606953428,13.505399828579998
2021-06-02 08:21:43.058970112,34.99049574596154,-5.834688054428846,20.90982737720192,1.8056116319296154,4.063467564628846,5.493041033951924,6.899999857,,,,,,,,-24.6708394236,-3.7336879585400005,23.32493556972
2021-06-02 08:21:43.308970112,25.145086022721156,-13.81318123060577,-10.023807216993267,5.397602033834422,2.423350022334808,0.14272093804105768,8.399999619,,,,,,,,-24.2916635896,3.361831844176,-20.718527587795997
2021-06-02 08:21:43.558970112,23.66208762247619,-20.85474255857143,3.2493221173104763,-7.742543298432692,-2.8931811245278847,-0.46906902306339426,10.10000038,,,,,,,,-25.789823455199997,-1.8661119989080002,-21.787247457352
2021-06-02 08:21:43.808970112,5.083243946555192,-13.984923848875003,18.92707752245192,-2.6960345668386534,-1.2275445489604808,-1.377294639863846,7.800000191,28.70674163,115.905914,76.23712452,0.0,0.0,11.30143547,4.159827709,-33.0014875036,-2.4458558988480004,15.854631742959999
2021-06-02 08:21:44.058970112,11.58563303484404,-7.199620842932693,13.917585437432693,0.9212839362035579,1.2013676974884615,3.696424706596154,9.5500001905,,,,,,,,-35.845551758,4.593055954136,16.3328715518
2021-06-02 08:21:44.308970112,27.000159108932692,-13.414436923028846,14.168147392798078,7.177900190538461,2.3500131004734426,-2.3556237840608607,8.0,,,,,,,,-26.456431503199997,11.8056957958,-7.725527793487999
2021-06-02 08:21:44.558970112,-3.4067783699235576,-10.920664246326924,-3.3569863731028846,1.0691721217964423,-0.8376830355639326,-0.6255061246053848,12.19999981,,,,,,,,-10.57203176516,-26.362735519599998,-17.892519492799998
2021-06-02 08:21:44.808970112,19.18038305017115,-7.6599400408528835,10.57580438894724,-3.834217763875,-1.1638989713574903,6.157614956663462,11.69999981,28.70674121,115.9059156,76.63464018,0.0,0.0,11.47694683,4.177039623,-24.416591644,-7.565463876599999,-14.700511664520002
2021-06-02 08:21:45.058970112,12.23773194275,-1.063549268976923,15.446495551153847,2.1434028282078845,-0.48117143283173075,0.6784398567860096,7.25,,,,,,,,-20.889815749599997,28.9959834292,-6.812967834279999
2021-06-02 08:21:45.308970112,4.97046493458673,-3.566421637153846,-1.0926514149772115,2.556110713984857,-0.49947234400971435,0.301940337156381,8.800000191,,,,,,,,-18.0745436104,13.786975755879999,-23.1214394756
2021-06-02 08:21:45.558970112,13.099875647403845,1.912469274779808,8.072837187714903,1.719123883092404,0.13066992455586537,-0.5145330944835577,9.5,,,,,,,,-22.7895993044,2.58347195338,-27.124015579199998
2021-06-02 08:21:45.808970112,7.386905237119904,6.877518709154231,8.956642885854809,0.336206804434327,0.13112658399096155,0.11367779414445198,11.69999981,28.70674194,115.9059181,76.55980557,0.0,0.0,11.69407177,4.252811432,-22.3747998052,-3.3754958926680008,-27.370455398000004
2021-06-02 08:21:46.058970112,9.077284838005768,2.4301846371153846,4.088284143680865,-1.840117166121923,-0.22489163765019227,0.6010516739484615,10.749999999500002,,,,,,,,-16.453895606800003,-9.086071801038399,-30.9045513912
2021-06-02 08:21:46.308970112,10.715965752657693,-5.054495577435576,4.256883225542307,1.1051225480045193,-0.14701595898115383,-0.41735258232903844,11.80000019,,,,,,,,-16.4568236544,-5.99263984196,-30.5971114348
2021-06-02 08:21:46.558970112,12.736474380163461,3.928957268810865,8.61187795981173,0.6467330698029807,0.3604791716325962,-0.6539751330786442,10.19999981,,,,,,,,-19.0705518328,-6.388895869004001,-28.190295561199996
2021-06-02 08:21:46.808970112,8.000462883128943,12.84969063556798,9.111396936323173,0.10298942853403845,0.1875932531805769,0.25280560092384613,14.19999981,28.70674061,115.9059156,76.27025878,0.0,0.0,12.14078045,4.495536327,-19.2091437524,-6.581167826612001,-28.17175148
2021-06-02 08:21:47.058970112,10.001780129680771,0.8482872363240378,3.38328726634375,-1.2910344975094807,-1.1896646870077325,1.0272938430482692,11.44999981,,,,,,,,-15.682367629600002,-11.635383753880001,-29.8353433984
2021-06-02 08:21:47.308970112,14.539290928086539,-2.7053994488736537,8.067470584502884,0.6982718313269232,1.37636075347625,-0.8229228561759326,10.5,,,,,,,,-17.2342075348,-7.729919730064,-28.4899274436
2021-06-02 08:21:47.558970112,6.968768387935524,10.734202445426666,11.5423525832,0.2847326387697115,1.0394388436233655,-0.08020893893913465,12.30000019,,,,,,,,-13.445863685399999,-0.96477599934,-30.5951593792
2021-06-02 08:21:47.808970112,5.530779451925,4.841473943583654,6.662230828858463,-1.3811432762780766,-1.824130882950673,0.6721228714012499,11.19999981,28.70674005,115.9059161,76.51366395,0.0,0.0,11.30229473,4.563313961,-9.95568780864,-4.7106638406079995,-31.872255629600005
2021-06-02 08:21:48.058970112,13.792189476740383,-3.7741284061644222,8.554542259113942,0.7883189555174037,1.4075007460849809,-0.36994290165432697,11.150000095500001,,,,,,,,-12.03115169548,-3.650727988692,-30.568318938799997
2021-06-02 08:21:48.308970112,8.144460778226922,11.875184759610574,14.530245783931731,1.0398734903230769,0.4448171940988461,0.41203263312249994,10.69999981,,,,,,,,-12.5396476932,0.549487967324,-31.2832397464
2021-06-02 08:21:48.558970112,5.722878242487308,4.503585476120193,7.578463349745385,-1.6552771357983656,-1.072517106318173,0.6919607195275963,14.30000019,,,,,,,,-8.1461838526,-7.585471887118399,-32.7896955112
2021-06-02 08:21:48.808970112,12.130448826926537,-4.052696691170192,6.750299315129711,0.7276776675290386,0.41711762063682684,-0.2511742285784615,9.699999809,28.7067364,115.9059133,76.97759049,0.0,0.0,11.34899616,4.665394783,-8.21596776976,-6.088775981484002,-32.66574317960001
2021-06-02 08:21:49.058970112,8.081991439506538,4.699083802509615,9.016472078678845,0.25978481567653855,0.6536873213835577,-0.6145725389522116,12.049999714999998,,,,,,,,-6.6114238834400005,-2.6610639824024003,-32.8965673832
2021-06-02 08:21:49.308970112,0.7545185244359616,6.720900982955674,12.405847842557693,-1.5800225139612405,1.047106737426923,0.5169999764949039,12.89999962,,,,,,,,-1.3912879848080002,3.1964000060359994,-33.077615355999995
2021-06-02 08:21:49.558970112,5.335577472959615,-0.34697367522634587,8.471055205514423,-0.00403595515266671,-1.0150827140067618,0.04909176102693333,10.10000038,,,,,,,,6.97449593528,6.32057584304,-32.4529752352
2021-06-02 08:21:49.808970112,6.742097061026923,-0.7841326330732686,9.025908225952884,1.2125905378889423,-0.061992183738365424,0.01882026127283653,10.0,28.70673838,115.9059133,77.16149497,0.0,0.0,11.23590088,4.661247253,0.5870639925916001,5.458279880619999,-33.235727692
2021-06-02 08:21:50.058970112,1.1413821614319228,9.114971816484616,12.563892110019232,-0.4518551676692307,0.8582800580311827,0.1162195627907692,10.55000019,,,,,,,,-1.6567599581827996,3.9850079417199997,-33.7247030648
2021-06-02 08:21:50.308970112,6.745519497953749,0.18247284352403906,8.59552509956577,-0.9091888791742403,-1.342780300161579,0.3364446855435625,12.39999962,,,,,,,,2.053015966392,1.3127199744200002,-33.840359497600005
2021-06-02 08:21:50.558970112,8.443112092858174,-2.7466987290057694,11.771074025810575,1.092936431898077,0.9647568809662501,-0.19782641018979805,9.5,,,,,,,,0.976000012172,6.504551982903999,-32.374895478
2021-06-02 08:21:50.808970112,0.06383833650865385,9.476791296091346,13.15730922663577,-0.012095080906057633,-0.13817188118221152,0.04970328813352883,12.10000038,28.70673743,115.9059109,77.62573285,0.0,0.0,11.21267891,4.777561188,1.2346399605240002,4.161663935168,-33.2786714168
2021-06-02 08:21:51.058970112,6.200295295309423,-1.3789819612817307,4.416632915525384,-0.3130636365204807,-0.9641181344865385,0.3418219045129615,10.7000002855,,,,,,,,1.001863969242,-4.449095957428001,-33.2571992496
2021-06-02 08:21:51.308970112,11.016115403776922,1.2621736975819238,10.893753551480385,0.5281156334960577,0.3825254734126924,-0.6667764890756731,9.5,,,,,,,,-3.7756558990919995,0.5368000386959999,-33.268910979999994
2021-06-02 08:21:51.558970112,-0.31188373337161546,10.1338311931375,11.256783957423076,-0.54605339573875,0.15754426200163457,0.3827369198902885,12.19999981,,,,,,,,-2.5922559532976006,2.5327199364319997,-33.4982714844
2021-06-02 08:21:51.808970112,8.132942038781906,-2.5814426020828574,6.73577013368162,0.0343880558428846,-0.9981185374341346,0.5967419663310577,10.30000019,28.70673456,115.9059114,77.65227361,0.0,0.0,11.16964149,4.858300209,-0.498247987656,-2.7127919542440004,-33.239143066000004
2021-06-02 08:21:52.058970112,8.55166631235673,4.894907006345,11.624018954482336,1.4489898994600001,0.9753263115625962,-0.20367644988826922,11.35000038,,,,,,,,-3.0299919649976,1.658223984308,-33.11079925559999
2021-06-02 08:21:52.308970112,2.439632235580384,8.092290339497115,9.646371089557691,-1.3903970141676925,-1.132060026518077,-0.0726996260885577,12.80000019,,,,,,,,-1.4864479601719998,-0.9764880138524002,-32.8809512328
2021-06-02 08:21:52.558970112,9.628597532182692,-3.0596723996949517,7.24567691579202,-0.05668985760230759,0.9001891624729806,-0.35812829575447114,9.800000191,,,,,,,,-0.7334640061959999,-2.283351908908,-33.088351593999995
2021-06-02 08:21:52.808970112,0.015354883954038535,9.903012913875962,12.432896522240386,-0.12066435801710193,0.5995480512906828,-0.003575513421942306,11.39999962,28.7067331,115.9059109,77.91313548,0.0,0.0,10.99233532,4.743422985,-1.3683519715119996,4.753119955063999,-32.840935364399996
2021-06-02 08:21:53.058970112,5.908442855790385,-2.2570846014347117,8.775602280777502,-0.8086956904577692,-0.8839033234793269,0.12866704510278845,9.6999998095,,,,,,,,5.423143916120001,0.29767999762400005,-33.1151914972
2021-06-02 08:21:53.308970112,4.550403784957981,2.7979488048997117,13.266956256451923,1.0296403209285576,1.387260553865,0.08361118573076921,9.0,,,,,,,,4.332463895584,9.235887984640001,-32.073799209200004
2021-06-02 08:21:53.558970112,0.1857831422923078,6.7967695915081725,8.242408360743173,-1.00734439375625,-1.8515969657764324,0.22962570801307697,9.699999809,,,,,,,,3.540439959868,3.7527199202724,-32.4637113952
2021-06-02 08:21:53.808970112,9.25190048771423,-4.8501364526432695,11.771076909792404,0.720434700914381,1.0131003614249523,-0.10612453373676191,9.199999809,28.70673385,115.905911,77.84428948,0.0,0.0,10.97220612,4.463643074,1.6304079558652,2.8055119529032,-32.730647506800004
2021-06-02 08:21:54.058970112,2.0452018823730773,10.77087122771154,9.191455869067308,-0.1307580222410577,-0.14483100205788463,0.3717078978792308,10.150000094500001,,,,,,,,-0.995032022068,2.9489839458480005,-33.3816394048
2021-06-02 08:21:54.308970112,1.2718657588283653,2.225601147926923,8.134406328182694,0.5409008403165942,1.0376004151597114,0.6945920643053847,9.0,,,,,,,,10.228967663696,1.714831996024,-31.592631302000004
2021-06-02 08:21:54.558970112,1.152006057614423,2.442226375509615,7.238826334538462,-0.3215024240839423,0.24623017740201922,0.045465537886581725,10.39999962,,,,,,,,15.828279532000002,-0.03952799738400003,-30.212079392
2021-06-02 08:21:54.808970112,1.776202029325,3.6600494430769235,11.012169572153848,-0.6889476014419231,-0.011065734442596129,0.13050692922811058,9.699999809,28.70673218,115.9059127,78.10917252,0.0,0.0,10.94344616,4.55346489,14.577535628800002,3.1207599544200004,-30.570759506399998
2021-06-02 08:21:55.058970112,1.3918893989075962,3.2812558252115385,8.438467365009615,0.6369051819912789,0.2483329051358942,-0.323540536394375,9.099999904499999,,,,,,,,16.456823884000002,3.35743991856,-29.2287596128
2021-06-02 08:21:55.308970112,0.7427844926613655,2.667772920048077,9.448365073730768,-0.11252364513953461,-0.4038757599969808,-0.5156490639451923,8.199999809,,,,,,,,15.560855827199997,3.85812793264,-29.681135558799998
2021-06-02 08:21:55.558970112,2.039861168397115,2.454342929269231,9.214179043923078,-0.19894678452298076,-0.379594583925,-1.2032281309750001,7.199999809,,,,,,,,10.3963517574,5.2381918907200005,-30.434119491200004
2021-06-02 08:21:55.808970112,2.254703285548077,1.483440750475,8.386541357375,-0.3847074915898231,-0.5797410356634616,-0.8642901359817307,6.800000191,28.70673103,115.9059091,77.87211953,0.0,0.0,10.95060921,4.679374695,4.193871922444,9.085583897040001,-30.2237915796
2021-06-02 08:21:56.058970112,1.9319991756434285,2.907020294057143,8.573255675152382,-0.3742511393560962,-0.31776979284857687,-1.087613543067308,6.800000191,,,,,,,,-3.5023759525524003,12.219031754,-27.945807495199997
2021-06-02 08:21:56.308970112,0.34956780594964426,2.634342434221154,11.260798830346154,-0.14206750954008654,-0.2865108585046154,-1.0712498873347116,7.099999905,,,,,,,,-8.393599853720001,12.778767700000001,-25.940127563199997
2021-06-02 08:21:56.558970112,4.549377037951923,-0.5854333941498078,5.2210613606671155,0.13946406555528845,-1.9763963085134615,-0.613999873914779,7.400000095,,,,,,,,-17.3454716868,7.667455768440001,-22.634903563600005
2021-06-02 08:21:56.808970112,8.346389747126922,6.803349870381731,16.045132670990384,0.8738713287438059,0.23850942392596153,0.31682415588048074,6.5,28.70673488,115.9059092,77.61529403,0.0,0.0,10.96451855,4.779510498,-28.5543434148,10.648647766880002,-9.559919853639999
2021-06-02 08:21:57.058970112,8.264697292053942,-2.7602302351701917,1.0145941840639336,-0.6724473871253847,-1.2709147046930482,0.16279373118211538,5.799999952,,,,,,,,-27.068871536799996,1.7231279939600004,-16.5075756068
2021-06-02 08:21:57.308970112,11.237854139009615,4.2260497086028845,13.301393353183654,0.3818632183647115,1.0512857606464423,-0.42514969235182687,4.800000191,,,,,,,,-29.4634875492,7.067215790724,-10.0601198004
2021-06-02 08:21:57.558970112,1.7642292855982786,3.6831867349413465,8.046383755017306,-1.610183088389173,-0.4093175878998076,-0.7976138060096153,5.099999905,,,,,,,,-26.350535278000002,2.16135193058,-16.0337277588
2021-06-02 08:21:57.808970112,6.495259541653847,-1.7914878983732019,8.569756269321154,0.0875126819307692,1.47297447404125,0.16153092134324035,5.199999809,28.70673739,115.9059114,77.62933245,0.0,0.0,11.07976151,4.979431152,-23.7787755584,3.73661597248,-17.8749514772
2021-06-02 08:21:58.058970112,0.25698684351778844,3.5822683240423077,11.657397664567307,-0.3426882245391334,-0.8516912469515239,0.3340912763032666,5.900000095,,,,,,,,-23.8978474436,2.69131997576,-17.478207587200004
2021-06-02 08:21:58.308970112,7.573893389888462,-2.8963421337105766,5.348585583276924,0.1588364385245193,-0.363830023002125,-0.38004096966961537,5.599999905,,,,,,,,-25.017807465199997,4.338319940599999,-16.823311539199995
2021-06-02 08:21:58.558970112,3.6785046667219228,5.1017912287365395,13.136685437798077,1.5744132886452982,0.740078160373077,0.327740115269625,5.5,,,,,,,,-27.4387756344,4.64087992676,-13.338991736399999
2021-06-02 08:21:58.808970112,3.4055301865797207,1.559591191944231,7.348965177240386,-1.3195695868675001,-1.1732848756121155,-0.41584748358112505,5.300000191,28.70674034,115.905912,77.32343061,0.0,0.0,11.1231308,5.125125885,-26.0162552636,1.050175968392,-17.035591811600003
2021-06-02 08:21:59.058970112,5.186345295562693,2.6014727252721164,11.57913336401923,1.1110694954199039,1.73208677123375,0.2978658625313461,5.399999857,,,,,,,,-26.047975539200003,3.0661039376199994,-16.1405997848
2021-06-02 08:21:59.308970112,1.9183679132081732,2.6896189338255576,8.614348420653846,-0.672757216544029,-0.7734383529134615,-0.7518942396326923,5.900000095,,,,,,,,-22.8559677112,-0.7271199856012,-20.644351729200004
2021-06-02 08:21:59.558970112,0.41319905170530763,3.6869974342817313,9.401178703884614,0.47699241853269225,1.1452989631313462,0.5618487902365865,6.099999905,,,,,,,,-23.047751464800005,-1.74118396282,-20.216375504
2021-06-02 08:21:59.808970112,1.0380363737482692,2.7602618599932693,7.852335132096154,-0.23429370121576923,0.21578179472884618,-0.3415370396803846,6.5,28.70673665,115.9059145,77.23546118,0.0,0.0,11.01567364,5.323459625,-19.2437915816,-2.61323995108,-24.141847534
2021-06-02 08:22:00.058970112,-0.8705819306314423,4.954327778198077,8.649973319125,-0.08478882986721155,0.41290631545586537,0.37231727685686056,6.350000143,,,,,,,,-19.095927658,-2.6693599527564005,-24.2428634652
2021-06-02 08:22:00.308970112,1.4540328629818002,3.5256190845142856,9.238309315457144,0.22299448448593268,-0.5254813527615192,-0.11258531756316827,6.699999809,,,,,,,,-18.048679696,-0.8295999825079999,-25.2657115932
2021-06-02 08:22:00.558970112,-0.794805378710577,5.590850220298078,9.255975842336538,0.27958155629951925,0.44362488662586536,0.2507762943077981,6.400000095,,,,,,,,-19.711295700399997,-2.9826559401199995,-24.269703598399996
2021-06-02 08:22:00.808970112,1.778071414389423,3.3833620571346157,7.827848950278847,0.04739646078486538,-0.3984721129700961,-0.1532330904175,6.699999809,28.70673726,115.9059158,77.15153554,0.0,0.0,11.0125494,5.435042858,-17.5919117732,-3.9689039516399998,-26.1567996212
2021-06-02 08:22:01.058970112,-0.3180699749452884,6.454595944115384,7.551777041701923,-0.23153167268653843,-0.014143461200541333,0.05003514443214423,6.550000191,,,,,,,,-21.1264955904,-6.596783847919999,-23.4849995424
2021-06-02 08:22:01.308970112,0.9368619607589422,5.343952357740386,9.219430648278847,0.0912629339119231,-0.28598223659497113,0.29503775744509614,6.699999809,,,,,,,,-20.187095641600003,-4.3778479004,-24.5463995348
2021-06-02 08:22:01.558970112,0.8996984291175961,5.537241792442308,5.690790842298076,0.7294103609106769,-0.9977955021365384,0.09168141945519229,6.199999809,,,,,,,,-23.465479507199998,-5.26259191508,-21.5378797908
2021-06-02 08:22:01.808970112,1.9162598028741347,7.066580478990385,9.788301169692307,0.07416067846615383,1.269835454670673,0.6544288601711539,5.900000095,28.70673863,115.9059133,76.94750626,0.0,0.0,11.07560635,5.572331429,-24.5376156624,-3.045607934084,-21.0571995548
2021-06-02 08:22:02.058970112,2.2508207015801824,3.5959091272750006,4.959524662480769,0.2332438048408596,-0.7602346537230866,-0.47159170426057695,6.0,,,,,,,,-22.250359573999994,-4.641855888359999,-23.634327544399998
2021-06-02 08:22:02.308970112,1.012911739183846,5.573588552908654,9.92053337535577,-0.22218114566428562,1.3101306549214287,1.3959416088552379,5.900000095,,,,,,,,-24.505895462400005,-3.743447896312,-21.169439621200002
2021-06-02 08:22:02.558970112,2.213159624173077,6.790672517788462,9.200069436509615,0.528147939541548,1.2178253244875,1.4862383753076924,5.0,,,,,,,,-11.20252765652,0.1966639900196,-29.3273354336
2021-06-02 08:22:02.808970112,1.2523349166063462,5.998653927442309,6.438082017279519,0.5448331765228845,0.67901840307625,1.366770742028846,5.099999905,28.70673917,115.9059133,76.75970261,0.0,0.0,11.28300858,5.777330875,-1.160463986396,-2.80697596196,-31.314959412400004
2021-06-02 08:22:03.058970112,0.3088150425914422,2.697809760985577,4.679575926971154,-0.07717673447567308,2.5768635645865383,2.3259536543653847,5.349999904500001,,,,,,,,7.3702639341600005,-5.283087911599999,-31.6970635236
2021-06-02 08:22:03.308970112,1.997834345221154,5.089315203571155,13.658990896317308,0.4187049587543269,1.1796547169824039,1.5508002254894229,5.800000191,,,,,,,,14.7868875896,-15.859023628880003,-26.1909594728
2021-06-02 08:22:03.558970112,2.3820031661912497,5.895359923065384,7.460536332331442,0.03778296065192306,0.15953391939865386,1.3371681485326925,6.049999952,,,,,,,,15.7965596768,-25.0280555728,-17.939855652000002
2021-06-02 08:22:03.808970112,-0.48643323198971156,3.9133722735961536,5.0728904020865375,0.18049508361519231,2.0130471335144233,1.3831343932115383,6.5,28.70674176,115.9059147,76.6699229,0.0,0.0,11.30146503,5.647501469,11.06247184656,-28.17858345,-17.4947996156
2021-06-02 08:22:04.058970112,0.7193710658009617,4.244056350884615,12.361951676548077,0.18141576758755576,0.5306294996914424,1.3903823368798076,6.599999905,,,,,,,,6.08487188336,-32.6681833652,-13.0398477552
2021-06-02 08:22:04.308970112,0.5209882385772115,5.560842179355769,7.829537132473366,0.070569012170673,0.28398229939656733,0.9252926317846154,6.5,,,,,,,,-0.7354159747307999,-36.0012231444,-7.035495930080001
2021-06-02 08:22:04.558970112,-1.247443966445581,3.5124414636857137,6.012596439219048,-0.2637010031023077,1.4880268589814425,1.645704746291346,6.649999857,,,,,,,,-6.233711910239999,-34.374231109200004,-11.846199761080001
2021-06-02 08:22:04.808970112,-0.8531793192377499,3.113082390586539,9.750041897557693,-0.3435090766832173,1.0979274681917308,1.8562238560192308,6.699999809,28.70673799,115.905919,76.33664754,0.0,0.0,11.19356632,5.475993156,-13.7825836564,-29.8158234404,-13.699135703999998
2021-06-02 08:22:05.058970112,1.020351918264779,4.651422908663462,10.611481029211538,0.8673913593221154,0.4320334738869231,2.3990556116153843,6.699999809,,,,,,,,-22.1908236704,-20.3861997228,-18.079423675999998
2021-06-02 08:22:05.308970112,0.8425813045028752,5.367837461144232,6.006376005173077,0.4096406322925,1.1330658668721154,1.326584034210577,6.199999809,,,,,,,,-26.796567535999998,-13.477583732800001,-18.9021915432
2021-06-02 08:22:05.558970112,0.9599619058057692,6.042794621961538,8.225586680269231,-0.18844784788948077,1.1465603056105769,1.3727382507355772,6.049999952,,,,,,,,-24.546887436,-4.286591924344,-24.986087418399997
2021-06-02 08:22:05.808970112,0.17108682030277883,3.7779189669615385,9.264992026442307,-0.27552001421271155,0.6788715607307693,0.5243653835548077,5.800000191,28.70674043,115.9059196,76.12534869,0.0,0.0,11.20981503,5.611682892,-18.1623835368,3.7746799124572,-30.420943603199998
