,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),lux_Illuminance (lx),loc_Latitude (°),loc_Longitude (°),loc_Velocity (m/s),mag_Magnetic field x (µT),mag_Magnetic field y (µT),mag_Magnetic field z (µT),labelbike,labeldance,labeldesk,labelrun,labelsit,labelwalki,labelwalko
2021-06-05 09:02:52.566535552,-2.7062276415424242,-9.260756507020202,-1.0770514549262626,0.49738370936079995,1.630284988892,0.7507566100280001,,,,,18.685472946399997,42.281790617999995,-6.929931945760001,0,0,0,0,0,1,0
2021-06-05 09:02:52.816535552,-2.408898684761225,-9.626344748979593,-2.707563724160204,0.8566638449836735,1.9297362030204082,-0.17241770434118364,,,,,26.47155281,38.8596490472,-4.102783508256,0,0,0,0,0,1,0
2021-06-05 09:02:53.066535552,-3.06107302260606,-10.086470681232322,-1.8043332498380105,0.18277940962330802,0.3698225551842,-0.24490258120060002,,,,,26.092025298400003,39.6041355896,-1.273182067924,0,0,0,0,0,1,0
2021-06-05 09:02:53.316535552,-1.3627755383317577,-9.808958207444444,0.040765923377777784,0.5169752021265307,0.8675054266044897,-0.35929536181795924,,,,,23.7705892944,40.956303254,-1.6251571655739996,0,0,0,0,0,1,0
2021-06-05 09:02:53.566535552,-0.36993438608400003,-9.607108792767676,0.22074138207702018,0.736460803736,1.640319778906,-0.23806359367419994,,,,,21.238835449599996,42.4010002144,-1.1043743896364,0,0,0,0,0,1,0
2021-06-05 09:02:53.816535552,-0.782440614209192,-13.077092499020203,0.8384118705830303,0.12290376827653061,2.5254793287959183,-0.5680326598912245,,,,,19.1168664932,42.99366729719999,2.7608062744160002,0,0,0,0,0,1,0
2021-06-05 09:02:54.066535552,1.4141890024259596,-10.824253597575757,1.38460515220202,0.6609813726689797,0.35821159173653067,-1.3160759230875507,,,,,3.266405620764,44.504198455200005,10.601093749839997,0,0,0,0,0,1,0
2021-06-05 09:02:54.316535552,4.6474799555542425,-6.673881275424242,5.934005972438384,0.681152330026,1.939861157774,-3.61841107491,,,,,-17.003205162184003,37.8269465636,-4.088853454677601,0,0,0,0,0,1,0
2021-06-05 09:02:54.566535552,4.496874806543878,-1.5914206740288772,7.799616156506123,0.7888456449334695,0.9613681855338775,-2.9485922126938777,,,,,-37.5616557312,1.6728242491600005,-21.3232553104,0,0,0,0,0,1,0
2021-06-05 09:02:54.816535552,3.218855418922929,1.7540895082434338,8.358569022676766,0.30039517159900003,0.027872969917299973,0.045200632261220015,,,,,-34.7904252628,-13.3465985112,-26.7138211064,0,0,0,0,0,1,0
2021-06-05 09:02:55.066535552,5.041572618380807,2.3004037368266665,6.996170896203031,-0.3608780229434694,-0.043197041990612264,-0.1809398056189796,,,,,-37.155096130800004,-3.9421807862639997,-14.6799154664,0,0,0,0,0,1,0
2021-06-05 09:02:55.316535552,1.9124243121030302,1.2422071659583835,10.75489439668687,-0.11247968106206,1.2565692314346,0.06111566538000001,,,,,-29.564414138800004,-2.015191955576,-19.9177987668,0,0,0,0,0,1,0
2021-06-05 09:02:55.566535552,0.9813090719898989,2.249517966972727,9.079148292444446,0.8605988050306124,0.46021602348163265,0.06282074040865306,,,,,-23.907761305999998,-3.9320318603639994,-24.3359255984,0,0,0,0,0,1,0
2021-06-05 09:02:55.816535552,0.5772716935837374,5.0310559127878784,8.068135381939394,1.0232471471061226,0.1538657995749592,0.05428776447295102,,,,,-20.7832072448,-13.501026611959999,-22.129267882800004,0,0,0,0,0,1,0
2021-06-05 09:02:56.066535552,-0.8692827688335355,5.894396040141416,8.353269870838385,0.3285394237209999,0.2676850769996,0.20194350221902002,,,,,-18.481508254,-19.902907714799998,-19.8868911736,0,0,0,0,0,1,0
2021-06-05 09:02:56.316535552,-1.1393195177857145,5.520144165714287,6.190954534357143,-0.24200331799676733,0.3902021223808163,0.47289283725918363,,,,,-18.4873044592,-19.479364013199998,-20.740049744399997,0,0,0,0,0,1,0
2021-06-05 09:02:56.566535552,-0.12264357311513133,4.978403784979798,8.729142333474746,-0.7684369618040001,0.0055982927218,0.16731178476730782,,,,,-18.548601607200002,-11.360388183600001,-25.528052672399994,0,0,0,0,0,1,0
2021-06-05 09:02:56.816535552,0.7049579530007273,2.8295141229494956,10.105768203515153,-0.4240220579244694,-0.08624242014469387,-0.257019192212653,,52.334118,4.86625355,0.0,-19.4533379356,-5.743743896560001,-26.847524108800002,0,0,0,0,0,1,0
2021-06-05 09:02:57.066535552,0.30820379925082825,3.042155188757576,7.97546183460606,-0.15872276651074,-0.11579913561194,-0.0037588801445079976,,,,,-18.949770355200002,-4.73842926024,-27.1623587032,0,0,0,0,0,1,0
2021-06-05 09:02:57.316535552,1.1131087806262625,3.200740708222223,10.503562724777778,0.005018231917020407,-0.311295628636,-0.10774099082834693,,,,,-19.2901377876,-2.91748718264,-27.7057278444,0,0,0,0,0,1,0
2021-06-05 09:02:57.566535552,3.033919652292929,1.974183129591919,7.513545786959596,0.08816315185204081,-0.4933687111346938,0.04023280656375511,,,,,-26.092146912800004,-6.8271240234,-26.467721252799997,0,0,0,0,0,1,0
2021-06-05 09:02:57.816535552,3.986739398244444,0.6121721179456061,7.951410293545457,-1.524497173156,-1.03022128356206,-0.0530592783856,,52.33411879,4.86625157,0.0,-34.1371827692,-3.274739074336,-29.0056735236,0,0,0,0,0,1,0
2021-06-05 09:02:58.066535552,4.825935412346939,-2.503853558309183,9.675178007010203,-0.6704566301273468,-1.3773417540489796,0.139834952025,,,,,-42.327852935600006,6.428043975880001,-24.363112488000002,0,0,0,0,0,1,0
2021-06-05 09:02:58.316535552,9.029366512494951,-2.013877265382727,6.32275102712606,0.27832290743460003,-1.70983810011,0.95039766429244,,,,,-46.62990997280001,16.475477904879998,-2.925638427886,0,0,0,0,0,1,0
2021-06-05 09:02:58.566535552,8.651001978555554,-2.8128297891797986,0.15606344575555559,0.8140967671561837,-1.3678739496204084,0.13669350635389796,,,,,-41.017133025599996,19.904327850799998,9.00445526176,0,0,0,0,0,1,0
2021-06-05 09:02:58.816535552,8.990288864272726,-5.228972288137373,0.6632031685397062,-0.24973885854729802,0.23076307224319997,0.2485594338427,,52.33411599,4.86625981,0.0,-36.1820161444,21.3068809512,14.3890444948,0,0,0,0,0,1,0
2021-06-05 09:02:59.066535552,8.372569999262625,-4.506965353020202,0.7032972039873737,0.050868043712918365,-0.25109738483938776,-0.15659093540632651,,,,,-34.3570932008,23.262913054799995,14.4241656492,0,0,0,0,0,1,0
2021-06-05 09:02:59.316535552,7.3123166923818195,-2.607955949219899,-1.3286251042847477,0.109164041385449,-0.028989943762653052,1.4429348394830612,,,,,-32.5214809424,25.263839417199996,15.8704867548,0,0,0,0,0,1,0
2021-06-05 09:02:59.566535552,3.5981548324488775,-12.151007720397958,-0.06725750219265314,-0.703605065072,-1.0231799467759999,1.5847513743138,,,,,-10.979137878,37.310697478399995,19.263059998,0,0,0,0,0,1,0
2021-06-05 09:02:59.816535552,0.49609159097914146,-7.202846692524646,-1.1808071506991917,0.342174123016102,-0.7634347683653061,0.9874259884142857,,52.334115999999995,4.86626005,0.0,1.2940575765840001,38.5258447264,20.928576659599997,0,0,0,0,0,1,0
2021-06-05 09:03:00.066535552,-0.12334526521569693,-11.949499659949495,-1.7058766897373436,0.14307706562126,-0.2155077816902,-0.2252484716466,,,,,10.226175765279999,40.3691891484,15.867412719199999,0,0,0,0,0,1,0
2021-06-05 09:03:00.316535552,-0.6189915303371717,-10.94898797837273,1.7110677834228283,0.39668739550510207,1.133408243984694,0.2535790102210204,,,,,8.701324005,41.476264037600004,13.328052978399999,0,0,0,0,0,1,0
2021-06-05 09:03:00.566535552,0.36170282416473737,-9.629224648231313,0.5139334124853535,0.19141761565761223,1.4252361181428572,-0.08959890146785714,,,,,3.1918203210632,42.017892151199995,14.3795202632,0,0,0,0,0,1,0
2021-06-05 09:03:00.816535552,0.36845371456707066,-10.839086475141418,1.383492110308081,-0.5138390049320001,1.63619720096,0.01848382006472,,52.33411479,4.86626363,0.0,-3.1606474066200003,41.9844165024,16.060499572399998,0,0,0,0,0,1,0
2021-06-05 09:03:01.066535552,-2.504450919658586,-9.787471463222222,-0.07966131303656565,-0.9112605372806123,1.0211968623163266,1.3127661952571428,,,,,-3.6067432165719997,37.0338775636,24.9902114864,0,0,0,0,0,1,0
2021-06-05 09:03:01.316535552,-1.0765726460029081,-9.605249862173471,-2.7761037423163266,1.0714755362739998,2.56528809544,0.5414323354548,,,,,-5.599043230863999,39.022531586,21.135181274,0,0,0,0,0,1,0
2021-06-05 09:03:01.566535552,-2.9255711936161624,-10.382638940585858,-3.0483125195252523,0.2777691767600816,0.8982458661979592,-0.21018021090448982,,,,,-13.5913529208,41.926026916,10.663547667800001,0,0,0,0,0,1,0
2021-06-05 09:03:01.816535552,-0.9847980686640404,-9.883943841929295,0.6881984328768584,0.5424550092618001,1.5109328544259997,-0.5400125398456,,52.33411478,4.86626234,0.0,-18.861568488000003,40.718728333600005,3.3901296997279995,0,0,0,0,0,1,0
2021-06-05 09:03:02.066535552,0.48181549767790904,-9.653034287313131,0.33260296705635356,0.4367978110653062,1.852124175244898,-0.26576957386938777,,,,,-21.750537491600003,37.318597870800005,-12.069273681839997,0,0,0,0,0,1,0
2021-06-05 09:03:02.316535552,2.252872659693939,-11.249947374676768,-0.16795526849525252,0.21174457040285713,0.9360410053630612,0.10856184923204082,,,,,-16.210117454000002,34.770456084399996,-21.899738464800002,0,0,0,0,0,1,0
2021-06-05 09:03:02.566535552,-0.10369745407575755,-12.038809804585858,0.5194502837815151,-2.6497883809019998,-1.3641920560239997,-0.4462267348179999,,,,,-17.209151420399998,37.1655844124,-11.812158813123999,0,0,0,0,0,1,0
2021-06-05 09:03:02.816535552,-1.6215440299717347,-6.248108479428572,-2.7323007060816322,-0.04533174109375508,-0.6334943386108164,-0.11524131569930612,,52.33411499,4.86626612,0.0,-18.477913666400003,37.756130676000005,10.745050964639999,0,0,0,0,0,1,0
2021-06-05 09:03:03.066535552,-1.0987163724703637,-12.127345476373735,-4.975124117398788,0.6754105402956201,0.10952541982281999,-0.28071674345744,,,,,-18.8798996732,39.5241796876,4.765435180743999,0,0,0,0,0,1,0
2021-06-05 09:03:03.316535552,0.4506501136825252,-8.88599713800808,0.08628002121303026,1.1726014297795917,1.5621224806804082,0.08089760914916327,,,,,-18.465515824,39.8477992244,-8.680131529288,0,0,0,0,0,1,0
2021-06-05 09:03:03.566535552,1.033622453271717,-9.857908210343433,0.6419100616022727,0.736109281782,0.572435662126,0.31633149847720005,,,,,-13.329403915959999,38.0971113592,-21.1732620232,0,0,0,0,0,1,0
2021-06-05 09:03:03.816535552,0.9213979746868687,-13.670179058474748,-0.5899950502553535,-2.0521796513255306,-0.7248352621538775,-0.4131998649621428,,52.33411504,4.86626638,0.0,-10.81361797316,40.8353656004,-18.02853179968,0,0,0,0,0,1,0
2021-06-05 09:03:04.066535552,-0.9325814683485051,-6.8028984262424235,-0.9847408565790909,-0.8517580170259185,-1.683246301822592,-0.43597259630816326,,,,,-16.2574026488,42.688549956799996,11.052694701963999,0,0,0,0,0,1,0
2021-06-05 09:03:04.316535552,-0.7731006615561212,-11.721928933838383,-4.75955521727202,0.8243024282614,-0.1910919408018,-0.16601981956348003,,,,,-16.314550819199997,43.7011755376,11.3862207032,0,0,0,0,0,1,0
2021-06-05 09:03:04.566535552,-0.07103386310857142,-8.808801943071428,-0.12418678917529698,1.2970416120265305,0.2334997008369388,0.21459905417020408,,,,,-16.181555481199997,44.977611694800004,0.801240844732,0,0,0,0,0,1,0
2021-06-05 09:03:04.816535552,0.004873315799696986,-9.760008041606062,0.13399601180434342,0.8005790251500001,-0.008782761673660008,0.16576715111880003,,52.33411504,4.86626626,0.0,-15.2078589248,43.9811145012,-10.38032379184,0,0,0,0,0,1,0
2021-06-05 09:03:05.066535552,1.3213703030031314,-13.437406424545454,-0.07668509783252525,-1.7778308028699388,-0.9030277476085714,-0.3820354759504082,,,,,-14.312429276000003,43.605947723199996,-7.17794219976,0,0,0,0,0,1,0
2021-06-05 09:03:05.316535552,-1.0412249044260304,-7.849166032242425,-0.3446157631646464,-1.1531356616946002,-2.1301697674485998,-0.7408573079,,,,,-15.6770754248,38.1632695,20.58492645244,0,0,0,0,0,1,0
2021-06-05 09:03:05.566535552,-0.7748670322337374,-10.337923069131312,-5.433991411738384,0.677471304477755,-0.2525539663969388,-0.22786575872877554,,,,,-14.0484824764,37.642448883600004,23.1819851684,0,0,0,0,0,1,0
2021-06-05 09:03:05.816535552,-0.6899848110314142,-9.909761469939394,0.214885753479293,1.2167555014612246,1.4289319127959184,-0.17991802674163265,,52.33411504,4.86626626,0.0,-18.3791280364,40.6545414736,12.403972473239998,0,0,0,0,0,1,0
2021-06-05 09:03:06.066535552,0.7785160779226262,-9.055761616767677,0.29021024772343434,0.686670391556,1.106803831452,0.1982257322796,,,,,-21.784409637600003,41.3732803356,-3.171685485948,0,0,0,0,0,1,0
2021-06-05 09:03:06.316535552,0.9373648354506124,-12.892799738163268,-0.18583369854377557,-0.8729872200038774,0.007261631132448983,-0.12633962476693877,,,,,-18.958186722799997,41.4549641416,-10.351496887239998,0,0,0,0,0,1,0
2021-06-05 09:03:06.566535552,-0.6832339137355555,-9.236656333424241,-0.36353762436509096,-1.9329298913280002,-1.4346805214899998,-0.25844207570662,,,,,-21.184026030800002,38.432567901599995,14.087106933924401,0,0,0,0,0,1,0
2021-06-05 09:03:06.816535552,-0.676313672119202,-9.555617823606061,-5.774415490180808,0.8221079929387756,0.053731031832979594,-0.10406692072152267,,52.33411504,4.86626626,0.0,-19.411670455600003,37.323606416000004,20.9784307876,0,0,0,0,0,1,0
2021-06-05 09:03:07.066535552,-0.871992774428788,-10.717231325963029,0.05518717038525246,0.9565335692932,1.2057774630097402,-0.08276947985860002,,,,,-21.99669464,40.2435330192,12.16398468012,0,0,0,0,0,1,0
2021-06-05 09:03:07.316535552,0.29460522894414143,-8.720128415828285,0.0674065458586364,0.5703470707,1.676225258332653,-0.12799186461099205,,,,,-25.974999541999996,40.2505677792,-7.4415600584599995,0,0,0,0,0,1,0
2021-06-05 09:03:07.566535552,1.7257222033414144,-12.17423909120202,-0.6082635635462627,-0.2089475379144898,0.6538005111826531,-0.10674094991406122,,,,,-21.9056996152,39.4980574048,-19.174204406399998,0,0,0,0,0,1,0
2021-06-05 09:03:07.816535552,-1.928434110129633,-10.10629574132653,-0.07537280947908166,-2.465678856352,-0.3472169789754001,0.4398594572393999,,52.33411504,4.86626626,0.0,-21.367073745999996,44.1971540844,-0.11109863277999985,0,0,0,0,0,1,0
2021-06-05 09:03:08.066535552,-0.18693434648462626,-8.13991416090909,-4.665792826540404,0.9980938747916,0.7882954676160816,0.2843846712369796,,,,,-16.463674584,47.05842285279999,8.4897772221716,0,0,0,0,0,1,0
2021-06-05 09:03:08.316535552,-2.2152755344038186,-10.501057577777779,-1.616397069229394,0.5982535027656,0.7075430603616,-0.041522474778400015,,,,,-17.8451338188,48.27499954160001,-1.4450244140716,0,0,0,0,0,1,0
2021-06-05 09:03:08.566535552,0.8060519843075759,-9.959316716262624,-0.15963158041929298,0.7117880011061225,2.152169767734694,-0.21318034102127142,,,,,-16.378090476799997,46.043445892,-17.60819793728,0,0,0,0,0,1,0
2021-06-05 09:03:08.816535552,1.4125193944465457,-10.124677388373737,0.286387163271404,0.4896072845214001,1.0443474339899999,0.27804592752902,,52.33411504,4.86626626,0.0,-8.31336694688,43.65978363,-28.795415954399996,0,0,0,0,0,1,0
2021-06-05 09:03:09.066535552,-0.21311521676767675,-13.333311986949495,-0.32395173729809096,-2.2970706762969386,-0.6405598757091837,-0.3124672461565306,,,,,-7.36002993564,46.99352493400001,-21.36304504324,0,0,0,0,0,1,0
2021-06-05 09:03:09.316535552,-0.8800503166082526,-6.316906524363636,-1.9919548797363638,-0.5683435549275511,-0.6321464699444898,0.031221545112795915,,,,,-12.2338148508,50.80180847279999,7.3568576049560015,0,0,0,0,0,1,0
2021-06-05 09:03:09.566535552,-1.1579455608685714,-12.256579792816328,-4.99605235262551,0.762474514252208,0.17414430604220002,-0.1708561159332,,,,,-13.048016548,51.960664367999996,2.0611953734928,0,0,0,0,0,1,0
2021-06-05 09:03:09.816535552,0.008769016362323202,-8.546879569666666,-0.21881683331434343,1.0652815329589798,1.5043482294277548,-0.08128333004673469,,52.33411504,4.86626619,0.0,-12.993503494800002,50.540205535599995,-12.1036117554,0,0,0,0,0,1,0
2021-06-05 09:03:10.066535552,1.1942404794353534,-9.442570917414143,0.5567616805282929,0.6766782277859998,0.902379741082,0.2064815238505478,,,,,-5.81060812936,46.390075378400006,-24.988526916,0,0,0,0,0,1,0
2021-06-05 09:03:10.316535552,-0.6098451908874747,-14.104946425757579,-0.49182880286393926,-1.9210435066912246,-0.14247311339510205,-0.2853356344383673,,,,,-1.0138243246216,46.721535643600006,-22.56396820052,0,0,0,0,0,1,0
2021-06-05 09:03:10.566535552,-0.7271026523471718,-6.318648728393939,-1.4450840722537373,-0.9079017430995918,-0.44037729647326534,0.43888049590836736,,,,,1.3708047818987998,49.684355316399994,4.35290222162,0,0,0,0,0,1,0
2021-06-05 09:03:10.816535552,-1.1947532955421616,-11.675132438363635,-5.9352270546171715,0.8171225498982001,0.38119957765720003,-0.07816753781592001,,52.33411555,4.86626722,0.0,5.06971412656,48.60143219040001,-0.3340573120159999,0,0,0,0,0,1,0
2021-06-05 09:03:11.066535552,-0.4098347919453535,-8.802808501726979,0.09257117196101011,1.127164640172143,1.8877561396265305,-0.23527912338561224,,,,,4.93252993592,47.585243377199994,-8.583930969279999,0,0,0,0,0,1,0
2021-06-05 09:03:11.316535552,1.2547901446041838,-9.342773914163265,0.7961902597717857,0.63399311304,1.5244510579119999,0.2682668059286,,,,,8.54717914584,44.9591300968,-13.057019347999999,0,0,0,0,0,1,0
2021-06-05 09:03:11.566535552,0.14862628926767674,-13.590474947979796,-0.2287617020261617,-1.4469142485257143,-0.16969167202608162,-0.056401816479591825,,,,,13.365692977600002,43.012743835600006,-10.7479238895,0,0,0,0,0,1,0
2021-06-05 09:03:11.816535552,-0.024985486801010093,-7.3502047280707075,-0.5281481236397888,-1.4754524338500006,-1.3039194376502,-0.21903798535019997,,52.33411558,4.86625406,0.0,13.763015976400002,42.24080566519999,9.365511779796,0,0,0,0,0,1,0
2021-06-05 09:03:12.066535552,-0.8322133445899998,-10.98651693781818,-5.671216328239395,0.7724427893891429,-0.02312009655142856,-0.15868885370061225,,,,,13.7601198196,42.851503143600006,5.650212096959999,0,0,0,0,0,1,0
2021-06-05 09:03:12.316535552,-0.42766782094767686,-9.41638975418121,0.12112332745131313,1.265051046788102,1.5465891812363264,-0.16958063217102043,,,,,12.153860321120003,43.992559508800014,-1.2311611937924,0,0,0,0,0,1,0
2021-06-05 09:03:12.566535552,0.9978354519029292,-9.387983023282828,0.43575373161242426,0.8242172205380001,1.1810207355000002,0.299148793687,,,,,13.465616492399999,43.1982856744,-6.72990234372,0,0,0,0,0,1,0
2021-06-05 09:03:12.816535552,0.08667664200306117,-13.93131304755102,-0.348555145172449,-1.782559227897347,-0.3847661975846939,-0.14434040621126532,,,,,16.5000043868,41.93771408,-5.692669982591999,0,0,0,0,0,1,0
2021-06-05 09:03:13.066535552,-0.2604682830603435,-6.8226672061515155,-0.08832374567080811,-1.2288013130686,-1.1627294217054,-0.0946365124302002,,,,,16.875323028,39.8107478328,13.74875610308,0,0,0,0,0,1,0
2021-06-05 09:03:13.316535552,-1.332965134954586,-12.338486377262628,-5.158535517644444,0.8256842353058368,0.36382056593326534,-0.294336023873,,,,,16.8835222244,41.763468017200005,9.45484954768,0,0,0,0,0,1,0
2021-06-05 09:03:13.566535552,0.27662706167838386,-8.482491980563637,-0.6379287961550808,1.240809786314,1.333342792404,-0.05102462538346,,,,,13.816693190800002,44.2895256044,2.7749200439840003,0,0,0,0,0,1,0
2021-06-05 09:03:13.816535552,0.8681166367472222,-9.762016469787877,0.737100063324495,0.7649207327714285,0.8831039126020408,0.3322345755089796,,52.33411683,4.86625133,0.0,13.9445657348,44.910542144400004,-2.348696594272,0,0,0,0,0,1,0
2021-06-05 09:03:14.066535552,0.5340079547669697,-14.000488868939394,-0.5002492888767677,-2.2304482109687753,-0.8595584737506121,-0.31727180316882875,,,,,15.282110214000001,43.9350917052,2.4688031003612,0,0,0,0,0,1,0
2021-06-05 09:03:14.316535552,-1.010422438345475,-6.087279382383839,-1.0124461250627375,-0.6163493308198,-1.1121933146289,-0.16456040739840003,,,,,17.930248488000004,38.4141209416,18.6817245484,0,0,0,0,0,1,0
2021-06-05 09:03:14.566535552,-1.3301022502962243,-12.158218600387752,-4.91218617301398,0.7368216820793265,0.19508500436,-0.24621438121187753,,,,,18.082399102,40.4062057492,12.149953308,0,0,0,0,0,1,0
2021-06-05 09:03:14.816535552,0.3940297208761616,-8.659684771222222,-0.43436152541627265,1.2433238279660002,1.1913005396540002,0.07793617521804,,52.334118100000005,4.86625852,0.0,14.922907599999998,42.5246362304,6.30197875976,0,0,0,0,0,1,0
2021-06-05 09:03:15.066535552,1.3666907650747477,-10.404754763595959,-0.12471566373090907,0.6782430740793879,0.6254949277693878,0.23381726805493877,,,,,15.170224571199999,42.3669682316,-0.13443572993999997,0,0,0,0,0,1,0
2021-06-05 09:03:15.316535552,-0.21466372712929294,-13.036829028898993,0.1381578535053536,-2.604770360004,-1.190202563963,-0.41749657850399996,,,,,15.675672187599998,40.1005601512,7.512601624124001,0,0,0,0,0,1,0
2021-06-05 09:03:15.566535552,-1.2203050692610102,-6.127688027404039,-2.8393493495861617,0.30681393450040817,-0.449975537807551,-0.12054589598167346,,,,,17.8499317932,35.84007263160001,16.610929565200003,0,0,0,0,0,1,0
2021-06-05 09:03:15.816535552,-1.6783253845372728,-11.008511882965657,-3.3991412565919195,0.5040615721830204,0.06110094924830613,-0.2084844829522449,,52.33411821,4.86625807,0.0,16.335641556,37.820580139200004,8.985444031079998,0,0,0,0,0,1,0
2021-06-05 09:03:16.066535552,0.8258933470083434,-10.00572605308081,-0.06954706890615149,1.0520344573440001,1.755101919114,-0.14494889872558,,,,,12.6641689292,40.6830638124,3.3142156981720006,0,0,0,0,0,1,0
2021-06-05 09:03:16.316535552,1.923373114715306,-10.819048716551022,-0.1779139401478388,0.3117271892806122,0.9566723223857143,0.006470471071020408,,,,,12.015371132720002,41.1306504824,-0.415261840792,0,0,0,0,0,1,0
2021-06-05 09:03:16.566535552,-1.523998496498889,-11.95779895312121,-0.1044387995667677,-2.6416604017799994,-0.12123197686235997,0.18070214323839998,,,,,11.0382736212,39.3174272156,11.7830593878584,0,0,0,0,0,1,0
2021-06-05 09:03:16.816535552,-0.3539887284509092,-6.960032101797981,-3.306056315259596,0.7396261629290816,1.0740143505487552,0.5251994507069387,,52.33411947,4.86626407,0.0,13.8994623184,33.6385885628,24.728295289600002,0,0,0,0,0,1,0
2021-06-05 09:03:17.066535552,-1.383826736269697,-10.976499678202021,-3.999341699829293,0.37156543635974004,0.6021352095186,-0.0398500126174,,,,,8.900475959520001,38.2374417116,20.929208984800002,0,0,0,0,0,1,0
2021-06-05 09:03:17.316535552,0.4999388579441616,-10.349682967121211,0.6906907094481817,0.6618836581098776,1.9266817544897958,-0.07071764983897959,,,,,3.1459182405636,41.3370475772,17.791079712000002,0,0,0,0,0,1,0
2021-06-05 09:03:17.566535552,0.9991662715779797,-10.015138713080807,0.7291393477236555,0.01505127355091837,1.5232838416530614,-0.024476515869918367,,,,,-4.703894729520001,42.52880630439999,14.164827270799996,0,0,0,0,0,1,0
2021-06-05 09:03:17.816535552,-1.5837785489160203,-11.029655086591836,-0.04606486652592858,-1.5364068007040002,0.8634124134140001,0.6515592890668401,,52.33411947,4.86626407,0.0,-8.5760900498,40.234693145200005,18.3851477056,0,0,0,0,0,1,0
2021-06-05 09:03:18.066535552,-1.2630123345115556,-8.980025816474747,-2.2000953743154645,0.5570856455120408,1.9415954327142857,1.1557376183632653,,,,,-4.5050117493199995,36.5321775816,25.456541137200002,0,0,0,0,0,1,0
2021-06-05 09:03:18.316535552,-2.007328639766667,-10.80371091821212,-4.002100137118182,0.5156636230668,1.2534586488919999,-0.15706095472162002,,,,,-10.85055179604,40.8177297972,15.461774596800002,0,0,0,0,0,1,0
2021-06-05 09:03:18.566535552,-0.5467158420872728,-9.139820999262625,0.15490200650626265,0.6698405292583673,1.680355851165306,-0.28992279349714284,,,,,-17.8613360596,40.452547607199996,6.2843286133476,0,0,0,0,0,1,0
2021-06-05 09:03:18.816535552,0.3781566204463839,-9.61262570021212,0.3288766618484141,0.6467960598571428,1.331655988891837,0.0037747030108571467,,52.33411947,4.86626407,0.0,-20.4513519288,38.440017395599995,-8.5708386228,0,0,0,0,0,1,0
2021-06-05 09:03:19.066535552,1.2296403745292928,-12.6910091649899,-0.33314649339939395,-0.7057143093356,0.28080912064434005,-0.052132499228,,,,,-15.7699471672,36.726874085199995,-16.1418264768,0,0,0,0,0,1,0
2021-06-05 09:03:19.316535552,-0.8224378263978789,-9.424035982666666,0.016932121663232325,-2.212099612944898,-1.5734263208938775,-0.3436859904172041,,,,,-17.8122415164,37.9821463008,3.91840393072,0,0,0,0,0,1,0
2021-06-05 09:03:19.566535552,-0.6626681931892857,-9.14688207167347,-5.424769671654082,0.6173536856503999,-0.39548405470606,-0.1878257653162,2.5,,,,-17.9447962188,37.382952117200006,13.257436219239999,0,0,0,0,0,1,0
2021-06-05 09:03:19.816535552,-0.9975739130454543,-10.337632813777777,-0.4102857549523141,0.9174273076693877,0.9741839649344897,-0.06044546909938777,3.5,52.33411944,4.86626337,0.0,-19.3488549048,39.3085281376,6.1862908931959995,0,0,0,0,0,1,0
2021-06-05 09:03:20.066535552,0.13984279168939395,-8.818076870666665,-0.3780072721374748,0.9515801262959998,1.128993267962,0.0068085314935740025,2.0,,,,-19.451949043200003,39.30698013439999,-11.91750213688,0,0,0,0,0,1,0
2021-06-05 09:03:20.316535552,1.989466812550505,-12.625629521565655,-0.626919269099495,-0.4473600610228572,-0.1012104417979592,0.005720442041428574,5.333333333333333,,,,-14.3505187596,38.0305464172,-21.457894592,0,0,0,0,0,1,0
2021-06-05 09:03:20.566535552,-0.9147726291334345,-9.695838085030303,0.36444588277582834,-2.3670302337122453,-1.7459990062918367,-0.32146763817020413,12.0,,,,-17.5650461576,42.3551141364,3.0815194702359996,0,0,0,0,0,1,0
2021-06-05 09:03:20.816535552,-1.4896632965442425,-9.268015144252525,-5.782472953238989,0.74340631327642,-0.38493793794021997,-0.20364492796660005,,52.33411944,4.86626337,0.0,-17.3508980184,42.150853119599994,15.6065591428,0,0,0,0,0,1,0
2021-06-05 09:03:21.066535552,-0.10036623900448981,-10.549507970676736,0.9049401101056734,1.2482133694887754,0.9732817397830611,0.03452603827775509,16.0,,,,-18.8612470244,44.1773069768,4.3529605106,0,0,0,0,0,1,0
2021-06-05 09:03:21.316535552,-0.2061465686211111,-8.712409669767677,-0.5666451613700101,0.898498048796,0.455970411602,0.10992603813940001,16.0,,,,-18.8249944308,43.7148884588,-11.191512756960002,0,0,0,0,0,1,0
2021-06-05 09:03:21.566535552,0.939085785800909,-13.32399617767677,-0.129748594139394,-1.0788330811500002,-0.36809156211897953,-0.06765230068081632,,,,,-16.786464042800002,42.5174978632,-16.76036651568,0,0,0,0,0,1,0
2021-06-05 09:03:21.816535552,-0.20718703367535354,-8.394778636909091,0.04079012656969697,-1.8562735250032,-2.1276344465999997,-0.5904634080012,17.0,52.33411944,4.86626337,0.0,-19.119782944,40.678972778399995,14.372443237749998,0,0,0,0,0,1,0
