"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.333187020E-1,3.167094197E-3,5.490005715E-4,1.578230876E-3
6.383989100E-1,1.036567031E-3,-1.581526478E-3,-1.084927935E-3
6.434327640E-1,-5.613282556E-4,2.146895742E-3,1.578230876E-3
6.484901080E-1,5.039352691E-4,2.146895742E-3,5.129674682E-4
6.535421910E-1,2.101830672E-3,1.614264096E-3,-5.522961728E-4
6.586349520E-1,2.101830672E-3,3.744791029E-3,5.129674682E-4
6.636642750E-1,5.039352691E-4,2.146895742E-3,1.045599231E-3
6.687227120E-1,5.039352691E-4,5.490005715E-4,5.129674682E-4
6.737731290E-1,1.569198794E-3,1.636878005E-5,1.045599231E-3
6.788375560E-1,1.569198794E-3,2.679527504E-3,1.578230876E-3
6.838946390E-1,-2.869649325E-5,1.614264096E-3,1.578230876E-3
6.889527640E-1,1.569198794E-3,1.614264096E-3,5.129674682E-4
6.940532330E-1,1.569198794E-3,1.081632334E-3,1.045599231E-3
6.990689620E-1,4.232357722E-3,3.212158335E-3,-5.522961728E-4
7.041194830E-1,-1.093959552E-3,2.146895742E-3,1.578230876E-3
7.091850040E-1,-2.869649325E-5,-5.162634188E-4,-1.084927935E-3
7.142615140E-1,1.036567031E-3,-1.048894715E-3,-5.522961728E-4
7.193010460E-1,1.036567031E-3,5.490005715E-4,5.129674682E-4
7.243658890E-1,2.634462435E-3,1.636878005E-5,-1.966441050E-5
7.294178160E-1,2.101830672E-3,1.636878005E-5,-1.966441050E-5
7.344846910E-1,5.039352691E-4,1.636878005E-5,-1.966441050E-5
7.395317750E-1,3.167094197E-3,1.614264096E-3,-1.617559465E-3
7.446219310E-1,3.167094197E-3,1.614264096E-3,-2.150191227E-3
7.496427640E-1,1.036567031E-3,2.146895742E-3,-1.966441050E-5
7.547340660E-1,2.634462435E-3,5.490005715E-4,2.643494401E-3
7.597759410E-1,2.101830672E-3,1.614264096E-3,1.045599231E-3
7.648707330E-1,1.569198794E-3,1.081632334E-3,1.578230876E-3
7.698918270E-1,5.039352691E-4,1.636878005E-5,1.578230876E-3
7.749708890E-1,-5.613282556E-4,1.614264096E-3,-1.966441050E-5
7.800060460E-1,-5.613282556E-4,1.614264096E-3,5.129674682E-4
7.850552640E-1,1.036567031E-3,-5.162634188E-4,1.045599231E-3
7.901222430E-1,4.232357722E-3,1.636878005E-5,1.045599231E-3
7.952304210E-1,3.167094197E-3,1.636878005E-5,5.129674682E-4
8.002387020E-1,1.036567031E-3,1.636878005E-5,1.045599231E-3
8.053577640E-1,1.569198794E-3,1.614264096E-3,5.129674682E-4
8.103525560E-1,-5.613282556E-4,3.212158335E-3,5.129674682E-4
8.154250560E-1,-1.093959552E-3,5.490005715E-4,5.129674682E-4
8.204694830E-1,5.039352691E-4,2.146895742E-3,-1.966441050E-5
8.255456810E-1,1.036567031E-3,1.614264096E-3,-1.084927935E-3
8.305851600E-1,2.634462435E-3,1.081632334E-3,-1.966441050E-5
8.356322960E-1,3.167094197E-3,1.614264096E-3,-1.084927935E-3
8.406996390E-1,5.039352691E-4,1.081632334E-3,5.129674682E-4
8.457515140E-1,2.634462435E-3,-1.048894715E-3,2.110862639E-3
8.508167230E-1,2.101830672E-3,-5.162634188E-4,2.643494401E-3
8.558901600E-1,-1.626591780E-3,2.146895742E-3,2.110862639E-3
8.609318270E-1,5.039352691E-4,2.146895742E-3,1.045599231E-3
8.660004210E-1,-5.613282556E-4,-5.162634188E-4,5.129674682E-4
8.710450560E-1,-5.613282556E-4,-2.114158357E-3,-1.966441050E-5
8.760958370E-1,-2.869649325E-5,1.636878005E-5,-1.617559465E-3
8.811532850E-1,1.569198794E-3,1.614264096E-3,5.129674682E-4
8.862197430E-1,1.569198794E-3,1.614264096E-3,1.578230876E-3
8.912682330E-1,5.039352691E-4,1.081632334E-3,-1.966441050E-5
8.963127640E-1,1.036567031E-3,5.490005715E-4,5.129674682E-4
9.013792230E-1,1.036567031E-3,-1.581526478E-3,1.045599231E-3
9.064308890E-1,1.036567031E-3,-5.162634188E-4,-1.084927935E-3
9.114952120E-1,1.036567031E-3,3.212158335E-3,-5.522961728E-4
9.165667750E-1,1.569198794E-3,2.146895742E-3,1.045599231E-3
9.216154730E-1,1.036567031E-3,-5.162634188E-4,5.129674682E-4
9.266693790E-1,4.764989484E-3,5.490005715E-4,5.129674682E-4
9.317276080E-1,-2.869649325E-5,3.212158335E-3,2.110862639E-3
9.368126080E-1,1.036567031E-3,4.277423024E-3,1.578230876E-3
9.418427120E-1,1.569198794E-3,1.636878005E-5,1.578230876E-3
9.469006290E-1,1.569198794E-3,-1.581526478E-3,1.578230876E-3
9.519584410E-1,1.569198794E-3,1.081632334E-3,5.129674682E-4
9.570437020E-1,-5.613282556E-4,1.614264096E-3,5.129674682E-4
9.620740140E-1,1.569198794E-3,1.636878005E-5,1.045599231E-3
9.671395870E-1,2.101830672E-3,2.146895742E-3,2.110862639E-3
9.722176600E-1,1.036567031E-3,1.081632334E-3,1.578230876E-3
9.772472960E-1,5.039352691E-4,5.490005715E-4,-5.522961728E-4
9.823054210E-1,1.036567031E-3,2.146895742E-3,-1.966441050E-5
9.873512540E-1,-5.613282556E-4,2.679527504E-3,1.578230876E-3
9.924330250E-1,2.101830672E-3,5.490005715E-4,1.578230876E-3
9.974911500E-1,1.569198794E-3,1.614264096E-3,1.578230876E-3
1.002549431E0,-2.869649325E-5,1.614264096E-3,-1.966441050E-5
1.007606514E0,-2.869649325E-5,1.081632334E-3,-1.084927935E-3
1.012665525E0,1.569198794E-3,1.081632334E-3,-1.084927935E-3
1.017723598E0,2.634462435E-3,5.490005715E-4,1.045599231E-3
1.022780421E0,1.036567031E-3,1.636878005E-5,5.129674682E-4
1.027867712E0,5.039352691E-4,2.146895742E-3,5.129674682E-4
1.032895264E0,2.101830672E-3,1.081632334E-3,-1.084927935E-3
