"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.295447052E0,1.554011405E-1,-7.956185727E-4,1.338570192E-2
1.300514500E0,1.484769285E-1,-1.038299035E-2,1.338570192E-2
1.305573302E0,1.383569241E-1,-1.943773031E-2,1.445096545E-2
1.310632052E0,1.175842807E-1,-2.795983851E-2,1.445096545E-2
1.315690854E0,9.681164473E-2,-3.488404676E-2,1.604885980E-2
1.320749656E0,6.858216226E-2,-4.393878952E-2,1.711412333E-2
1.325808458E0,3.076531179E-2,-4.819984362E-2,1.604885980E-2
1.330879968E0,-1.131259836E-2,-4.819984362E-2,1.445096545E-2
1.335938771E0,-5.605366454E-2,-4.393878952E-2,1.178780664E-2
1.340997573E0,-9.706631303E-2,-3.914510086E-2,4.863593727E-3
1.346056375E0,-1.370137036E-1,-2.795983851E-2,1.135171507E-3
1.351115177E0,-1.711021215E-1,-1.517667621E-2,-9.953556582E-4
1.356173979E0,-1.950705647E-1,-2.629868104E-4,-7.386936806E-3
1.361213458E0,-2.073210925E-1,1.465070248E-2,-1.271325443E-2
1.366272260E0,-2.089189887E-1,3.329281136E-2,-1.803957298E-2
1.371331062E0,-2.057231963E-1,5.033702776E-2,-2.070273086E-2
1.376389812E0,-1.929400265E-1,6.418545544E-2,-1.857220381E-2
1.381448666E0,-1.758958101E-1,7.483808696E-2,-2.070273086E-2
1.386507416E0,-1.583189666E-1,8.602335304E-2,-2.230062708E-2
1.391538250E0,-1.370137036E-1,8.708862215E-2,-2.017010003E-2
1.396597104E0,-1.173063219E-1,8.495809138E-2,-1.910483651E-2
1.401655906E0,-9.813157469E-2,7.590334862E-2,-1.431114879E-2
1.406714708E0,-7.682631165E-2,6.312018633E-2,-1.271325443E-2
1.411773458E0,-5.658629909E-2,4.394545034E-2,-7.919568568E-3
1.416832260E0,-3.900944814E-2,2.210754529E-2,-4.191146232E-3
1.421875906E0,-1.610628329E-2,-1.328250859E-3,-4.627237795E-4
1.426934708E0,4.666353576E-3,-2.210089006E-2,3.265698440E-3
1.431993510E0,2.703688852E-2,-3.861247003E-2,4.330961965E-3
1.437052312E0,4.408110306E-2,-4.819984362E-2,5.928857252E-3
1.442111114E0,6.378847361E-2,-5.246089771E-2,9.657279588E-3
1.447169864E0,7.976742834E-2,-5.512405559E-2,8.592016064E-3
1.452247833E0,9.255059063E-2,-4.926510528E-2,9.657279588E-3
1.457306635E0,1.032032222E-1,-3.541668132E-2,9.657279588E-3
1.462365385E0,1.154537573E-1,-2.582931146E-2,1.125517488E-2
1.467424239E0,1.223779693E-1,-1.198088564E-2,9.657279588E-3
1.472483041E0,1.319653392E-1,-1.328250859E-3,1.018991135E-2
1.477541791E0,1.404874474E-1,1.092227921E-2,8.059384301E-3
1.482646843E0,1.452811211E-1,1.944438741E-2,1.018991135E-2
1.487705646E0,1.527379751E-1,1.944438741E-2,9.124647826E-3
1.492764448E0,1.591295600E-1,1.678122953E-2,1.072254311E-2
1.497823250E0,1.628579795E-1,1.305280626E-2,1.072254311E-2
1.502882000E0,1.617927253E-1,5.595962517E-3,1.232043747E-2
1.507940802E0,1.585969180E-1,-1.860882156E-3,1.125517488E-2
1.513018562E0,1.543358713E-1,-1.091562212E-2,1.232043747E-2
1.518077364E0,1.458137631E-1,-2.156825736E-2,1.658149064E-2
1.523136166E0,1.303674430E-1,-2.955773287E-2,1.658149064E-2
1.528194916E0,1.079969108E-1,-3.648194298E-2,1.817938685E-2
1.533253718E0,7.976742834E-2,-4.234089330E-2,1.711412333E-2
1.538312468E0,4.088531062E-2,-4.660194740E-2,1.977728121E-2
1.543287885E0,-2.790491097E-3,-4.766720906E-2,1.445096545E-2
1.548346687E0,-4.646629468E-2,-4.500405118E-2,1.018991135E-2
1.553405489E0,-9.120737016E-2,-3.701457754E-2,5.928857252E-3
1.558464291E0,-1.316873729E-1,-2.476404794E-2,1.667803153E-3
1.563523093E0,-1.689715981E-1,-1.624193974E-2,-9.953556582E-4
1.568581843E0,-1.961358190E-1,-2.393513918E-3,-7.919568568E-3
1.573635854E0,-2.126473933E-1,1.252017543E-2,-1.484378148E-2
1.578694656E0,-2.195716202E-1,3.009702265E-2,-1.910483651E-2
1.583753458E0,-2.158432007E-1,4.714124277E-2,-2.283325978E-2
1.588812260E0,-2.089189887E-1,5.992439762E-2,-2.975746989E-2
1.593871062E0,-1.950705647E-1,7.270756364E-2,-2.975746989E-2
1.598929864E0,-1.785589755E-1,7.696861774E-2,-2.709431201E-2
1.603981479E0,-1.583189666E-1,7.856650651E-2,-2.869220637E-2
1.609040281E0,-1.412747502E-1,7.909914106E-2,-2.602904849E-2
1.614099083E0,-1.199694872E-1,7.164230198E-2,-2.230062708E-2
1.619157885E0,-9.759894758E-2,5.726124719E-2,-1.857220381E-2
1.624216687E0,-7.682631165E-2,4.074965790E-2,-1.377851702E-2
1.629275437E0,-5.711893365E-2,2.050965093E-2,-9.517463855E-3
1.634314291E0,-3.794418648E-2,8.022767142E-4,-4.191146232E-3
1.639373041E0,-1.450838894E-2,-1.837246679E-2,-3.125882475E-3
1.644431843E0,7.329512388E-3,-3.861247003E-2,-1.527987421E-3
1.649490593E0,2.810215019E-2,-5.033036694E-2,3.265698440E-3
1.654549448E0,4.461373389E-2,-5.618931726E-2,5.928857252E-3
1.659608198E0,6.272321194E-2,-5.512405559E-2,4.330961965E-3
1.664677260E0,7.603900135E-2,-5.192826316E-2,6.994120777E-3
1.669736010E0,8.615901321E-2,-4.180826619E-2,6.461489014E-3
1.674794864E0,1.005400643E-1,-3.009036556E-2,5.928857252E-3
1.679853614E0,1.138558537E-1,-1.730720326E-2,3.798330203E-3
1.684912468E0,1.229105964E-1,-5.056672730E-3,3.265698440E-3
1.689971218E0,1.324979663E-1,3.465435468E-3,2.733066678E-3
1.695004604E0,1.388895512E-1,9.857015684E-3,2.733066678E-3
1.700063302E0,1.458137631E-1,1.252017543E-2,3.798330203E-3
1.705122156E0,1.511400789E-1,1.092227921E-2,4.330961965E-3
1.710180958E0,1.585969180E-1,8.791752160E-3,4.863593727E-3
1.715239760E0,1.601948291E-1,3.465435468E-3,5.928857252E-3
1.720298562E0,1.575316638E-1,-5.056672730E-3,5.396225490E-3
1.725368875E0,1.543358713E-1,-1.304614916E-2,4.330961965E-3
1.730427677E0,1.468790323E-1,-2.476404794E-2,7.526752539E-3
1.735486479E0,1.378242970E-1,-3.115562722E-2,9.657279588E-3
1.740545281E0,1.250411272E-1,-3.435141966E-2,1.232043747E-2
1.745604083E0,1.037358567E-1,-3.914510086E-2,1.285307016E-2
1.750662885E0,7.390847802E-2,-4.500405118E-2,1.445096545E-2
1.755713510E0,3.502636030E-2,-4.873247072E-2,1.338570192E-2
1.760772312E0,-4.388386384E-3,-4.287352785E-2,1.018991135E-2
1.765831114E0,-4.912945628E-2,-4.021036997E-2,7.526752539E-3
1.770889916E0,-9.333789349E-2,-3.435141966E-2,3.265698440E-3
1.775948718E0,-1.348831654E-1,-2.476404794E-2,-4.627237795E-4
1.781007521E0,-1.668410748E-1,-1.198088564E-2,-4.723777995E-3
1.786062260E0,-1.956031919E-1,-7.956185727E-4,-1.164799090E-2
1.791121062E0,-2.105168700E-1,1.411807165E-2,-1.803957298E-2
1.796179864E0,-2.142453045E-1,2.903176099E-2,-2.336589061E-2
1.801238666E0,-2.115821391E-1,4.394545034E-2,-2.549641766E-2
1.806297468E0,-2.025274038E-1,5.832650885E-2,-3.135536611E-2
1.811356218E0,-1.881463528E-1,6.897913665E-2,-3.135536611E-2
1.816405698E0,-1.705695093E-1,7.324019074E-2,-3.029010445E-2
1.821464500E0,-1.513947546E-1,7.696861774E-2,-2.869220637E-2
1.826523302E0,-1.300894767E-1,7.590334862E-2,-2.762694471E-2
1.831582104E0,-1.087842211E-1,6.738124788E-2,-2.283325978E-2
1.836640906E0,-8.801157773E-2,5.619597808E-2,-2.123536170E-2
1.841699708E0,-6.777156889E-2,3.915176913E-2,-1.803957298E-2
1.846753302E0,-4.912945628E-2,2.050965093E-2,-1.218062267E-2
1.851812104E0,-2.782418393E-2,8.022767142E-4,-5.789041519E-3
1.856870906E0,-4.921018146E-3,-1.837246679E-2,-4.191146232E-3
1.861929708E0,1.478635706E-2,-3.435141966E-2,6.025396870E-4
1.866988510E0,3.236320242E-2,-4.606931284E-2,3.798330203E-3
1.872047312E0,5.047268048E-2,-5.299352482E-2,6.461489014E-3
1.877085854E0,6.645163149E-2,-5.405879393E-2,6.994120777E-3
1.882144656E0,7.976742834E-2,-4.660194740E-2,7.526752539E-3
1.887203458E0,9.414847940E-2,-4.074299708E-2,9.657279588E-3
1.892262260E0,1.042684838E-1,-2.902510203E-2,1.072254311E-2
