"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.300236682E0,-1.244503140E0,-6.152396649E-2,-5.337594748E-1
1.305362619E0,-1.462349534E0,-2.495429665E-1,-5.566625595E-1
1.310337619E0,-1.681261182E0,-4.604651332E-1,-5.896857977E-1
1.315397411E0,-1.878867626E0,-6.559410095E-1,-6.413510442E-1
1.320455953E0,-2.055168867E0,-8.061431646E-1,-7.063321471E-1
1.325544859E0,-2.225078583E0,-8.918968439E-1,-7.782374024E-1
1.330574911E0,-2.393390179E0,-9.201263785E-1,-8.368268609E-1
1.335655275E0,-2.563299656E0,-8.918968439E-1,-8.751763701E-1
1.340729442E0,-2.727350235E0,-8.338400126E-1,-8.863616586E-1
1.345771630E0,-2.881280661E0,-7.763157487E-1,-8.735784888E-1
1.350804911E0,-3.022428274E0,-7.203894258E-1,-8.400226831E-1
1.355880119E0,-3.144933462E0,-6.852357388E-1,-7.830311060E-1
1.360918713E0,-3.231752396E0,-6.831052303E-1,-7.026036978E-1
1.365990692E0,-3.289809227E0,-7.001494169E-1,-6.003383994E-1
1.371035119E0,-3.330821991E0,-7.363683581E-1,-4.788983762E-1
1.376129703E0,-3.347866058E0,-8.189262748E-1,-3.590562344E-1
1.381148088E0,-3.342540026E0,-9.632694721E-1,-2.594541013E-1
1.386192775E0,-3.322832584E0,-1.117200136E0,-1.657108963E-1
1.391232255E0,-3.289276838E0,-1.241835833E0,-5.492348596E-2
1.396271682E0,-3.236013651E0,-1.324393868E0,9.261551499E-2
1.401311161E0,-3.156651258E0,-1.367004275E0,2.529376745E-1
1.406350640E0,-3.049592495E0,-1.377657056E0,3.930198252E-1
1.411390119E0,-2.935076714E0,-1.359014869E0,5.267103910E-1
1.416595067E0,-2.818962812E0,-1.349427462E0,6.556072235E-1
1.421634546E0,-2.723621845E0,-1.322795868E0,7.594704628E-1
1.426673973E0,-2.632541656E0,-1.272728562E0,8.484199643E-1
1.431713453E0,-2.528678656E0,-1.241835833E0,9.102053046E-1
1.436752932E0,-2.433870077E0,-1.165136814E0,9.229884148E-1
1.441792411E0,-2.337463856E0,-9.893684983E-1,8.819757700E-1
1.446895848E0,-2.226143837E0,-8.125347495E-1,7.999504805E-1
1.451935328E0,-2.108964920E0,-7.587389350E-1,7.163273096E-1
1.456974807E0,-1.989655018E0,-7.331725955E-1,6.508136392E-1
1.462014234E0,-1.859160304E0,-6.612672806E-1,5.959525108E-1
1.467053713E0,-1.727067590E0,-5.728504062E-1,5.538746119E-1
1.472093192E0,-1.580061197E0,-4.705851376E-1,5.277756453E-1
1.477258557E0,-1.421337008E0,-4.034735560E-1,5.112640262E-1
1.482298036E0,-1.255155802E0,-4.077346027E-1,4.931545854E-1
