"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.894057831E1,-1.371885204E1,4.655652618E1,8.885772705E0
8.895057831E1,-1.494723320E1,4.534931564E1,8.250137329E0
8.896057831E1,-1.309967232E1,4.463333893E1,7.840095520E0
8.897057831E1,-1.432890415E1,4.517418289E1,5.791313171E0
8.898057831E1,-1.417645073E1,4.606328964E1,5.939575195E0
8.899057831E1,-1.371554756E1,4.651251984E1,5.945838928E0
8.900057831E1,-1.325205135E1,4.519052505E1,5.817909241E0
8.901057831E1,-1.602283096E1,4.603990936E1,6.203453064E0
8.902057831E1,-1.602099991E1,4.644970322E1,4.032043457E0
8.903057831E1,-1.494530201E1,4.706031799E1,4.361267090E0
8.904057831E1,-1.525210476E1,4.704406738E1,3.580001831E0
8.905057831E1,-1.355804920E1,4.733445358E1,1.606842041E0
8.906057831E1,-1.340128231E1,4.744250488E1,-1.176277161E0
8.907057831E1,-1.570951939E1,4.741674805E1,-6.143341064E-1
8.908057831E1,-1.370965099E1,4.744709778E1,-5.649414062E-1
8.909057831E1,-1.370539474E1,4.695623016E1,-3.809204102E0
8.910057831E1,-1.370319653E1,4.634806061E1,-5.040222168E0
8.911057831E1,-1.401169300E1,4.794636536E1,-6.304519653E0
8.912057831E1,-1.354851818E1,4.648390961E1,-5.966537476E0
8.913057831E1,-1.508753777E1,4.719297791E1,-6.322555542E0
8.914057831E1,-1.431626987E1,4.717685318E1,-8.160362244E0
8.915057831E1,-1.523766708E1,4.685181427E1,-9.262855530E0
8.916057831E1,-1.585082245E1,4.536606598E1,-9.415672302E0
8.917057831E1,-1.523556042E1,4.581068420E1,-9.869819641E0
8.918057831E1,-1.615816498E1,4.637010193E1,-1.098258209E1
8.919057831E1,-1.616056252E1,4.712567520E1,-9.753288269E0
8.920057831E1,-1.569628143E1,4.622737885E1,-1.112421417E1
8.921057831E1,-1.523691559E1,4.655236435E1,-9.568901062E0
8.922057831E1,-1.477127838E1,4.491238785E1,-1.124074554E1
8.923057831E1,-1.400444221E1,4.538945007E1,-9.679542542E0
8.924057831E1,-1.554111862E1,4.563312912E1,-1.157776642E1
8.925057831E1,-1.492487621E1,4.548579025E1,-1.217978668E1
8.926057831E1,-1.507721043E1,4.488455582E1,-1.279567719E1
8.927057831E1,-1.415401077E1,4.576448822E1,-1.402101898E1
8.928057831E1,-1.523208141E1,4.576435852E1,-1.296446991E1
8.929057831E1,-1.446162891E1,4.546963120E1,-1.371572113E1
8.930057831E1,-1.446390820E1,4.651307678E1,-1.295403290E1
8.931057831E1,-1.307576752E1,4.576229858E1,-1.523227692E1
8.932057831E1,-1.338442802E1,4.548133850E1,-1.399858856E1
8.933057831E1,-1.230719185E1,4.621619797E1,-1.521842194E1
8.934057831E1,-1.307319450E1,4.500440979E1,-1.661632538E1
8.935057831E1,-1.307319450E1,4.500440979E1,-1.661632538E1
8.936057831E1,-1.322599602E1,4.411993408E1,-1.645513153E1
8.937057831E1,-1.322599602E1,4.411993408E1,-1.645513153E1
8.938057831E1,-1.307480621E1,4.618367767E1,-1.663002777E1
8.939057831E1,-1.399156094E1,4.333647156E1,-1.878656769E1
8.940057831E1,-1.368614006E1,4.423949432E1,-1.786083221E1
8.941057831E1,-1.307093334E1,4.497429657E1,-1.862786102E1
8.942057831E1,-1.122251129E1,4.337849426E1,-1.871817780E1
8.943057831E1,-1.276153088E1,4.408756256E1,-1.907418060E1
8.944057831E1,-1.122143078E1,4.408774567E1,-2.058351898E1
8.945057831E1,-1.168293858E1,4.408074188E1,-2.059491730E1
8.946057831E1,-1.183634377E1,4.363849640E1,-2.043885040E1
8.947057831E1,-1.029575920E1,4.290858459E1,-2.147544098E1
8.948057831E1,-1.198873425E1,4.332744598E1,-2.136762238E1
8.949057831E1,-1.075862217E1,4.364325714E1,-2.118592072E1
8.950057831E1,-1.029682159E1,4.393581390E1,-2.179688263E1
8.951057831E1,-9.065236092E0,4.379781342E1,-2.238370514E1
8.952057831E1,-1.014235306E1,4.335083008E1,-2.163149261E1
8.953057831E1,-1.029401970E1,4.288542175E1,-2.302277374E1
8.954057831E1,-9.216819763E0,4.289712906E1,-2.330564117E1
8.955057831E1,-9.833894730E0,4.377919388E1,-2.286690521E1
8.956057831E1,-9.218559265E0,4.292029190E1,-2.175830841E1
8.957057831E1,-9.371030807E0,4.304451752E1,-2.315641022E1
8.958057831E1,-9.221379280E0,4.498402023E1,-2.178227997E1
8.959057831E1,-1.045138073E1,4.408783722E1,-2.133818817E1
8.960057831E1,-1.106716347E1,4.365016937E1,-2.041985321E1
8.961057831E1,-9.378089905E0,4.458578491E1,-1.868627167E1
8.962057831E1,-1.184137058E1,4.544214630E1,-1.813840485E1
8.963057831E1,-1.168777275E1,4.486874390E1,-1.719936371E1
8.964057831E1,-1.184411716E1,4.620235443E1,-1.659963226E1
8.965057831E1,-1.184695530E1,4.652960205E1,-1.443677521E1
8.966057831E1,-1.000160122E1,4.555355072E1,-1.252240753E1
8.967057831E1,-1.108361626E1,4.806632614E1,-1.103076935E1
8.968057831E1,-1.077559662E1,4.806636047E1,-1.133264923E1
8.969057831E1,-1.278107738E1,4.926855850E1,-7.836860657E0
8.970057831E1,-1.093464088E1,4.900175476E1,-7.787849426E0
8.971057831E1,-1.078441334E1,5.064411926E1,-6.565017700E0
8.972057831E1,-9.862971306E0,4.981073380E1,-4.056213379E0
8.973057831E1,-1.232606030E1,4.965145111E1,-2.413223267E0
8.974057831E1,-1.309670544E1,5.096182632E1,-2.757102966E0
